ID1,ID2,Distance
N10823|7725|0.023686,N10817|2283|2.106747,0.0102092
N10823|7725|0.023686,N10825|15365|1.472394,0.0125752
N8311|10820|1.871316,N8309|3104|0.529345,0.00782758
N8311|10820|1.871316,N8310|6381|0.407552,0.00233955
N10823|7725|0.023686,N10827|7210|2.20474,0.0141686
N10823|7725|0.023686,N10829|6003|1.584306,0.014959
N10823|7725|0.023686,N10818|9096|1.060509,0.00862615
N10372|11200|0.391849,N10364|4423|1.122842,0.0102318
N10372|11200|0.391849,N10315|12954|1.040655,0.0133693
N10372|11200|0.391849,N10204|10568|0.928041,0.0141737
N10372|11200|0.391849,N10359|14901|0.792239,0.0109929
N10372|11200|0.391849,N10354|2674|2.286611,0.0125958
N10372|11200|0.391849,N10343|10113|2.868738,0.0141694
N10372|11200|0.391849,N10230|7280|1.248315,0.0149739
N10372|11200|0.391849,N10285|4675|1.217411,0.0149531
N10372|11200|0.391849,N10218|8283|0.313888,0.0141621
N10823|7725|0.023686,N10819|6595|0.254186,0.0110037
N10372|11200|0.391849,N10365|3465|0.376248,0.00862517
N10372|11200|0.391849,N10351|8043|0.6206,0.0117743
N10372|11200|0.391849,N10227|13167|0.914482,0.0134313
N10372|11200|0.391849,N10217|15050|1.406287,0.0133812
N10372|11200|0.391849,N10320|3338|0.529668,0.0141539
N10372|11200|0.391849,N10289|5870|0.051189,0.0141703
N10372|11200|0.391849,N10332|9411|0.48461,0.0125753
N10372|11200|0.391849,N10371|15133|3.71157,0.00155954
N10372|11200|0.391849,N10326|3213|0.464678,0.0125677
N10372|11200|0.391849,N10304|3961|0.427816,0.012606
N10823|7725|0.023686,N10824|10388|0.186629,0.0117743
N10372|11200|0.391849,N10243|3151|1.332502,0.0133811
N10372|11200|0.391849,N10327|11598|0.945883,0.013364
N10823|7725|0.023686,N10820|8944|0.311284,0.00468452
N10372|11200|0.391849,N10248|10399|2.168216,0.0126072
N10372|11200|0.391849,N10282|2176|0.416049,0.0141603
N10823|7725|0.023686,N10821|12695|0.616735,0.00155952
N10372|11200|0.391849,N10361|8086|0.94547,0.0141694
N10372|11200|0.391849,N10366|4635|2.254234,0.0102204
N10372|11200|0.391849,N10331|12566|0.912173,0.0133813
N10372|11200|0.391849,N10360|4167|0.217545,0.0117916
N10372|11200|0.391849,N10344|11377|2.531943,0.0125808
N10372|11200|0.391849,N10325|3889|0.136566,0.0117802
N10372|11200|0.391849,N10373|11899|11.144416,0.0133947
N10841|7778|0.592046,N10838|5440|1.099044,0.0149599
N13075|13669|3.8529,N13076|4696|3.587361,0.00468919
N10841|7778|0.592046,N10833|9885|1.965058,0.0117875
N13075|13669|3.8529,N13078|5871|0.871917,0.0149764
N8585|9033|0.493974,N8575|8804|2.335937,0.0118203
N8585|9033|0.493974,N8572|13419|1.165329,0.0117876
N10841|7778|0.592046,N10831|13178|0.199309,0.0149848
N8585|9033|0.493974,N8586|11401|0.160934,0.000778689
N10841|7778|0.592046,N10839|6554|0.410066,0.0117817
N10841|7778|0.592046,N10834|10899|1.347048,0.0141838
N8585|9033|0.493974,N8584|14586|3.736422,0.00940366
N10841|7778|0.592046,N10848|7513|0.279656,0.0133694
N8585|9033|0.493974,N8578|10567|2.450334,0.0141708
N9307|3512|0.952046,N9311|8075|0.042752,0.0094206
N12243|5023|1.683354,N12224|13946|0.378084,0.0133852
N9307|3512|0.952046,N9305|4908|1.317781,0.00548359
N9307|3512|0.952046,N9315|13078|1.294096,0.0125962
N12243|5023|1.683354,N12240|8785|0.587808,0.0133737
N9307|3512|0.952046,N9327|12266|0.687978,0.013379
N9307|3512|0.952046,N9310|10317|0.020996,0.0133805
N9307|3512|0.952046,N9306|9535|0.28929,0.00311838
N9307|3512|0.952046,N9309|12541|4.883908,0.0141734
N12243|5023|1.683354,N12233|4631|4.417039,0.0141541
N12243|5023|1.683354,N12234|14784|1.929411,0.0149545
N9307|3512|0.952046,N9313|3629|1.195366,0.0149811
N12243|5023|1.683354,N12246|4689|1.487701,0.0133815
N12243|5023|1.683354,N12230|2074|3.853065,0.0133572
N12243|5023|1.683354,N12245|5241|0.659402,0.0109958
N11475|8060|0.889882,N11462|7829|0.605715,0.0117869
N11475|8060|0.889882,N11461|7168|0.90905,0.0149538
N12243|5023|1.683354,N12232|5542|0.5342,0.0149545
N12243|5023|1.683354,N12238|9935|1.355746,0.0149713
N11475|8060|0.889882,N11464|12089|5.320927,0.0149707
N11475|8060|0.889882,N11469|13015|0.384212,0.00704935
N11475|8060|0.889882,N11483|13726|3.782359,0.0101932
N12243|5023|1.683354,N12229|10972|3.916149,0.0149594
N11475|8060|0.889882,N11471|12331|2.883912,0.0117815
N11475|8060|0.889882,N11460|10018|0.578185,0.0125699
N11475|8060|0.889882,N11477|8155|2.806087,0.00626076
N11475|8060|0.889882,N11474|4462|4.953031,0.0118039
N12243|5023|1.683354,N12248|10076|1.607615,0.0133736
N12243|5023|1.683354,N12244|13275|0.04942,0.0109805
N12243|5023|1.683354,N12228|10826|0.714799,0.0117684
N11475|8060|0.889882,N11478|14782|1.183417,0.00861647
N12243|5023|1.683354,N12222|14776|1.14098,0.0109904
N9114|6989|1.958965,N9116|3836|1.25575,0.0141603
N9114|6989|1.958965,N9123|10991|0.642107,0.011778
N9114|6989|1.958965,N9115|15362|4.134701,0.00703576
N8995|4309|3.907044,N8997|11788|1.418196,0.0141636
N8995|4309|3.907044,N8996|5314|0.199952,0.0133711
N9114|6989|1.958965,N9122|2561|1.552918,0.0149653
N10692|3301|0.014895,N10695|3279|2.01692,0.00625562
N10692|3301|0.014895,N10694|13446|2.9383,0.00468326
N10692|3301|0.014895,N10693|2737|0.323019,0.00311838
N10692|3301|0.014895,N10690|7760|1.648204,0.00547569
N10692|3301|0.014895,N10687|4395|0.675846,0.0046824
N10572|4337|0.716601,N10573|4433|0.816389,0.000778682
N10572|4337|0.716601,N10582|8454|0.938377,0.010994
N10572|4337|0.716601,N10580|2711|0.458242,0.00863626
N9651|11207|4.394643,N9653|4789|1.954189,0.0102316
N9252|4110|1.509198,N9251|8874|1.86413,0.00547469
N9252|4110|1.509198,N9244|4669|1.312996,0.01498
N9651|11207|4.394643,N9654|2563|0.791358,0.0133947
N11039|11673|0.094121,N11049|10726|0.860603,0.0133907
N11039|11673|0.094121,N11035|11803|0.327573,0.00312782
N12451|12124|2.419972,N12455|8045|0.493587,0.0133694
N12451|12124|2.419972,N12457|10277|0.026552,0.0133799
N11039|11673|0.094121,N11036|7097|1.123533,0.00155955
N11039|11673|0.094121,N11040|10314|2.445953,0.0031184
N12451|12124|2.419972,N12447|11296|0.683695,0.0141695
N12451|12124|2.419972,N12439|11314|0.844306,0.0141832
N12451|12124|2.419972,N12442|13895|3.122674,0.0149888
N12451|12124|2.419972,N12452|14045|1.226598,0.0070576
N10191|8628|0.854812,N10196|5706|2.014851,0.00861937
N11260|2346|0.685484,N11272|13581|0.029571,0.0126102
N11260|2346|0.685484,N11259|11684|1.023922,0.0109956
N11260|2346|0.685484,N11262|8239|3.069815,0.0117974
N8851|13212|1.024501,N8849|4438|1.120998,0.0133736
N11260|2346|0.685484,N11273|10992|1.226575,0.0134035
N11260|2346|0.685484,N11266|4090|1.955978,0.00862625
N11260|2346|0.685484,N11265|10093|0.011958,0.00862834
N9913|10776|2.711621,N9912|5904|15.222993,0.00939643
N10999|12679|0.025819,N11000|11224|0.529668,0.000778681
