ID1,ID2,Distance
N17400|5493|0.136052,N17397|14026|0.288731,0.00640704
N17400|5493|0.136052,N17395|13654|0.798255,0.00882393
N17400|5493|0.136052,N17404|8158|2.561786,0.0112709
N14079|6222|0.082949,N14077|3584|2.737319,0.00399559
N17400|5493|0.136052,N17401|2851|1.602969,0.010441
N14079|6222|0.082949,N14070|12729|1.93441,0.0112798
N14079|6222|0.082949,N14084|4827|0.860763,0.0080268
N14079|6222|0.082949,N14069|3721|0.46903,0.00963255
N19918|4984|1.071437,N19908|1562|2.058401,0.0145026
N19918|4984|1.071437,N19922|10935|0.780372,0.0128801
N19918|4984|1.071437,N19913|10336|4.695422,0.00641295
N18929|5101|0.457486,N18930|9542|0.153291,0.00399789
N19918|4984|1.071437,N19905|13755|0.83986,0.0145233
N19918|4984|1.071437,N19927|9919|1.170749,0.011296
N19918|4984|1.071437,N19923|9409|3.234934,0.0137013
N19918|4984|1.071437,N19914|15217|1.491009,0.00399363
N19918|4984|1.071437,N19920|10845|1.2257,0
N12814|7477|3.718286,N12810|8354|2.682114,0.0137122
N16395|13906|0.30381,N16398|13316|0.905583,0.00560586
N12814|7477|3.718286,N12820|1640|1.715301,0.0136942
N12814|7477|3.718286,N12808|14430|3.654054,0.0137074
N12814|7477|3.718286,N12815|1892|1.216885,0.0128882
N12814|7477|3.718286,N12806|14890|3.386811,0.0128742
N12814|7477|3.718286,N12805|14792|1.907896,0.0120557
N12814|7477|3.718286,N12807|2055|2.455249,0.0120716
N12814|7477|3.718286,N12813|2267|0.073694,0.00802546
N12814|7477|3.718286,N12809|4868|1.320634,0.00721374
N18704|9910|3.898579,N18711|2506|0.166971,0.00721539
N18704|9910|3.898579,N18698|7275|1.206185,0.0145168
N18704|9910|3.898579,N18703|12972|1.999783,0.00721307
N17958|8567|0.590537,N17960|4504|4.59492,0.00962336
N17958|8567|0.590537,N17959|9030|1.126669,0.00239149
N15318|8695|2.124084,N15311|10116|0.148631,0.00883225
N15318|8695|2.124084,N15322|12425|1.259274,0.0145223
N15318|8695|2.124084,N15309|8171|1.059073,0.0104544
N15318|8695|2.124084,N15316|9264|1.380547,0.00802635
N15318|8695|2.124084,N15310|6564|1.117052,0.0128991
N16610|8309|1.891144,N16605|13139|0.450067,0.0120684
N16610|8309|1.891144,N16609|5041|2.768837,0.0128636
N16610|8309|1.891144,N16621|1550|0.732599,0.012893
N16610|8309|1.891144,N16612|12407|0.425278,0.00479687
N16610|8309|1.891144,N16616|14022|0.106627,0.0104457
N18844|2504|0.04507,N18827|3334|1.900842,0.0120577
N18844|2504|0.04507,N18835|13851|0.053201,0.0128708
N16610|8309|1.891144,N16604|12803|2.687544,0.0128655
N16610|8309|1.891144,N16607|8248|3.90959,0.0145045
N16610|8309|1.891144,N16613|7359|0.6463,0.00800787
N17836|3214|2.184502,N17839|2900|0.664218,0.00399266
N17646|8423|0.367576,N17648|13642|0.905667,0.0120475
N17836|3214|2.184502,N17838|11377|2.719511,0.0136846
N17836|3214|2.184502,N17829|7383|2.302585,0.011246
N17836|3214|2.184502,N17833|6127|3.612171,0.0145021
N13913|2785|1.26383,N13922|7245|0.516009,0.0120674
N20997|5393|1.47201,N21004|3362|0.058535,0.0080176
N20997|5393|1.47201,N21002|8672|1.944113,0.00963577
N20997|5393|1.47201,N21001|8658|1.556924,0.0088241
N20997|5393|1.47201,N20999|11341|0.956245,0.0088294
N18592|9204|2.609721,N18589|15221|0.500022,0.011254
N18592|9204|2.609721,N18584|3436|1.093707,0.0145198
N18592|9204|2.609721,N18586|2705|5.103791,0.0145051
N18592|9204|2.609721,N18587|7489|2.03534,0.0096212
N18592|9204|2.609721,N18642|11908|0.459516,0.0137011
N18592|9204|2.609721,N18583|2510|4.045098,0.0120691
N16832|11030|1.885558,N16836|9472|1.202346,0.00561251
N18594|14334|16.048875,N18593|10301|16.192546,0.00239721
N16835|11596|53.003885,N16834|1860|56.311041,0.00801584
N20097|13147|35.214675,N20096|12857|40.517512,0.00720574
N13803|10422|5.645813,N13801|15224|6.05326,0.0112497
N13803|10422|5.645813,N13778|9628|1.273157,0.0145027
N13803|10422|5.645813,N13788|6828|3.585714,0.0112558
N13803|10422|5.645813,N13796|4152|0.036749,0.00319167
N13803|10422|5.645813,N13791|15074|0.812039,0.00963284
N13803|10422|5.645813,N13784|1733|1.099559,0.0128574
N13803|10422|5.645813,N13780|8183|1.606457,0.0144877
N13803|10422|5.645813,N13779|4908|1.4646,0.014502
N13803|10422|5.645813,N13792|3245|0.426839,0.01045
N13803|10422|5.645813,N13804|2762|1.864755,0.0104292
N13803|10422|5.645813,N13794|7242|0.983848,0.0080077
N13801|15224|6.05326,N13802|12731|11.040252,0.0128637
N13801|15224|6.05326,N13796|4152|0.036749,0.00801719
N13801|15224|6.05326,N13791|15074|0.812039,0.0145018
N13801|15224|6.05326,N13794|7242|0.983848,0.0128706
N17993|4180|3.461481,N17991|4954|0.315486,0.0137009
N20861|13885|2.899137,N20863|12195|2.876247,0.00399921
N20861|13885|2.899137,N20865|7099|14.021661,0.0112632
N20863|12195|2.876247,N20865|7099|14.021661,0.00720784
N16913|6373|1.167125,N16910|3926|0.087955,0.00399782
N16913|6373|1.167125,N16922|13853|2.188971,0.00883
N17481|9971|4.643544,N17479|13171|2.110419,0.00479779
N17481|9971|4.643544,N17473|6078|4.785433,0.00882732
N16913|6373|1.167125,N16915|9332|1.109277,0.00399782
N16913|6373|1.167125,N16918|15155|1.737367,0.00319412
N16913|6373|1.167125,N16919|3908|3.941969,0.00800992
N17829|7383|2.302585,N17833|6127|3.612171,0.0112461
N17829|7383|2.302585,N17831|8286|7.612001,0.0128702
N14427|1805|3.479101,N14423|15001|1.411915,0.0104376
N14261|1771|0.575313,N14262|10303|0.711879,0.00239102
N14261|1771|0.575313,N14257|5794|0.994157,0.0128661
N14427|1805|3.479101,N14426|7123|0.107225,0.0104397
N14427|1805|3.479101,N14428|9388|1.74032,0.00801011
N15814|2046|0.156786,N15823|15209|2.491633,0.010439
N18843|14931|0.841488,N18836|11169|3.950232,0.00881325
N18843|14931|0.841488,N18828|4604|0.166083,0.0128622
N15814|2046|0.156786,N15809|2171|0.320132,0.013686
N18843|14931|0.841488,N18837|9358|0.402766,0.00881939
N18843|14931|0.841488,N18829|10987|1.45636,0.0144863
N18843|14931|0.841488,N18839|12604|2.369165,0.0112555
N18843|14931|0.841488,N18830|13207|0.596637,0.0144928
N18843|14931|0.841488,N18844|2504|0.04507,0.0112446
N18730|14969|1.055806,N18729|11102|7.770241,0.00802123
N18730|14969|1.055806,N18684|4484|0.683558,0.0144858
N18730|14969|1.055806,N18686|8494|0.643172,0.0136627
N18730|14969|1.055806,N18713|12869|1.928965,0.00962434
N18730|14969|1.055806,N18728|2061|0.003636,0.00881961
N18730|14969|1.055806,N18733|8693|0.686991,0.00559758
N18730|14969|1.055806,N18727|9502|0.902874,0.00962323
N18729|11102|7.770241,N18733|8693|0.686991,0.0120713
N20953|4967|3.580436,N20961|1883|0.994907,0.00720008
N20953|4967|3.580436,N20950|1939|0.103159,0.00720008
N20953|4967|3.580436,N20934|2209|0.768159,0.0136565
N20953|4967|3.580436,N20960|15045|2.331423,0.00800288
N20953|4967|3.580436,N20959|9082|4.932929,0.0128907
N20953|4967|3.580436,N20954|14542|0.363089,0.00640022
N20953|4967|3.580436,N20958|13710|1.704567,0.00720008
N20953|4967|3.580436,N20962|14507|1.809402,0.00961675
N20953|4967|3.580436,N20940|6460|0.37596,0.0136719
N20953|4967|3.580436,N20952|11894|0.167241,0.00640022
N20953|4967|3.580436,N20951|12473|1.200689,0.00720878
N20953|4967|3.580436,N20945|13378|2.331652,0.0145399
N20305|8938|2.404305,N20296|7653|1.512707,0.0144932
N20953|4967|3.580436,N20930|15383|2.59628,0.0144915
N20305|8938|2.404305,N20291|4820|0.084335,0.0128818
N20305|8938|2.404305,N20304|3567|0.328141,0.0145142
N20305|8938|2.404305,N20298|13976|1.183858,0.0136775
N20994|9550|0.881472,N20989|7576|0.601905,0.00881753
N15823|15209|2.491633,N15809|2171|0.320132,0.0145217
N20994|9550|0.881472,N20983|13593|1.348961,0.00721391
N20994|9550|0.881472,N21005|4890|0.588464,0.0145054
N20994|9550|0.881472,N20987|11880|1.740233,0.00560399
N20994|9550|0.881472,N20998|7571|1.609266,0.0145232
N16303|5687|0.015812,N16304|9949|0.64099,0.0145082
N20994|9550|0.881472,N20993|4963|1.806149,0.0088116
N19372|13473|1.726967,N19358|7355|0.065744,0.0128762
N19372|13473|1.726967,N19363|14412|2.665673,0.0145372
N19372|13473|1.726967,N19359|9710|0.180483,0.0104619
N19372|13473|1.726967,N19368|9254|0.189535,0.00964427
N19372|13473|1.726967,N19369|2170|0.794849,0.0128641
N19372|13473|1.726967,N19360|9817|4.444611,0.0129253
N19285|5940|5.585731,N19294|6168|2.586585,0.0145353
N19285|5940|5.585731,N19292|3275|0.337233,0.0128745
N19285|5940|5.585731,N19283|5855|3.545009,0.0128938
N19285|5940|5.585731,N19284|5656|0.74438,0.00802605
N13932|8613|1.657535,N13931|2733|0.69344,0.00399415
N19371|14599|24.135158,N19370|3946|31.376247,0.00479336
N14566|5503|1.568885,N14564|1467|1.120728,0.012862
N14566|5503|1.568885,N14568|4615|1.251847,0.00479696
N14566|5503|1.568885,N14579|5695|0.229429,0.0128792
N14566|5503|1.568885,N14584|6500|3.278352,0.0136938
N19683|8789|1.136905,N19690|10260|3.524946,0.0145025
N19683|8789|1.136905,N19689|13126|3.210405,0.0136846
N19683|8789|1.136905,N19684|5032|1.558583,0.00159582
N14897|13347|3.369625,N14900|13977|2.582667,0.0120746
N14897|13347|3.369625,N14933|14589|0.544699,0.0128765
N14897|13347|3.369625,N14936|2264|0.25876,0.0128875
N14897|13347|3.369625,N14915|15187|0.155809,0.0104488
N14897|13347|3.369625,N14928|13220|1.247169,0.0145768
N14897|13347|3.369625,N14919|7143|4.740071,0.0137484
N14897|13347|3.369625,N14930|1495|1.858812,0.0145382
N14897|13347|3.369625,N14896|1792|0.826453,0.00800511
N14897|13347|3.369625,N14906|4789|0.112062,0.0112651
N12829|8785|0.067163,N12821|12868|1.228332,0.00882902
N12829|8785|0.067163,N12822|13965|2.941153,0.0112544
N12829|8785|0.067163,N12839|3496|1.574132,0.0128872
N12829|8785|0.067163,N12827|12581|0.630274,0.00964138
N13452|1970|2.72606,N13456|8418|1.969185,0.0136726
N12829|8785|0.067163,N12824|9361|1.058268,0.00881991
N12829|8785|0.067163,N12841|9096|0.89406,0.0137009
N20711|8273|2.155333,N20707|9716|14.454007,0.00802636
N20711|8273|2.155333,N20710|15336|5.544986,0.000796713
N12829|8785|0.067163,N12840|7352|0.722304,0.0120841
N20711|8273|2.155333,N20705|6060|1.244186,0.00159304
N12829|8785|0.067163,N12853|7509|0.13634,0.0145051
N12829|8785|0.067163,N12828|14362|0.079568,0.00965591
N20707|9716|14.454007,N20710|15336|5.544986,0.0072142
N12829|8785|0.067163,N12831|8136|0.689691,0.0104376
N12829|8785|0.067163,N12825|6803|3.408526,0.0104452
N12829|8785|0.067163,N12832|4590|1.311618,0.00963552
N20707|9716|14.454007,N20705|6060|1.244186,0.00963293
N20708|9069|56.010201,N20709|7327|59.466348,0.00319179
N20003|11698|7.664046,N20001|8230|2.772083,0.0104783
N20710|15336|5.544986,N20705|6060|1.244186,0.00239088
N18232|3185|0.185697,N18234|3030|4.6331,0.0104412
N14289|14413|2.174948,N14286|7232|1.457715,0.00559761
N14289|14413|2.174948,N14285|1927|1.318106,0.00559761
N14289|14413|2.174948,N14290|13581|4.142629,0.0121196
N14289|14413|2.174948,N14291|5081|1.115321,0.0145081
N14289|14413|2.174948,N14287|12747|0.22,0.00480408
N18232|3185|0.185697,N18233|5750|0.109967,0.00801018
N16049|1871|1.391186,N16062|11216|0.375457,0.0145051
N16049|1871|1.391186,N16054|6104|1.21973,0.0112443
N16049|1871|1.391186,N16046|10598|2.464608,0.00239438
N16049|1871|1.391186,N16044|11391|2.236283,0.0120571
N16049|1871|1.391186,N16060|9870|1.469199,0.0120553
N16049|1871|1.391186,N16034|11240|0.321911,0.0144922
N16049|1871|1.391186,N16045|2753|1.33453,0.0120564
N16049|1871|1.391186,N16063|8579|2.575726,0.0144801
N16049|1871|1.391186,N16056|6565|1.720821,0.0128706
N20374|13027|0.397651,N20363|8486|0.306129,0.0145217
N16049|1871|1.391186,N16047|3827|1.595411,0.00399549
N16049|1871|1.391186,N16055|10709|0.348326,0.0128705
N20374|13027|0.397651,N20367|1887|3.05561,0.0136978
N20374|13027|0.397651,N20358|14818|2.334855,0.0136965
N20374|13027|0.397651,N20368|1548|0.368339,0.0136978
N14286|7232|1.457715,N14280|12158|1.11685,0.0128642
N13459|13010|2.490246,N13458|7527|1.100191,0.0136744
N14286|7232|1.457715,N14285|1927|1.318106,0.00319279
N14286|7232|1.457715,N14290|13581|4.142629,0.011279
N14286|7232|1.457715,N14291|5081|1.115321,0.0136778
N14286|7232|1.457715,N14293|2857|1.761871,0.0145016
N14286|7232|1.457715,N14287|12747|0.22,0.00399265
N13459|13010|2.490246,N13461|10711|2.509602,0.00720025
N14286|7232|1.457715,N14282|7979|0.778759,0.0136831
N20961|1883|0.994907,N20950|1939|0.103159,0.0015969
N20961|1883|0.994907,N20934|2209|0.768159,0.00961742
N20961|1883|0.994907,N20941|5154|2.860685,0.0128692
N20961|1883|0.994907,N20960|15045|2.331423,0.00239974
N20961|1883|0.994907,N20959|9082|4.932929,0.00721558
N20961|1883|0.994907,N20954|14542|0.363089,0.000796994
N20961|1883|0.994907,N20958|13710|1.704567,0.0015969
N20961|1883|0.994907,N20962|14507|1.809402,0.00399067
N20961|1883|0.994907,N20969|9825|1.743704,0.0120694
N20961|1883|0.994907,N20968|10499|3.329923,0.0120694
N19737|12031|0.138821,N19732|6951|16.813314,0.0145078
N19737|12031|0.138821,N19738|6519|0.431801,0.00319109
N20961|1883|0.994907,N20940|6460|0.37596,0.00962716
N19737|12031|0.138821,N19731|9722|9.919924,0.00802122
N19737|12031|0.138821,N19730|4117|1.890744,0.00720769
N20961|1883|0.994907,N20952|11894|0.167241,0.000796994
N20961|1883|0.994907,N20951|12473|1.200689,0.00159371
N20961|1883|0.994907,N20945|13378|2.331652,0.0104745
N19737|12031|0.138821,N19727|8291|2.79503,0.0112659
N20961|1883|0.994907,N20972|2472|0.076194,0.0128908
N20961|1883|0.994907,N20930|15383|2.59628,0.0104394
N20071|3818|4.949545,N20075|13104|0.20581,0.00881802
N19737|12031|0.138821,N19744|7311|4.11753,0.014502
N19737|12031|0.138821,N19728|9943|1.150266,0.00964245
N20071|3818|4.949545,N20074|7723|0.480762,0.0145187
N13142|3967|1.283934,N13143|4342|0.381594,0.00159575
N13142|3967|1.283934,N13163|12411|0.136927,0.0128871
N13142|3967|1.283934,N13151|12324|0.617267,0.0137065
N20478|5264|3.861131,N20480|3149|1.529,0.00800288
N20478|5264|3.861131,N20481|14687|0.332562,0.0063939
N20478|5264|3.861131,N20487|5753|5.008249,0.00881312
N20478|5264|3.861131,N20484|3930|5.188467,0.00963273
N20478|5264|3.861131,N20483|2406|0.999184,0.011243
N20478|5264|3.861131,N20474|10841|2.312075,0.0144862
N20478|5264|3.861131,N20475|8314|0.814361,0.0104218
N19732|6951|16.813314,N19735|13087|17.635545,0.00320084
N19732|6951|16.813314,N19734|8479|18.979871,0.00319411
N18028|2333|3.577226,N18013|14001|0.184511,0.013684
N18028|2333|3.577226,N18037|9471|0.188421,0.0128657
N18028|2333|3.577226,N18038|3498|0.086212,0.0112335
N18028|2333|3.577226,N18040|15275|0.203633,0.010428
N17607|13282|0.046614,N17608|6023|0.461934,0.00479704
N19735|13087|17.635545,N19734|8479|18.979871,0.0015937
N19088|7825|3.016525,N19091|12758|0.027035,0.0128898
N14578|14617|0.149651,N14573|12191|0.431892,0.0047909
N14578|14617|0.149651,N14585|3251|1.850699,0.0145052
N14578|14617|0.149651,N14579|5695|0.229429,0.00239089
N14578|14617|0.149651,N14584|6500|3.278352,0.0112352
N14578|14617|0.149651,N14582|13753|1.246886,0.00963147
N19532|7073|0.024039,N19528|14656|2.125399,0.0137134
N16572|7895|0.948785,N16571|1934|0.64718,0.0128796
N19308|7163|1.264416,N19312|11017|7.175981,0.0145039
N19308|7163|1.264416,N19309|8827|0.246881,0.000796696
N19308|7163|1.264416,N19311|6689|0.673648,0.00399405
N19308|7163|1.264416,N19310|7985|9.618232,0.0145139
N19308|7163|1.264416,N19317|3370|1.185598,0.0128763
N19308|7163|1.264416,N19318|3458|0.867879,0.014504
N19308|7163|1.264416,N19304|9985|1.395491,0.00159571
N14123|13319|2.995794,N14128|6686|0.239191,0.0137147
