Status,Node
Susceptible,0
Susceptible,1
Treated chronic,2
Susceptible,3
Untreated chronic,4
Susceptible,5
Untreated chronic,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Treated chronic,11
Susceptible,12
Treated chronic,13
Susceptible,14
Susceptible,15
Susceptible,16
Treated chronic,17
Susceptible,18
Treated chronic,19
Susceptible,20
Susceptible,21
Treated chronic,22
Susceptible,23
Susceptible,24
Susceptible,25
Susceptible,26
Susceptible,27
Susceptible,28
Susceptible,29
Susceptible,30
Susceptible,31
Susceptible,32
Susceptible,33
Susceptible,34
Susceptible,35
Treated chronic,36
Susceptible,37
Susceptible,38
Susceptible,39
Susceptible,40
Treated chronic,41
Susceptible,42
Susceptible,43
Untreated chronic,44
Susceptible,45
Susceptible,46
Susceptible,47
Susceptible,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Treated chronic,53
Susceptible,54
Susceptible,55
Susceptible,56
Susceptible,57
Susceptible,58
Susceptible,59
Susceptible,60
Untreated chronic,61
Susceptible,62
Susceptible,63
Susceptible,64
Susceptible,65
Susceptible,66
Susceptible,67
Untreated chronic,68
Susceptible,69
Susceptible,70
Untreated chronic,71
Treated chronic,72
Treated chronic,73
Treated chronic,74
Untreated chronic,75
Susceptible,76
Treated chronic,77
Susceptible,78
Susceptible,79
Untreated chronic,80
Susceptible,81
Susceptible,82
Treated chronic,83
Untreated chronic,84
Susceptible,85
Untreated chronic,86
Susceptible,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Untreated chronic,91
Susceptible,92
Untreated chronic,93
Untreated chronic,94
Susceptible,95
Susceptible,96
Treated chronic,97
Untreated chronic,98
Untreated chronic,99
Treated chronic,100
Susceptible,101
Susceptible,102
Treated chronic,103
Treated chronic,104
Treated chronic,105
Untreated chronic,106
Untreated chronic,107
Treated chronic,108
Susceptible,109
Susceptible,110
Untreated chronic,111
Treated chronic,112
Susceptible,113
Untreated chronic,114
Treated chronic,115
Susceptible,116
Untreated chronic,117
Susceptible,118
Untreated chronic,119
Untreated chronic,120
Susceptible,121
Susceptible,122
Susceptible,123
Susceptible,124
Susceptible,125
Susceptible,126
Susceptible,127
Susceptible,128
Susceptible,129
Susceptible,130
Susceptible,131
Susceptible,132
Treated chronic,133
Susceptible,134
Susceptible,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Susceptible,141
Treated chronic,142
Susceptible,143
Susceptible,144
Untreated chronic,145
Susceptible,146
Treated chronic,147
Untreated chronic,148
Untreated chronic,149
Susceptible,150
Untreated chronic,151
Susceptible,152
Susceptible,153
Susceptible,154
Susceptible,155
Untreated chronic,156
Susceptible,157
Treated chronic,158
Susceptible,159
Susceptible,160
Susceptible,161
Susceptible,162
Susceptible,163
Susceptible,164
Susceptible,165
Untreated chronic,166
Susceptible,167
Susceptible,168
Untreated chronic,169
Untreated chronic,170
Untreated chronic,171
Susceptible,172
Susceptible,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
Susceptible,178
Treated chronic,179
Susceptible,180
Untreated chronic,181
Susceptible,182
Untreated chronic,183
Susceptible,184
Untreated chronic,185
Treated chronic,186
Susceptible,187
Susceptible,188
Untreated chronic,189
Susceptible,190
Treated chronic,191
Susceptible,192
Susceptible,193
Treated chronic,194
Susceptible,195
Untreated chronic,196
Untreated chronic,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Susceptible,202
Susceptible,203
Susceptible,204
Treated chronic,205
Untreated chronic,206
Susceptible,207
Susceptible,208
Treated chronic,209
Susceptible,210
Susceptible,211
Susceptible,212
Untreated chronic,213
Treated chronic,214
Untreated chronic,215
Treated chronic,216
Susceptible,217
Susceptible,218
Untreated chronic,219
Treated chronic,220
Susceptible,221
Untreated chronic,222
Susceptible,223
Treated chronic,224
Untreated chronic,225
Susceptible,226
Susceptible,227
Susceptible,228
Susceptible,229
Susceptible,230
Susceptible,231
Susceptible,232
Susceptible,233
Untreated chronic,234
Susceptible,235
Untreated chronic,236
Susceptible,237
Susceptible,238
Susceptible,239
Susceptible,240
Susceptible,241
Untreated chronic,242
Susceptible,243
Susceptible,244
Treated chronic,245
Treated chronic,246
Susceptible,247
Susceptible,248
Susceptible,249
Susceptible,250
Untreated chronic,251
Susceptible,252
Untreated chronic,253
Untreated chronic,254
Untreated chronic,255
Treated chronic,256
Untreated chronic,257
Susceptible,258
Susceptible,259
Treated chronic,260
Susceptible,261
Susceptible,262
Susceptible,263
Treated chronic,264
Susceptible,265
Susceptible,266
Untreated chronic,267
Untreated chronic,268
Treated chronic,269
Susceptible,270
Susceptible,271
Susceptible,272
Treated chronic,273
Susceptible,274
Susceptible,275
Treated chronic,276
Susceptible,277
Untreated chronic,278
Untreated chronic,279
Susceptible,280
Susceptible,281
Treated chronic,282
Susceptible,283
Susceptible,284
Susceptible,285
Susceptible,286
Susceptible,287
Susceptible,288
Treated chronic,289
Susceptible,290
Susceptible,291
Susceptible,292
Susceptible,293
Susceptible,294
Susceptible,295
Susceptible,296
Susceptible,297
Untreated chronic,298
Susceptible,299
Treated chronic,300
Susceptible,301
Susceptible,302
Untreated chronic,303
Susceptible,304
Susceptible,305
Treated chronic,306
Susceptible,307
Susceptible,308
Susceptible,309
Susceptible,310
Susceptible,311
Untreated chronic,312
Susceptible,313
Susceptible,314
Untreated chronic,315
Susceptible,316
Susceptible,317
Untreated chronic,318
Untreated chronic,319
Susceptible,320
Susceptible,321
Susceptible,322
Susceptible,323
Susceptible,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Untreated chronic,329
Susceptible,330
Susceptible,331
Treated chronic,332
Susceptible,333
Susceptible,334
Susceptible,335
Susceptible,336
Susceptible,337
Susceptible,338
Susceptible,339
Susceptible,340
Susceptible,341
Susceptible,342
Treated chronic,343
Treated chronic,344
Susceptible,345
Treated chronic,346
Susceptible,347
Susceptible,348
Susceptible,349
Untreated chronic,350
Susceptible,351
Susceptible,352
Susceptible,353
Untreated chronic,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Untreated chronic,359
Susceptible,360
Susceptible,361
Untreated chronic,362
Susceptible,363
Susceptible,364
Treated chronic,365
Treated chronic,366
Untreated chronic,367
Susceptible,368
Untreated chronic,369
Susceptible,370
Susceptible,371
Susceptible,372
Treated chronic,373
Untreated chronic,374
Susceptible,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Susceptible,380
Susceptible,381
Susceptible,382
Treated chronic,383
Susceptible,384
Susceptible,385
Susceptible,386
Susceptible,387
Untreated chronic,388
Susceptible,389
Susceptible,390
Susceptible,391
Untreated chronic,392
Susceptible,393
Untreated chronic,394
Untreated chronic,395
Susceptible,396
