ID1,ID2,Distance
N11488|5755|0.414576,N11496|12085|1.677808,0.014214
N11488|5755|0.414576,N11490|8579|1.518722,0.00627554
N11488|5755|0.414576,N11497|13789|0.110038,0.0118253
N11488|5755|0.414576,N11489|10439|0.327636,0.00470155
N11488|5755|0.414576,N11475|12098|1.659614,0.0142332
N11488|5755|0.414576,N11486|10265|0.620812,0.00785826
N11488|5755|0.414576,N11483|10287|0.020606,0.01104
N11488|5755|0.414576,N11487|10113|3.453317,0.00391482
N11488|5755|0.414576,N11485|8801|2.269862,0.00707092
N11488|5755|0.414576,N11492|8127|0.354495,0.0118246
N11488|5755|0.414576,N11495|2221|0.539553,0.0134223
N11488|5755|0.414576,N11494|11929|1.580392,0.0126227
N11488|5755|0.414576,N11493|10608|0.084278,0.012616
N8041|8353|1.319604,N8042|4513|0.579777,0.00469924
N12228|6048|2.587216,N12234|1933|0.372276,0.0142338
N7538|14647|0.512002,N7521|14962|0.045153,0.0134218
N7538|14647|0.512002,N7516|11176|1.517256,0.0142266
N7538|14647|0.512002,N7535|14293|1.732888,0.00865217
N7538|14647|0.512002,N7545|11512|0.485636,0.00628487
N7538|14647|0.512002,N7532|11113|1.869312,0.00865292
N7538|14647|0.512002,N7549|3722|0.634882,0.00786644
N8041|8353|1.319604,N8043|2176|0.869011,0.00946007
N8041|8353|1.319604,N8050|6469|0.586068,0.0134727
N8041|8353|1.319604,N8045|2886|0.921053,0.0118385
N7538|14647|0.512002,N7546|4630|0.110095,0.00785826
N7538|14647|0.512002,N7552|13787|7.009167,0.0118344
N8041|8353|1.319604,N8046|8800|1.430931,0.0126289
N8041|8353|1.319604,N8039|10636|1.962626,0.00234437
N8041|8353|1.319604,N8048|9412|3.313472,0.0142582
N8041|8353|1.319604,N8047|10067|0.418461,0.0102477
N8041|8353|1.319604,N8044|4627|0.956888,0.0118529
N9401|14425|1.392643,N9407|2595|2.583387,0.0141984
N9401|14425|1.392643,N9393|9728|0.294148,0.0094293
N9401|14425|1.392643,N9411|8122|0.519865,0.0141984
N8191|14234|0.117299,N8207|10384|1.627926,0.0126548
N8191|14234|0.117299,N8198|3185|2.337687,0.01103
N8191|14234|0.117299,N8279|10479|0.446867,0.00865115
N9401|14425|1.392643,N9399|8698|2.384567,0.0133941
