Status,Node
Treated chronic,0
Untreated chronic,1
Treated chronic,2
Untreated chronic,3
Susceptible,4
Treated chronic,5
Untreated chronic,6
Treated chronic,7
Susceptible,8
Susceptible,9
Susceptible,10
Susceptible,11
Untreated chronic,12
Treated chronic,13
Susceptible,14
Untreated chronic,15
Untreated chronic,16
Treated chronic,17
Untreated chronic,18
Treated chronic,19
Susceptible,20
Susceptible,21
Susceptible,22
Untreated chronic,23
Susceptible,24
Treated chronic,25
Susceptible,26
Susceptible,27
Treated chronic,28
Susceptible,29
Susceptible,30
Susceptible,31
Susceptible,32
Untreated chronic,33
Susceptible,34
Untreated chronic,35
Susceptible,36
Untreated chronic,37
Susceptible,38
Untreated chronic,39
Susceptible,40
Susceptible,41
Untreated chronic,42
Susceptible,43
Susceptible,44
Untreated chronic,45
Susceptible,46
Susceptible,47
Susceptible,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Susceptible,55
Treated chronic,56
Susceptible,57
Susceptible,58
Untreated chronic,59
Susceptible,60
Susceptible,61
Susceptible,62
Susceptible,63
Susceptible,64
Susceptible,65
Susceptible,66
Treated chronic,67
Treated chronic,68
Susceptible,69
Susceptible,70
Susceptible,71
Susceptible,72
Susceptible,73
Untreated chronic,74
Untreated chronic,75
Susceptible,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Treated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Susceptible,86
Untreated chronic,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Susceptible,91
Untreated chronic,92
Untreated chronic,93
Treated chronic,94
Untreated chronic,95
Untreated chronic,96
Untreated chronic,97
Susceptible,98
Untreated chronic,99
Susceptible,100
Untreated chronic,101
Susceptible,102
Untreated chronic,103
Susceptible,104
Susceptible,105
Susceptible,106
Treated chronic,107
Untreated chronic,108
Susceptible,109
Susceptible,110
Untreated chronic,111
Susceptible,112
Susceptible,113
Treated chronic,114
Susceptible,115
Susceptible,116
Susceptible,117
Untreated chronic,118
Untreated chronic,119
Susceptible,120
Treated chronic,121
Susceptible,122
Susceptible,123
Treated chronic,124
Untreated chronic,125
Susceptible,126
Susceptible,127
Treated chronic,128
Treated chronic,129
Susceptible,130
Treated chronic,131
Susceptible,132
Untreated chronic,133
Treated chronic,134
Susceptible,135
Susceptible,136
Untreated chronic,137
Susceptible,138
Untreated chronic,139
Susceptible,140
Susceptible,141
Susceptible,142
Susceptible,143
Susceptible,144
Susceptible,145
Susceptible,146
Treated chronic,147
Susceptible,148
Untreated chronic,149
Treated chronic,150
Treated chronic,151
Susceptible,152
Susceptible,153
Susceptible,154
Treated chronic,155
Susceptible,156
Susceptible,157
Susceptible,158
Susceptible,159
Untreated chronic,160
Treated chronic,161
Untreated chronic,162
Treated chronic,163
Susceptible,164
Treated chronic,165
Susceptible,166
Untreated chronic,167
Susceptible,168
Susceptible,169
Untreated chronic,170
Treated chronic,171
Treated chronic,172
Treated chronic,173
Susceptible,174
Susceptible,175
Untreated chronic,176
Susceptible,177
Susceptible,178
Susceptible,179
Susceptible,180
Susceptible,181
Susceptible,182
Susceptible,183
Treated chronic,184
Untreated chronic,185
Untreated chronic,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Susceptible,191
Untreated chronic,192
Susceptible,193
Susceptible,194
Treated chronic,195
Treated chronic,196
Susceptible,197
Susceptible,198
Untreated chronic,199
Susceptible,200
Susceptible,201
Untreated chronic,202
Susceptible,203
Untreated chronic,204
Untreated chronic,205
Susceptible,206
Untreated chronic,207
