Status,Node
Susceptible,0
Susceptible,1
Treated chronic,2
Untreated chronic,3
Susceptible,4
Untreated chronic,5
Susceptible,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Untreated chronic,11
Susceptible,12
Susceptible,13
Susceptible,14
Untreated chronic,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Susceptible,20
Treated chronic,21
Treated chronic,22
Susceptible,23
Untreated chronic,24
Treated chronic,25
Untreated chronic,26
Susceptible,27
Susceptible,28
Untreated chronic,29
Susceptible,30
Susceptible,31
Untreated chronic,32
Untreated chronic,33
Untreated chronic,34
Treated chronic,35
Susceptible,36
Susceptible,37
Susceptible,38
Susceptible,39
Susceptible,40
Susceptible,41
Susceptible,42
Treated chronic,43
Untreated chronic,44
Susceptible,45
Susceptible,46
Untreated chronic,47
Susceptible,48
Treated chronic,49
Susceptible,50
Susceptible,51
Untreated chronic,52
Susceptible,53
Treated chronic,54
Susceptible,55
Treated chronic,56
Susceptible,57
Susceptible,58
Untreated chronic,59
Susceptible,60
Susceptible,61
Treated chronic,62
Treated chronic,63
Susceptible,64
Untreated chronic,65
Untreated chronic,66
Susceptible,67
Susceptible,68
Untreated chronic,69
Susceptible,70
Susceptible,71
Untreated chronic,72
Susceptible,73
Susceptible,74
Susceptible,75
Untreated chronic,76
Susceptible,77
Susceptible,78
Untreated chronic,79
Susceptible,80
Treated chronic,81
Susceptible,82
Susceptible,83
Treated chronic,84
Susceptible,85
Susceptible,86
Untreated chronic,87
Susceptible,88
Untreated chronic,89
Treated chronic,90
Susceptible,91
Susceptible,92
Susceptible,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Treated chronic,100
Untreated chronic,101
Susceptible,102
Susceptible,103
Untreated chronic,104
Untreated chronic,105
Susceptible,106
Untreated chronic,107
Susceptible,108
Susceptible,109
Untreated chronic,110
Untreated chronic,111
Susceptible,112
Susceptible,113
Susceptible,114
Susceptible,115
Treated chronic,116
Susceptible,117
Untreated chronic,118
Susceptible,119
Susceptible,120
Susceptible,121
Untreated chronic,122
Treated chronic,123
Susceptible,124
Treated chronic,125
Susceptible,126
Untreated chronic,127
Susceptible,128
Treated chronic,129
Susceptible,130
Untreated chronic,131
Susceptible,132
Untreated chronic,133
Susceptible,134
Treated chronic,135
Treated chronic,136
Susceptible,137
Untreated acute,138
Susceptible,139
Treated chronic,140
Susceptible,141
Susceptible,142
Treated chronic,143
Untreated chronic,144
Susceptible,145
Untreated chronic,146
Treated chronic,147
Susceptible,148
Susceptible,149
Untreated chronic,150
Treated chronic,151
Susceptible,152
Untreated chronic,153
Susceptible,154
Untreated chronic,155
Susceptible,156
Susceptible,157
Susceptible,158
Susceptible,159
Susceptible,160
Susceptible,161
Treated chronic,162
Susceptible,163
Susceptible,164
Susceptible,165
Untreated chronic,166
Susceptible,167
Susceptible,168
Untreated chronic,169
Treated chronic,170
Untreated chronic,171
Susceptible,172
Untreated chronic,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
Treated chronic,178
Susceptible,179
Susceptible,180
Susceptible,181
Untreated chronic,182
Susceptible,183
Susceptible,184
Susceptible,185
Untreated chronic,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Susceptible,191
Untreated chronic,192
Susceptible,193
Treated chronic,194
Untreated chronic,195
Untreated chronic,196
Susceptible,197
Treated chronic,198
Untreated chronic,199
Treated chronic,200
Treated chronic,201
Susceptible,202
Untreated chronic,203
Susceptible,204
Treated chronic,205
Susceptible,206
Susceptible,207
Susceptible,208
Susceptible,209
Susceptible,210
Susceptible,211
Susceptible,212
Treated chronic,213
Treated chronic,214
Susceptible,215
Susceptible,216
Susceptible,217
Susceptible,218
Susceptible,219
Susceptible,220
Susceptible,221
Treated chronic,222
Treated chronic,223
Treated chronic,224
Susceptible,225
Susceptible,226
Susceptible,227
Susceptible,228
Susceptible,229
Untreated chronic,230
Susceptible,231
Susceptible,232
Susceptible,233
Susceptible,234
Untreated chronic,235
Susceptible,236
Untreated chronic,237
Treated chronic,238
Susceptible,239
Treated chronic,240
Susceptible,241
Susceptible,242
Susceptible,243
Susceptible,244
Untreated chronic,245
Susceptible,246
Treated chronic,247
Susceptible,248
Untreated chronic,249
Susceptible,250
Susceptible,251
Untreated chronic,252
Susceptible,253
Untreated chronic,254
Susceptible,255
Treated chronic,256
Susceptible,257
Susceptible,258
Untreated chronic,259
Susceptible,260
Susceptible,261
Susceptible,262
Treated chronic,263
Treated chronic,264
Treated chronic,265
Susceptible,266
Susceptible,267
Susceptible,268
Susceptible,269
Susceptible,270
Untreated chronic,271
Susceptible,272
Susceptible,273
Susceptible,274
Susceptible,275
Untreated chronic,276
Susceptible,277
Treated chronic,278
Susceptible,279
Untreated chronic,280
Treated chronic,281
Susceptible,282
Susceptible,283
Susceptible,284
Susceptible,285
Untreated chronic,286
Untreated chronic,287
Untreated chronic,288
Susceptible,289
Susceptible,290
Treated chronic,291
Untreated chronic,292
Untreated chronic,293
Susceptible,294
Susceptible,295
Susceptible,296
Treated chronic,297
Susceptible,298
Susceptible,299
Susceptible,300
Untreated chronic,301
Susceptible,302
Susceptible,303
Treated chronic,304
Susceptible,305
Untreated chronic,306
Susceptible,307
Susceptible,308
Susceptible,309
Susceptible,310
Susceptible,311
Untreated chronic,312
Untreated chronic,313
Treated chronic,314
Susceptible,315
Treated chronic,316
Susceptible,317
Susceptible,318
Susceptible,319
Susceptible,320
Treated chronic,321
Untreated chronic,322
Untreated chronic,323
Susceptible,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Treated chronic,329
Untreated chronic,330
Susceptible,331
Susceptible,332
Treated chronic,333
Susceptible,334
Susceptible,335
Susceptible,336
Susceptible,337
Susceptible,338
Untreated chronic,339
Susceptible,340
Untreated chronic,341
Untreated chronic,342
Susceptible,343
Untreated chronic,344
Susceptible,345
Susceptible,346
Susceptible,347
Susceptible,348
Susceptible,349
Treated chronic,350
Susceptible,351
Treated chronic,352
Susceptible,353
Susceptible,354
Untreated chronic,355
Untreated chronic,356
Susceptible,357
Susceptible,358
Treated chronic,359
Susceptible,360
Susceptible,361
Susceptible,362
Treated chronic,363
Treated chronic,364
Susceptible,365
Treated chronic,366
Treated chronic,367
Susceptible,368
Susceptible,369
Treated chronic,370
Treated chronic,371
Susceptible,372
Susceptible,373
Treated chronic,374
Untreated chronic,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Treated chronic,380
Untreated chronic,381
Treated chronic,382
Susceptible,383
Treated chronic,384
Susceptible,385
Treated chronic,386
Susceptible,387
Susceptible,388
Susceptible,389
Susceptible,390
Untreated chronic,391
Susceptible,392
Susceptible,393
