Status,Node
Susceptible,0
Susceptible,1
Susceptible,2
Susceptible,3
Susceptible,4
Susceptible,5
Susceptible,6
Treated chronic,7
Untreated chronic,8
Untreated chronic,9
Treated chronic,10
Susceptible,11
Untreated chronic,12
Untreated chronic,13
Untreated chronic,14
Treated chronic,15
Treated chronic,16
Susceptible,17
Untreated chronic,18
Untreated chronic,19
Treated chronic,20
Susceptible,21
Susceptible,22
Susceptible,23
Susceptible,24
Untreated chronic,25
Treated chronic,26
Untreated chronic,27
Susceptible,28
Treated chronic,29
Susceptible,30
Untreated chronic,31
Susceptible,32
Treated chronic,33
Susceptible,34
Susceptible,35
Susceptible,36
Susceptible,37
Untreated chronic,38
Susceptible,39
Untreated chronic,40
Susceptible,41
Treated chronic,42
Susceptible,43
Treated chronic,44
Susceptible,45
Treated chronic,46
Susceptible,47
Susceptible,48
Susceptible,49
Susceptible,50
Susceptible,51
Treated chronic,52
Treated chronic,53
Untreated chronic,54
Susceptible,55
Susceptible,56
Treated chronic,57
Untreated chronic,58
Susceptible,59
Susceptible,60
Susceptible,61
Susceptible,62
Susceptible,63
Susceptible,64
Untreated chronic,65
Untreated chronic,66
Susceptible,67
Untreated chronic,68
Susceptible,69
Susceptible,70
Untreated chronic,71
Susceptible,72
Susceptible,73
Susceptible,74
Susceptible,75
Untreated chronic,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Untreated chronic,86
Susceptible,87
Susceptible,88
Untreated chronic,89
Susceptible,90
Treated chronic,91
Susceptible,92
Treated chronic,93
Susceptible,94
Susceptible,95
Treated chronic,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Susceptible,103
Susceptible,104
Susceptible,105
Susceptible,106
Treated chronic,107
Susceptible,108
Treated chronic,109
Susceptible,110
Treated chronic,111
Susceptible,112
Untreated chronic,113
Susceptible,114
Untreated chronic,115
Susceptible,116
Susceptible,117
Susceptible,118
Treated chronic,119
Susceptible,120
Treated chronic,121
Susceptible,122
Susceptible,123
Susceptible,124
Susceptible,125
Susceptible,126
Untreated chronic,127
Untreated chronic,128
Susceptible,129
Susceptible,130
Untreated chronic,131
Susceptible,132
Susceptible,133
Untreated chronic,134
Susceptible,135
Untreated chronic,136
Treated chronic,137
Susceptible,138
Susceptible,139
Treated chronic,140
Susceptible,141
Susceptible,142
Treated chronic,143
Untreated chronic,144
Susceptible,145
Susceptible,146
Susceptible,147
Susceptible,148
Susceptible,149
Untreated chronic,150
Treated chronic,151
Treated chronic,152
Susceptible,153
Treated chronic,154
Susceptible,155
Susceptible,156
Treated chronic,157
Susceptible,158
Susceptible,159
Susceptible,160
Susceptible,161
Susceptible,162
Susceptible,163
Susceptible,164
Treated chronic,165
Susceptible,166
Susceptible,167
Untreated chronic,168
Treated chronic,169
Susceptible,170
Susceptible,171
Untreated chronic,172
Susceptible,173
Susceptible,174
Untreated chronic,175
Susceptible,176
Untreated chronic,177
Susceptible,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Untreated chronic,182
Susceptible,183
Susceptible,184
Susceptible,185
Susceptible,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Treated chronic,191
Treated chronic,192
Susceptible,193
Susceptible,194
Susceptible,195
Treated chronic,196
Untreated chronic,197
Untreated chronic,198
Susceptible,199
Treated chronic,200
Untreated chronic,201
Susceptible,202
Treated chronic,203
Susceptible,204
Susceptible,205
Untreated chronic,206
Treated chronic,207
Untreated chronic,208
Susceptible,209
Treated chronic,210
Untreated chronic,211
Susceptible,212
Susceptible,213
Treated chronic,214
Susceptible,215
Susceptible,216
Susceptible,217
Susceptible,218
Susceptible,219
Susceptible,220
Untreated chronic,221
Treated chronic,222
Susceptible,223
Untreated chronic,224
Treated chronic,225
Susceptible,226
Treated chronic,227
Susceptible,228
Untreated chronic,229
Susceptible,230
Susceptible,231
Untreated chronic,232
Susceptible,233
Susceptible,234
Treated chronic,235
Susceptible,236
Susceptible,237
Treated chronic,238
Susceptible,239
Susceptible,240
Susceptible,241
Susceptible,242
Untreated chronic,243
Susceptible,244
Susceptible,245
Treated chronic,246
Susceptible,247
Treated chronic,248
Susceptible,249
Susceptible,250
Treated chronic,251
Susceptible,252
Susceptible,253
Treated chronic,254
Susceptible,255
Treated chronic,256
Susceptible,257
Susceptible,258
Susceptible,259
Untreated chronic,260
Susceptible,261
Susceptible,262
Susceptible,263
Treated chronic,264
Treated chronic,265
Susceptible,266
Susceptible,267
Susceptible,268
Susceptible,269
Treated chronic,270
Treated chronic,271
Treated chronic,272
Treated chronic,273
Susceptible,274
Treated chronic,275
Untreated chronic,276
Untreated chronic,277
Susceptible,278
Untreated chronic,279
Untreated chronic,280
Susceptible,281
Treated chronic,282
Susceptible,283
Susceptible,284
Treated chronic,285
Susceptible,286
Susceptible,287
Treated chronic,288
Treated chronic,289
Susceptible,290
Susceptible,291
Susceptible,292
Treated chronic,293
Treated chronic,294
Susceptible,295
Treated chronic,296
Susceptible,297
Susceptible,298
Susceptible,299
Susceptible,300
Susceptible,301
Untreated chronic,302
Treated chronic,303
Susceptible,304
Susceptible,305
Susceptible,306
Susceptible,307
Susceptible,308
Susceptible,309
Treated chronic,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Susceptible,315
Treated chronic,316
Untreated chronic,317
Susceptible,318
Untreated chronic,319
Untreated chronic,320
Susceptible,321
Treated chronic,322
Untreated chronic,323
Susceptible,324
Susceptible,325
Untreated chronic,326
Susceptible,327
Treated chronic,328
Susceptible,329
Untreated chronic,330
Susceptible,331
Treated chronic,332
Treated chronic,333
Susceptible,334
Susceptible,335
Susceptible,336
Susceptible,337
Susceptible,338
Susceptible,339
Treated chronic,340
Susceptible,341
Treated chronic,342
Untreated chronic,343
Untreated chronic,344
Susceptible,345
Susceptible,346
Susceptible,347
Untreated chronic,348
Susceptible,349
Susceptible,350
Susceptible,351
Untreated chronic,352
Susceptible,353
Susceptible,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Susceptible,359
Susceptible,360
Susceptible,361
Treated chronic,362
Susceptible,363
Untreated chronic,364
Treated chronic,365
Susceptible,366
Treated chronic,367
Untreated chronic,368
Treated chronic,369
Susceptible,370
Susceptible,371
Untreated acute,372
Untreated chronic,373
Susceptible,374
Treated chronic,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Untreated chronic,380
Susceptible,381
Untreated chronic,382
Susceptible,383
Susceptible,384
Untreated chronic,385
Susceptible,386
Susceptible,387
Treated chronic,388
Susceptible,389
Untreated chronic,390
Susceptible,391
Treated chronic,392
Untreated chronic,393
Untreated chronic,394
