Status,Node
Susceptible,0
Untreated chronic,1
Treated chronic,2
Untreated chronic,3
Susceptible,4
Susceptible,5
Susceptible,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Treated chronic,11
Susceptible,12
Susceptible,13
Untreated chronic,14
Treated chronic,15
Susceptible,16
Untreated chronic,17
Susceptible,18
Susceptible,19
Susceptible,20
Susceptible,21
Untreated chronic,22
Untreated chronic,23
Susceptible,24
Untreated chronic,25
Susceptible,26
Susceptible,27
Susceptible,28
Susceptible,29
Susceptible,30
Susceptible,31
Untreated chronic,32
Susceptible,33
Susceptible,34
Susceptible,35
Susceptible,36
Treated chronic,37
Susceptible,38
Susceptible,39
Untreated chronic,40
Susceptible,41
Susceptible,42
Treated chronic,43
Untreated chronic,44
Susceptible,45
Untreated chronic,46
Susceptible,47
Susceptible,48
Susceptible,49
Treated chronic,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Susceptible,55
Susceptible,56
Treated chronic,57
Susceptible,58
Treated chronic,59
Susceptible,60
Untreated chronic,61
Susceptible,62
Untreated chronic,63
Susceptible,64
Untreated chronic,65
Susceptible,66
Treated chronic,67
Treated chronic,68
Untreated chronic,69
Treated chronic,70
Untreated chronic,71
Treated chronic,72
Treated chronic,73
Susceptible,74
Susceptible,75
Susceptible,76
Untreated chronic,77
Susceptible,78
Susceptible,79
Untreated chronic,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Susceptible,86
Susceptible,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Untreated chronic,91
Susceptible,92
Susceptible,93
Untreated chronic,94
Susceptible,95
Untreated chronic,96
Susceptible,97
Untreated chronic,98
Treated chronic,99
Treated chronic,100
Untreated chronic,101
Susceptible,102
Susceptible,103
Susceptible,104
Susceptible,105
Susceptible,106
Untreated chronic,107
Susceptible,108
Treated chronic,109
Susceptible,110
Untreated chronic,111
Susceptible,112
Untreated chronic,113
Susceptible,114
Untreated chronic,115
Susceptible,116
Susceptible,117
Treated chronic,118
Susceptible,119
Susceptible,120
Susceptible,121
Susceptible,122
Treated chronic,123
Treated chronic,124
Susceptible,125
Susceptible,126
Treated chronic,127
Untreated chronic,128
Susceptible,129
Untreated chronic,130
Untreated chronic,131
Susceptible,132
Susceptible,133
Susceptible,134
Susceptible,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Untreated chronic,141
Susceptible,142
Susceptible,143
Susceptible,144
Susceptible,145
Untreated chronic,146
Susceptible,147
Treated chronic,148
Susceptible,149
Susceptible,150
Susceptible,151
Untreated chronic,152
Susceptible,153
Susceptible,154
Susceptible,155
Susceptible,156
Treated chronic,157
Untreated chronic,158
Susceptible,159
Susceptible,160
Susceptible,161
Treated chronic,162
Treated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Susceptible,167
Untreated chronic,168
Untreated chronic,169
Susceptible,170
Susceptible,171
Untreated chronic,172
Susceptible,173
Susceptible,174
Susceptible,175
Treated chronic,176
Susceptible,177
Treated chronic,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Treated chronic,182
Untreated chronic,183
Susceptible,184
Treated chronic,185
Susceptible,186
Treated chronic,187
Untreated chronic,188
Susceptible,189
Treated chronic,190
Untreated chronic,191
Untreated chronic,192
Susceptible,193
Untreated chronic,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Treated chronic,199
Treated chronic,200
Susceptible,201
Untreated chronic,202
Untreated chronic,203
Susceptible,204
Susceptible,205
Susceptible,206
Untreated chronic,207
Treated chronic,208
Treated chronic,209
Susceptible,210
Susceptible,211
Untreated chronic,212
Susceptible,213
Susceptible,214
Treated chronic,215
Untreated chronic,216
Treated chronic,217
Susceptible,218
Susceptible,219
Treated chronic,220
Susceptible,221
Susceptible,222
Susceptible,223
Susceptible,224
Susceptible,225
Untreated chronic,226
Susceptible,227
Susceptible,228
Susceptible,229
Susceptible,230
Susceptible,231
Treated chronic,232
Susceptible,233
Susceptible,234
Susceptible,235
Susceptible,236
Susceptible,237
Susceptible,238
Untreated acute,239
Susceptible,240
Susceptible,241
Susceptible,242
Susceptible,243
Susceptible,244
Treated chronic,245
Susceptible,246
Untreated chronic,247
Susceptible,248
Susceptible,249
Susceptible,250
Treated chronic,251
Untreated chronic,252
Susceptible,253
Treated chronic,254
Susceptible,255
Susceptible,256
Susceptible,257
Untreated chronic,258
Susceptible,259
Susceptible,260
Susceptible,261
Untreated chronic,262
Susceptible,263
Susceptible,264
Treated chronic,265
Susceptible,266
Susceptible,267
Susceptible,268
Susceptible,269
Susceptible,270
Untreated chronic,271
Susceptible,272
Treated chronic,273
Treated chronic,274
Untreated chronic,275
Susceptible,276
Susceptible,277
Susceptible,278
Untreated chronic,279
Susceptible,280
Susceptible,281
Treated chronic,282
Susceptible,283
Treated chronic,284
Susceptible,285
Treated chronic,286
Untreated chronic,287
Susceptible,288
Susceptible,289
Susceptible,290
Susceptible,291
Susceptible,292
Untreated chronic,293
Susceptible,294
Treated acute,295
Susceptible,296
Susceptible,297
Susceptible,298
Untreated chronic,299
Susceptible,300
Susceptible,301
Susceptible,302
Susceptible,303
Treated chronic,304
Untreated chronic,305
Susceptible,306
Susceptible,307
Susceptible,308
Susceptible,309
Susceptible,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Treated chronic,315
Susceptible,316
Susceptible,317
Treated chronic,318
Susceptible,319
Susceptible,320
Susceptible,321
Untreated chronic,322
Untreated chronic,323
Treated chronic,324
Untreated chronic,325
Susceptible,326
Susceptible,327
Susceptible,328
Susceptible,329
Susceptible,330
Susceptible,331
Susceptible,332
Treated acute,333
Susceptible,334
Susceptible,335
Susceptible,336
Treated chronic,337
Susceptible,338
Susceptible,339
Treated chronic,340
Treated chronic,341
Susceptible,342
Susceptible,343
Untreated chronic,344
Treated chronic,345
Susceptible,346
Susceptible,347
Susceptible,348
Susceptible,349
Treated chronic,350
Susceptible,351
Susceptible,352
Susceptible,353
Susceptible,354
Treated chronic,355
Susceptible,356
Treated chronic,357
Susceptible,358
Susceptible,359
Susceptible,360
Treated chronic,361
Treated chronic,362
Susceptible,363
Untreated chronic,364
Treated chronic,365
Susceptible,366
Treated chronic,367
Susceptible,368
Treated chronic,369
Susceptible,370
Susceptible,371
Treated chronic,372
Untreated chronic,373
Susceptible,374
Susceptible,375
Untreated chronic,376
Susceptible,377
Untreated chronic,378
Susceptible,379
Susceptible,380
Susceptible,381
Untreated chronic,382
Treated chronic,383
Susceptible,384
Treated chronic,385
Treated chronic,386
Susceptible,387
Untreated chronic,388
Susceptible,389
Susceptible,390
Susceptible,391
Untreated chronic,392
Susceptible,393
Untreated chronic,394
Untreated chronic,395
Untreated chronic,396
Susceptible,397
Susceptible,398
Treated chronic,399
Treated chronic,400
Susceptible,401
Untreated chronic,402
Treated chronic,403
Untreated chronic,404
Susceptible,405
Susceptible,406
Susceptible,407
Susceptible,408
Susceptible,409
Susceptible,410
Susceptible,411
Susceptible,412
Susceptible,413
Untreated chronic,414
Untreated chronic,415
Susceptible,416
Treated acute,417
Untreated chronic,418
Treated chronic,419
Untreated chronic,420
Untreated chronic,421
Untreated chronic,422
Susceptible,423
Susceptible,424
Susceptible,425
Susceptible,426
Untreated chronic,427
Susceptible,428
Susceptible,429
Untreated chronic,430
Treated chronic,431
Susceptible,432
Susceptible,433
Susceptible,434
Untreated chronic,435
Treated chronic,436
Susceptible,437
Untreated chronic,438
Susceptible,439
Susceptible,440
Susceptible,441
Untreated chronic,442
Untreated chronic,443
Susceptible,444
Untreated chronic,445
Untreated chronic,446
Susceptible,447
Untreated chronic,448
Susceptible,449
Susceptible,450
Treated chronic,451
Susceptible,452
Susceptible,453
Susceptible,454
Untreated chronic,455
Untreated chronic,456
Untreated chronic,457
Susceptible,458
Susceptible,459
Treated chronic,460
Untreated chronic,461
Treated chronic,462
Susceptible,463
Susceptible,464
Untreated chronic,465
Susceptible,466
Untreated chronic,467
Susceptible,468
Treated chronic,469
Susceptible,470
Susceptible,471
Untreated chronic,472
Susceptible,473
Treated chronic,474
Susceptible,475
Treated chronic,476
Susceptible,477
Susceptible,478
Susceptible,479
Susceptible,480
Susceptible,481
Susceptible,482
Susceptible,483
Untreated chronic,484
Susceptible,485
Untreated chronic,486
Susceptible,487
Treated chronic,488
Susceptible,489
Susceptible,490
Susceptible,491
Treated chronic,492
Untreated chronic,493
Untreated acute,494
Treated chronic,495
Treated chronic,496
Treated chronic,497
Susceptible,498
Susceptible,499
Untreated chronic,500
Untreated chronic,501
Untreated chronic,502
Untreated chronic,503
Susceptible,504
Susceptible,505
Susceptible,506
Susceptible,507
Susceptible,508
Susceptible,509
Treated chronic,510
Susceptible,511
Untreated chronic,512
Susceptible,513
Susceptible,514
Treated chronic,515
Susceptible,516
Susceptible,517
Untreated chronic,518
Treated chronic,519
Treated chronic,520
Treated chronic,521
Susceptible,522
Susceptible,523
Susceptible,524
Untreated acute,525
Untreated chronic,526
Untreated chronic,527
Treated chronic,528
Susceptible,529
Susceptible,530
Treated chronic,531
Susceptible,532
Susceptible,533
Susceptible,534
Susceptible,535
Susceptible,536
Susceptible,537
Untreated chronic,538
Susceptible,539
Susceptible,540
Treated chronic,541
Susceptible,542
Susceptible,543
Susceptible,544
Susceptible,545
Susceptible,546
Treated chronic,547
Untreated chronic,548
Susceptible,549
Susceptible,550
Susceptible,551
Treated chronic,552
Susceptible,553
Treated chronic,554
Susceptible,555
Treated chronic,556
Susceptible,557
Susceptible,558
Susceptible,559
Susceptible,560
Treated chronic,561
Susceptible,562
Susceptible,563
Susceptible,564
Susceptible,565
Susceptible,566
Susceptible,567
Susceptible,568
Susceptible,569
Susceptible,570
Untreated chronic,571
Untreated chronic,572
Susceptible,573
Treated chronic,574
Untreated chronic,575
Susceptible,576
Susceptible,577
Susceptible,578
Susceptible,579
Treated chronic,580
Susceptible,581
Untreated chronic,582
Susceptible,583
Susceptible,584
Susceptible,585
Susceptible,586
Treated chronic,587
Susceptible,588
Susceptible,589
Susceptible,590
Susceptible,591
Susceptible,592
Treated chronic,593
Untreated chronic,594
Susceptible,595
Untreated chronic,596
Susceptible,597
Untreated chronic,598
Susceptible,599
Treated chronic,600
Susceptible,601
Treated chronic,602
Susceptible,603
Susceptible,604
Susceptible,605
Susceptible,606
Susceptible,607
Untreated chronic,608
Untreated chronic,609
Susceptible,610
Susceptible,611
Susceptible,612
Susceptible,613
Treated chronic,614
Untreated chronic,615
Treated chronic,616
Treated chronic,617
Untreated chronic,618
Susceptible,619
Susceptible,620
Untreated chronic,621
Treated chronic,622
Treated chronic,623
Susceptible,624
Susceptible,625
Susceptible,626
Treated chronic,627
Susceptible,628
Untreated chronic,629
Treated chronic,630
Treated chronic,631
Susceptible,632
Susceptible,633
Untreated chronic,634
Susceptible,635
Susceptible,636
Susceptible,637
Treated chronic,638
Susceptible,639
Untreated chronic,640
Untreated chronic,641
Treated chronic,642
Susceptible,643
Susceptible,644
Susceptible,645
Susceptible,646
Treated chronic,647
Susceptible,648
Susceptible,649
Untreated chronic,650
Susceptible,651
Susceptible,652
Treated chronic,653
Susceptible,654
Susceptible,655
Susceptible,656
Susceptible,657
Susceptible,658
Untreated chronic,659
Susceptible,660
Untreated chronic,661
Untreated chronic,662
Treated chronic,663
Susceptible,664
Untreated chronic,665
Untreated chronic,666
Susceptible,667
Susceptible,668
Susceptible,669
Untreated chronic,670
Treated chronic,671
Untreated chronic,672
Susceptible,673
Untreated chronic,674
Susceptible,675
Susceptible,676
Susceptible,677
Untreated chronic,678
Susceptible,679
Susceptible,680
Treated chronic,681
Treated chronic,682
Treated chronic,683
Treated chronic,684
Susceptible,685
Susceptible,686
Untreated chronic,687
Susceptible,688
Untreated chronic,689
Susceptible,690
Untreated chronic,691
Susceptible,692
Treated chronic,693
Susceptible,694
Treated chronic,695
Susceptible,696
Susceptible,697
Treated chronic,698
Treated chronic,699
Susceptible,700
Treated chronic,701
Susceptible,702
Untreated chronic,703
Susceptible,704
Untreated chronic,705
Susceptible,706
Untreated chronic,707
Untreated chronic,708
Untreated chronic,709
Untreated chronic,710
Untreated chronic,711
Treated chronic,712
Susceptible,713
Susceptible,714
Treated chronic,715
Susceptible,716
Susceptible,717
Susceptible,718
Susceptible,719
Treated chronic,720
Susceptible,721
Susceptible,722
Susceptible,723
Susceptible,724
Susceptible,725
Susceptible,726
Susceptible,727
Untreated chronic,728
Treated chronic,729
Susceptible,730
Susceptible,731
Treated chronic,732
Untreated chronic,733
Susceptible,734
Susceptible,735
Susceptible,736
Untreated chronic,737
Susceptible,738
Susceptible,739
Susceptible,740
Treated chronic,741
Susceptible,742
Untreated chronic,743
Susceptible,744
Untreated chronic,745
Susceptible,746
Susceptible,747
Untreated chronic,748
Susceptible,749
Susceptible,750
Susceptible,751
Susceptible,752
Treated chronic,753
Untreated chronic,754
Susceptible,755
Treated chronic,756
Susceptible,757
Treated chronic,758
Susceptible,759
Susceptible,760
Treated chronic,761
Susceptible,762
Susceptible,763
Susceptible,764
Susceptible,765
Susceptible,766
Susceptible,767
Untreated chronic,768
Susceptible,769
Susceptible,770
Susceptible,771
Untreated chronic,772
Untreated chronic,773
Susceptible,774
Susceptible,775
Susceptible,776
Untreated chronic,777
Susceptible,778
Susceptible,779
Susceptible,780
Treated chronic,781
Susceptible,782
Untreated chronic,783
Susceptible,784
Susceptible,785
Susceptible,786
Susceptible,787
Untreated chronic,788
Susceptible,789
Susceptible,790
Treated chronic,791
Treated chronic,792
Susceptible,793
Susceptible,794
Untreated chronic,795
Susceptible,796
Susceptible,797
Susceptible,798
Treated chronic,799
Susceptible,800
