Status,Node
Treated chronic,0
Susceptible,1
Susceptible,2
Untreated chronic,3
Susceptible,4
Susceptible,5
Susceptible,6
Susceptible,7
Treated chronic,8
Treated chronic,9
Untreated chronic,10
Treated chronic,11
Susceptible,12
Treated chronic,13
Susceptible,14
Susceptible,15
Treated chronic,16
Susceptible,17
Treated chronic,18
Untreated chronic,19
Untreated chronic,20
Susceptible,21
Untreated chronic,22
Untreated chronic,23
Untreated chronic,24
Susceptible,25
Susceptible,26
Untreated chronic,27
Susceptible,28
Treated chronic,29
Treated chronic,30
Susceptible,31
Susceptible,32
Treated chronic,33
Untreated chronic,34
Susceptible,35
Susceptible,36
Susceptible,37
Treated chronic,38
Untreated chronic,39
Susceptible,40
Untreated chronic,41
Treated chronic,42
Susceptible,43
Susceptible,44
Untreated chronic,45
Susceptible,46
Susceptible,47
Untreated chronic,48
Susceptible,49
Treated chronic,50
Susceptible,51
Untreated chronic,52
Treated chronic,53
Untreated chronic,54
Treated chronic,55
Susceptible,56
Treated chronic,57
Susceptible,58
Susceptible,59
Susceptible,60
Susceptible,61
Susceptible,62
Treated chronic,63
Susceptible,64
Treated chronic,65
Susceptible,66
Susceptible,67
Susceptible,68
Untreated chronic,69
Susceptible,70
Treated chronic,71
Susceptible,72
Susceptible,73
Treated chronic,74
Susceptible,75
Susceptible,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Untreated chronic,84
Susceptible,85
Susceptible,86
Untreated chronic,87
Treated chronic,88
Susceptible,89
Susceptible,90
Treated chronic,91
Susceptible,92
Untreated chronic,93
Untreated chronic,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Treated chronic,102
Untreated chronic,103
Susceptible,104
Susceptible,105
Susceptible,106
Susceptible,107
Treated chronic,108
Susceptible,109
Untreated chronic,110
Susceptible,111
Untreated chronic,112
Susceptible,113
Susceptible,114
Treated chronic,115
Susceptible,116
Untreated chronic,117
Susceptible,118
Susceptible,119
Untreated chronic,120
Treated chronic,121
Susceptible,122
Susceptible,123
Susceptible,124
Susceptible,125
Treated chronic,126
Susceptible,127
Susceptible,128
Treated chronic,129
Untreated chronic,130
Susceptible,131
Susceptible,132
Susceptible,133
Susceptible,134
Susceptible,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Treated chronic,141
Susceptible,142
Susceptible,143
Untreated chronic,144
Susceptible,145
Susceptible,146
Susceptible,147
Susceptible,148
Treated chronic,149
Susceptible,150
Susceptible,151
Susceptible,152
Susceptible,153
Susceptible,154
Untreated chronic,155
Susceptible,156
Susceptible,157
Susceptible,158
Susceptible,159
Untreated chronic,160
Susceptible,161
Treated chronic,162
Untreated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Susceptible,167
Treated chronic,168
Susceptible,169
Susceptible,170
Susceptible,171
Susceptible,172
Susceptible,173
Treated chronic,174
Untreated chronic,175
Susceptible,176
Untreated chronic,177
Untreated chronic,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Susceptible,182
Susceptible,183
Treated chronic,184
Susceptible,185
Susceptible,186
Treated chronic,187
Susceptible,188
Susceptible,189
Untreated chronic,190
Susceptible,191
Susceptible,192
Untreated chronic,193
Untreated chronic,194
Susceptible,195
Untreated chronic,196
Treated chronic,197
Susceptible,198
Susceptible,199
Untreated chronic,200
Susceptible,201
Treated chronic,202
Susceptible,203
Susceptible,204
Susceptible,205
Treated chronic,206
Susceptible,207
Susceptible,208
Treated chronic,209
Susceptible,210
Treated chronic,211
Treated chronic,212
Untreated chronic,213
Susceptible,214
Susceptible,215
Untreated chronic,216
Susceptible,217
Susceptible,218
Treated chronic,219
Treated chronic,220
Susceptible,221
Untreated chronic,222
Treated chronic,223
Treated chronic,224
Susceptible,225
Susceptible,226
Untreated chronic,227
Treated chronic,228
Untreated chronic,229
Treated chronic,230
Susceptible,231
Untreated chronic,232
Susceptible,233
Susceptible,234
Susceptible,235
Untreated chronic,236
Susceptible,237
Susceptible,238
Treated chronic,239
Susceptible,240
Susceptible,241
Susceptible,242
Susceptible,243
Treated chronic,244
Susceptible,245
Susceptible,246
Susceptible,247
Treated chronic,248
Susceptible,249
Susceptible,250
Treated chronic,251
Susceptible,252
Susceptible,253
Untreated chronic,254
Untreated chronic,255
Treated chronic,256
Treated chronic,257
Susceptible,258
Treated chronic,259
Susceptible,260
Untreated chronic,261
Susceptible,262
Susceptible,263
Treated chronic,264
Susceptible,265
Treated chronic,266
Susceptible,267
Susceptible,268
Susceptible,269
Susceptible,270
Susceptible,271
Susceptible,272
Susceptible,273
Susceptible,274
Susceptible,275
Susceptible,276
Treated chronic,277
Susceptible,278
Treated chronic,279
Untreated chronic,280
Susceptible,281
Susceptible,282
Untreated chronic,283
Susceptible,284
Susceptible,285
Susceptible,286
Susceptible,287
Susceptible,288
Treated chronic,289
Untreated chronic,290
Susceptible,291
Treated chronic,292
Treated chronic,293
