ID1,ID2,Distance
N10640|4775|3.860644,N10630|3188|2.491778,0.0149875
N10640|4775|3.860644,N10639|7522|0.184505,0.0102222
N10640|4775|3.860644,N10641|13025|1.847935,0.01258
N10640|4775|3.860644,N10642|11797|1.056225,0.0125715
N10640|4775|3.860644,N10633|14647|0.542412,0.0141987
N9902|6523|0.410252,N9895|10862|0.040492,0.00390664
N9902|6523|0.410252,N9900|7056|1.70445,0.00547429
N9902|6523|0.410252,N9904|6794|2.281517,0.00469264
N9902|6523|0.410252,N9915|5524|1.312893,0.0149913
N9902|6523|0.410252,N9901|5998|2.464469,0.00705487
N7495|13292|1.753287,N7478|9658|0.855929,0.012613
N7637|11180|1.135052,N7617|12418|1.270829,0.0133941
N7637|11180|1.135052,N7619|13326|2.587817,0.010216
N7637|11180|1.135052,N7633|9863|1.505853,0.00945886
N7495|13292|1.753287,N7504|5972|0.819355,0.0110303
N7495|13292|1.753287,N7503|4409|4.217612,0.0142068
N7637|11180|1.135052,N7598|6559|0.1533,0.014967
N7495|13292|1.753287,N7493|9547|0.887615,0.0110039
N7495|13292|1.753287,N7494|10231|3.910492,0.0149837
N7637|11180|1.135052,N7549|12082|0.614537,0.0133764
N7637|11180|1.135052,N7625|2373|1.589672,0.0102064
N7637|11180|1.135052,N7630|13932|0.60563,0.011784
N7495|13292|1.753287,N7516|3494|1.037534,0.0110022
N7495|13292|1.753287,N7488|7875|4.435007,0.0141913
N7495|13292|1.753287,N7476|2246|1.829749,0.0142128
N7495|13292|1.753287,N7519|12141|0.289638,0.00941992
N7637|11180|1.135052,N7627|12747|2.461677,0.014958
N7637|11180|1.135052,N7620|8312|0.776276,0.0110144
N7495|13292|1.753287,N7470|14340|0.100097,0.0126158
N7637|11180|1.135052,N7599|4969|0.462259,0.011792
N7495|13292|1.753287,N7468|2303|2.96855,0.0134132
N7495|13292|1.753287,N7514|9390|6.636503,0.0126361
N7495|13292|1.753287,N7464|8475|0.631622,0.0126152
N7637|11180|1.135052,N7621|8923|1.89103,0.00862436
N7637|11180|1.135052,N7632|2674|0.712359,0.0141972
N8070|14434|1.934568,N8064|3885|1.621794,0.0141941
N7495|13292|1.753287,N7474|14331|1.345732,0.0134131
N7495|13292|1.753287,N7475|10504|1.192035,0.0134131
N8070|14434|1.934568,N8086|2411|0.419166,0.0133856
N7495|13292|1.753287,N7498|12317|1.061804,0.00626634
N7495|13292|1.753287,N7520|1888|0.571515,0.00862591
N7495|13292|1.753287,N7497|9847|0.292996,0.00391023
N7495|13292|1.753287,N7465|12636|0.084254,0.00942558
N8070|14434|1.934568,N8066|14382|0.069357,0.0118152
N7495|13292|1.753287,N7511|11901|0.752065,0.00863433
N7495|13292|1.753287,N7463|14374|0.713824,0.0110144
N7495|13292|1.753287,N7518|2813|0.323243,0.00862596
N7495|13292|1.753287,N7466|4525|0.276122,0.0102233
N7495|13292|1.753287,N7499|4406|1.144289,0.0102034
N7495|13292|1.753287,N7477|8166|1.174389,0.0142129
N8070|14434|1.934568,N8077|2542|1.842635,0.0110229
N7495|13292|1.753287,N7513|13077|0.305737,0.0117979
N7495|13292|1.753287,N7512|12711|0.625479,0.012597
N7495|13292|1.753287,N7517|3872|0.830039,0.0125869
N8070|14434|1.934568,N8080|4512|0.271296,0.00942569
N7495|13292|1.753287,N7483|8259|1.073391,0.0149921
N7495|13292|1.753287,N7508|13764|0.396633,0.00784512
N7495|13292|1.753287,N7480|7065|1.658462,0.0142128
N7495|13292|1.753287,N7502|4532|3.289623,0.0110108
N7495|13292|1.753287,N7496|6353|2.643306,0.00626362
N7495|13292|1.753287,N7505|14544|0.673308,0.00942176
N7495|13292|1.753287,N7515|10096|0.320168,0.0086363
N12163|1757|0.595089,N12148|14249|0.590121,0.0149727
N12163|1757|0.595089,N12164|9689|0.688127,0.00782721
N12718|14324|3.93451,N12722|7167|2.642596,0.0094199
N12718|14324|3.93451,N12708|5783|0.451793,0.0125823
N12163|1757|0.595089,N12161|1832|1.093927,0.0133762
N12163|1757|0.595089,N12165|6149|0.659458,0.00546941
N12163|1757|0.595089,N12216|11067|0.792707,0.0141819
