Status,Node
Untreated chronic,0
Susceptible,1
Untreated chronic,2
Susceptible,3
Susceptible,4
Susceptible,5
Untreated chronic,6
Treated chronic,7
Susceptible,8
Susceptible,9
Untreated chronic,10
Susceptible,11
Susceptible,12
Susceptible,13
Susceptible,14
Susceptible,15
Susceptible,16
Treated chronic,17
Susceptible,18
Untreated chronic,19
Untreated chronic,20
Susceptible,21
Susceptible,22
Susceptible,23
Susceptible,24
Susceptible,25
Untreated chronic,26
Susceptible,27
Untreated chronic,28
Susceptible,29
Susceptible,30
Susceptible,31
Susceptible,32
Susceptible,33
Susceptible,34
Susceptible,35
Treated chronic,36
Susceptible,37
Susceptible,38
Susceptible,39
Untreated chronic,40
Susceptible,41
Treated chronic,42
Untreated chronic,43
Susceptible,44
Untreated chronic,45
Susceptible,46
Treated chronic,47
Treated chronic,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Susceptible,55
Susceptible,56
Untreated chronic,57
Susceptible,58
Susceptible,59
Untreated chronic,60
Susceptible,61
Susceptible,62
Susceptible,63
Untreated chronic,64
Susceptible,65
Untreated chronic,66
Susceptible,67
Treated chronic,68
Untreated chronic,69
Susceptible,70
Treated chronic,71
Susceptible,72
Susceptible,73
Susceptible,74
Treated chronic,75
Untreated chronic,76
Susceptible,77
Treated chronic,78
Susceptible,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Untreated chronic,86
Susceptible,87
Susceptible,88
Susceptible,89
Susceptible,90
Susceptible,91
Susceptible,92
Susceptible,93
Susceptible,94
Untreated chronic,95
Susceptible,96
Susceptible,97
Treated chronic,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Susceptible,103
Untreated chronic,104
Susceptible,105
Susceptible,106
Susceptible,107
Susceptible,108
Susceptible,109
Untreated chronic,110
Susceptible,111
Susceptible,112
Susceptible,113
Treated chronic,114
Susceptible,115
Treated chronic,116
Susceptible,117
Susceptible,118
Susceptible,119
Susceptible,120
Treated chronic,121
Susceptible,122
Susceptible,123
Treated chronic,124
Susceptible,125
Susceptible,126
Susceptible,127
Untreated chronic,128
Treated chronic,129
Treated chronic,130
Treated chronic,131
Susceptible,132
Susceptible,133
Susceptible,134
Susceptible,135
Susceptible,136
Treated chronic,137
Susceptible,138
Susceptible,139
Untreated chronic,140
Susceptible,141
Susceptible,142
Treated chronic,143
Susceptible,144
Susceptible,145
Treated chronic,146
Susceptible,147
Treated chronic,148
Treated chronic,149
Susceptible,150
Susceptible,151
Treated chronic,152
Susceptible,153
Susceptible,154
Treated chronic,155
Susceptible,156
Treated chronic,157
Untreated chronic,158
Susceptible,159
Untreated chronic,160
Susceptible,161
Untreated chronic,162
Treated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Susceptible,167
Susceptible,168
Susceptible,169
Susceptible,170
Susceptible,171
Untreated chronic,172
Susceptible,173
Treated chronic,174
Susceptible,175
Susceptible,176
Treated chronic,177
Untreated chronic,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Susceptible,182
Treated chronic,183
Treated chronic,184
Untreated chronic,185
Treated chronic,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Untreated chronic,191
Susceptible,192
Susceptible,193
Treated chronic,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Susceptible,202
Susceptible,203
Susceptible,204
Susceptible,205
Susceptible,206
Treated chronic,207
Susceptible,208
Susceptible,209
Treated chronic,210
Untreated chronic,211
Susceptible,212
Untreated chronic,213
Untreated chronic,214
Untreated chronic,215
Susceptible,216
Untreated chronic,217
Susceptible,218
Susceptible,219
Susceptible,220
Untreated chronic,221
Susceptible,222
Treated chronic,223
Treated chronic,224
Susceptible,225
Susceptible,226
Susceptible,227
Susceptible,228
Susceptible,229
Susceptible,230
Susceptible,231
Treated chronic,232
Untreated chronic,233
Susceptible,234
Treated chronic,235
Susceptible,236
Susceptible,237
Susceptible,238
Susceptible,239
Treated chronic,240
Susceptible,241
Susceptible,242
Untreated chronic,243
Untreated chronic,244
Susceptible,245
Treated chronic,246
Treated chronic,247
Untreated chronic,248
Susceptible,249
Susceptible,250
Treated chronic,251
Treated chronic,252
Susceptible,253
Untreated chronic,254
Untreated chronic,255
Treated chronic,256
Susceptible,257
Treated chronic,258
Susceptible,259
Susceptible,260
Untreated chronic,261
Untreated chronic,262
Susceptible,263
Susceptible,264
Susceptible,265
Untreated chronic,266
Untreated chronic,267
Untreated chronic,268
Treated chronic,269
Susceptible,270
Susceptible,271
Susceptible,272
Susceptible,273
Untreated chronic,274
Susceptible,275
Susceptible,276
Susceptible,277
Treated chronic,278
Susceptible,279
Untreated chronic,280
Untreated chronic,281
Susceptible,282
Susceptible,283
Untreated chronic,284
Susceptible,285
Susceptible,286
Susceptible,287
Treated chronic,288
Susceptible,289
Susceptible,290
Susceptible,291
Susceptible,292
Treated chronic,293
Susceptible,294
Treated acute,295
Susceptible,296
Susceptible,297
Susceptible,298
Susceptible,299
Treated chronic,300
Susceptible,301
Susceptible,302
Treated chronic,303
Untreated chronic,304
Susceptible,305
Susceptible,306
Untreated chronic,307
Susceptible,308
Treated chronic,309
Untreated chronic,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Susceptible,315
Susceptible,316
Susceptible,317
Susceptible,318
Susceptible,319
Treated chronic,320
Susceptible,321
Untreated chronic,322
Treated chronic,323
Untreated chronic,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Untreated chronic,329
Untreated chronic,330
Treated chronic,331
Susceptible,332
Susceptible,333
Susceptible,334
Untreated chronic,335
Untreated chronic,336
Susceptible,337
Susceptible,338
Susceptible,339
Untreated chronic,340
Susceptible,341
Susceptible,342
Susceptible,343
Susceptible,344
Treated chronic,345
Susceptible,346
Susceptible,347
Treated chronic,348
Susceptible,349
Susceptible,350
Susceptible,351
Treated chronic,352
Susceptible,353
Susceptible,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Untreated chronic,359
Untreated chronic,360
Susceptible,361
Susceptible,362
Untreated chronic,363
Untreated chronic,364
Treated chronic,365
Susceptible,366
Untreated chronic,367
Susceptible,368
Untreated chronic,369
Susceptible,370
Susceptible,371
Treated chronic,372
Susceptible,373
Susceptible,374
Susceptible,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Susceptible,380
Treated chronic,381
Susceptible,382
Susceptible,383
Susceptible,384
Untreated chronic,385
Susceptible,386
Susceptible,387
Treated chronic,388
Susceptible,389
Susceptible,390
Susceptible,391
Untreated chronic,392
Susceptible,393
Susceptible,394
Susceptible,395
Susceptible,396
Treated chronic,397
Susceptible,398
Susceptible,399
Untreated chronic,400
Untreated chronic,401
Treated chronic,402
Susceptible,403
Treated chronic,404
Susceptible,405
Susceptible,406
Susceptible,407
Susceptible,408
Untreated chronic,409
Susceptible,410
Susceptible,411
Untreated chronic,412
Susceptible,413
Untreated chronic,414
Untreated chronic,415
Untreated chronic,416
Susceptible,417
Susceptible,418
Susceptible,419
Susceptible,420
Susceptible,421
Susceptible,422
Susceptible,423
Untreated chronic,424
Susceptible,425
Susceptible,426
Treated chronic,427
Untreated chronic,428
Susceptible,429
Treated chronic,430
Susceptible,431
Susceptible,432
Untreated chronic,433
Susceptible,434
Untreated chronic,435
Susceptible,436
Untreated chronic,437
Susceptible,438
Susceptible,439
Susceptible,440
Treated chronic,441
Susceptible,442
Untreated chronic,443
Susceptible,444
Treated chronic,445
Susceptible,446
Susceptible,447
Susceptible,448
Treated chronic,449
Untreated chronic,450
Susceptible,451
Untreated chronic,452
Susceptible,453
Untreated chronic,454
Susceptible,455
Treated chronic,456
Susceptible,457
Susceptible,458
Untreated chronic,459
Treated chronic,460
Susceptible,461
Susceptible,462
Untreated chronic,463
Treated chronic,464
Susceptible,465
Susceptible,466
Susceptible,467
Untreated chronic,468
Susceptible,469
Treated chronic,470
Susceptible,471
Susceptible,472
Susceptible,473
Treated chronic,474
Susceptible,475
Susceptible,476
Susceptible,477
Susceptible,478
Treated chronic,479
Susceptible,480
Susceptible,481
Treated chronic,482
Susceptible,483
Treated chronic,484
Susceptible,485
Untreated chronic,486
Susceptible,487
Untreated chronic,488
Untreated chronic,489
Susceptible,490
Untreated chronic,491
Susceptible,492
Susceptible,493
Susceptible,494
Susceptible,495
Treated chronic,496
Treated chronic,497
Untreated chronic,498
Susceptible,499
Treated chronic,500
Susceptible,501
Susceptible,502
Susceptible,503
Susceptible,504
Susceptible,505
Susceptible,506
Untreated chronic,507
Susceptible,508
Susceptible,509
Untreated chronic,510
Susceptible,511
Treated chronic,512
Treated chronic,513
Treated chronic,514
Treated chronic,515
Susceptible,516
Susceptible,517
Susceptible,518
Susceptible,519
Susceptible,520
Untreated chronic,521
Susceptible,522
Susceptible,523
Susceptible,524
Susceptible,525
Untreated chronic,526
Susceptible,527
Treated chronic,528
Susceptible,529
Susceptible,530
Susceptible,531
Susceptible,532
Untreated chronic,533
Untreated chronic,534
Susceptible,535
Susceptible,536
Treated chronic,537
Susceptible,538
Treated chronic,539
Susceptible,540
Susceptible,541
Susceptible,542
Treated chronic,543
Susceptible,544
Susceptible,545
Susceptible,546
Susceptible,547
Untreated chronic,548
Untreated chronic,549
Untreated chronic,550
Treated chronic,551
Susceptible,552
Susceptible,553
Susceptible,554
Susceptible,555
Untreated chronic,556
Treated chronic,557
Susceptible,558
Susceptible,559
Susceptible,560
Susceptible,561
Untreated chronic,562
Susceptible,563
Untreated chronic,564
Susceptible,565
Treated chronic,566
Untreated chronic,567
Susceptible,568
Untreated chronic,569
Treated chronic,570
Untreated chronic,571
Susceptible,572
Treated chronic,573
Susceptible,574
Untreated chronic,575
Untreated chronic,576
Untreated chronic,577
Susceptible,578
Untreated chronic,579
Susceptible,580
Susceptible,581
Susceptible,582
Treated chronic,583
Susceptible,584
Susceptible,585
Susceptible,586
Treated chronic,587
Susceptible,588
Susceptible,589
Treated chronic,590
Treated chronic,591
Susceptible,592
Untreated chronic,593
Susceptible,594
Susceptible,595
Susceptible,596
Susceptible,597
Susceptible,598
Susceptible,599
Treated chronic,600
Susceptible,601
Susceptible,602
Susceptible,603
Susceptible,604
Susceptible,605
Treated chronic,606
Susceptible,607
Susceptible,608
Susceptible,609
Susceptible,610
Susceptible,611
Susceptible,612
Treated chronic,613
Susceptible,614
Susceptible,615
Untreated chronic,616
Susceptible,617
Susceptible,618
Susceptible,619
Treated chronic,620
Susceptible,621
Susceptible,622
Susceptible,623
Untreated chronic,624
Susceptible,625
Susceptible,626
Susceptible,627
Susceptible,628
Untreated chronic,629
Untreated chronic,630
Untreated chronic,631
Susceptible,632
Susceptible,633
Susceptible,634
Susceptible,635
Treated chronic,636
Untreated chronic,637
Susceptible,638
Susceptible,639
Susceptible,640
Treated chronic,641
Susceptible,642
Untreated chronic,643
Untreated chronic,644
Susceptible,645
Susceptible,646
Susceptible,647
Susceptible,648
Susceptible,649
Susceptible,650
Susceptible,651
Susceptible,652
Susceptible,653
Susceptible,654
Susceptible,655
Susceptible,656
Treated chronic,657
Susceptible,658
Susceptible,659
Untreated chronic,660
Untreated chronic,661
Susceptible,662
Susceptible,663
Untreated chronic,664
Treated chronic,665
Susceptible,666
Susceptible,667
Susceptible,668
Susceptible,669
Susceptible,670
Susceptible,671
Susceptible,672
Treated chronic,673
Susceptible,674
Susceptible,675
Treated chronic,676
Susceptible,677
Treated chronic,678
Susceptible,679
Untreated chronic,680
Susceptible,681
Treated chronic,682
Untreated chronic,683
Treated chronic,684
Susceptible,685
Susceptible,686
Susceptible,687
Susceptible,688
Susceptible,689
Untreated chronic,690
Susceptible,691
Susceptible,692
Susceptible,693
Untreated chronic,694
Treated chronic,695
