Status,Node
Untreated chronic,0
Susceptible,1
Susceptible,2
Untreated chronic,3
Susceptible,4
Treated chronic,5
Susceptible,6
Susceptible,7
Susceptible,8
Treated chronic,9
Untreated chronic,10
Treated chronic,11
Susceptible,12
Susceptible,13
Susceptible,14
Susceptible,15
Susceptible,16
Treated chronic,17
Susceptible,18
Susceptible,19
Susceptible,20
Treated chronic,21
Treated chronic,22
Treated chronic,23
Susceptible,24
Susceptible,25
Susceptible,26
Susceptible,27
Susceptible,28
Treated chronic,29
Susceptible,30
Susceptible,31
Untreated chronic,32
Susceptible,33
Susceptible,34
Susceptible,35
Susceptible,36
Susceptible,37
Susceptible,38
Treated chronic,39
Untreated chronic,40
Susceptible,41
Untreated chronic,42
Susceptible,43
Untreated chronic,44
Susceptible,45
Susceptible,46
Treated chronic,47
Untreated chronic,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Treated chronic,53
Susceptible,54
Susceptible,55
Susceptible,56
Treated chronic,57
Susceptible,58
Susceptible,59
Susceptible,60
Treated chronic,61
Susceptible,62
Untreated chronic,63
Treated chronic,64
Susceptible,65
Susceptible,66
Susceptible,67
Treated chronic,68
Susceptible,69
Susceptible,70
Susceptible,71
Susceptible,72
Untreated chronic,73
Treated chronic,74
Susceptible,75
Susceptible,76
Untreated chronic,77
Susceptible,78
Susceptible,79
Susceptible,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Treated chronic,86
Treated chronic,87
Untreated chronic,88
Susceptible,89
Untreated chronic,90
Untreated chronic,91
Susceptible,92
Susceptible,93
Susceptible,94
Susceptible,95
Untreated chronic,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Untreated chronic,102
Treated chronic,103
Susceptible,104
Untreated chronic,105
Treated chronic,106
Susceptible,107
Susceptible,108
Susceptible,109
Untreated chronic,110
Susceptible,111
Susceptible,112
Susceptible,113
Susceptible,114
Untreated chronic,115
Susceptible,116
Susceptible,117
Susceptible,118
Treated chronic,119
Untreated chronic,120
Untreated chronic,121
Untreated chronic,122
Treated chronic,123
Treated chronic,124
Treated chronic,125
Susceptible,126
Untreated chronic,127
Untreated chronic,128
Untreated chronic,129
Susceptible,130
Untreated chronic,131
Untreated chronic,132
Susceptible,133
Susceptible,134
Untreated chronic,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Untreated chronic,140
Treated chronic,141
Susceptible,142
Susceptible,143
Susceptible,144
Susceptible,145
Untreated chronic,146
Susceptible,147
Susceptible,148
Susceptible,149
Untreated chronic,150
Susceptible,151
Treated chronic,152
Susceptible,153
Treated chronic,154
Susceptible,155
Susceptible,156
Treated chronic,157
Susceptible,158
Susceptible,159
Treated chronic,160
Susceptible,161
Treated chronic,162
Susceptible,163
Susceptible,164
Treated chronic,165
Untreated chronic,166
Susceptible,167
Susceptible,168
Susceptible,169
Susceptible,170
Susceptible,171
Untreated chronic,172
Untreated chronic,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
Untreated chronic,178
Susceptible,179
Untreated chronic,180
Treated chronic,181
Untreated chronic,182
Treated chronic,183
Treated chronic,184
Susceptible,185
Treated chronic,186
Susceptible,187
Susceptible,188
Susceptible,189
Untreated chronic,190
Untreated chronic,191
Susceptible,192
Susceptible,193
Susceptible,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Untreated chronic,201
Susceptible,202
Susceptible,203
Susceptible,204
Susceptible,205
Susceptible,206
Susceptible,207
Untreated chronic,208
Untreated chronic,209
Treated chronic,210
Susceptible,211
Susceptible,212
Susceptible,213
Susceptible,214
Susceptible,215
Susceptible,216
Susceptible,217
Susceptible,218
Untreated chronic,219
Untreated chronic,220
Susceptible,221
Treated chronic,222
Susceptible,223
Susceptible,224
Untreated chronic,225
Susceptible,226
Untreated chronic,227
Susceptible,228
Treated chronic,229
Untreated chronic,230
Susceptible,231
Susceptible,232
Treated chronic,233
Susceptible,234
Susceptible,235
Susceptible,236
Untreated chronic,237
Susceptible,238
Treated chronic,239
Susceptible,240
Susceptible,241
Treated chronic,242
Susceptible,243
Untreated chronic,244
Untreated chronic,245
Untreated chronic,246
Susceptible,247
Untreated chronic,248
Treated chronic,249
Treated chronic,250
Treated chronic,251
Untreated chronic,252
Treated chronic,253
Susceptible,254
Susceptible,255
Susceptible,256
Susceptible,257
Susceptible,258
Susceptible,259
Treated chronic,260
Susceptible,261
Susceptible,262
Susceptible,263
Susceptible,264
Treated chronic,265
Susceptible,266
Susceptible,267
Susceptible,268
Susceptible,269
Susceptible,270
Susceptible,271
Susceptible,272
Susceptible,273
Treated chronic,274
Susceptible,275
Treated chronic,276
Susceptible,277
Susceptible,278
Susceptible,279
Susceptible,280
Susceptible,281
Susceptible,282
Susceptible,283
Untreated chronic,284
Treated chronic,285
Untreated chronic,286
Untreated chronic,287
Untreated chronic,288
Susceptible,289
Susceptible,290
Susceptible,291
Untreated chronic,292
Susceptible,293
Susceptible,294
Untreated chronic,295
Susceptible,296
Susceptible,297
Treated chronic,298
Susceptible,299
Untreated chronic,300
Susceptible,301
Susceptible,302
Untreated chronic,303
Untreated chronic,304
Susceptible,305
Untreated chronic,306
Treated chronic,307
Susceptible,308
Untreated chronic,309
Susceptible,310
Treated chronic,311
Untreated chronic,312
Susceptible,313
Susceptible,314
Susceptible,315
Susceptible,316
Susceptible,317
Untreated chronic,318
Susceptible,319
Treated chronic,320
Treated chronic,321
Susceptible,322
Susceptible,323
Susceptible,324
Untreated chronic,325
Susceptible,326
Untreated chronic,327
Treated chronic,328
Untreated chronic,329
Untreated chronic,330
Susceptible,331
Susceptible,332
Susceptible,333
Susceptible,334
Untreated chronic,335
Susceptible,336
Treated chronic,337
Untreated chronic,338
Susceptible,339
Susceptible,340
Susceptible,341
Susceptible,342
Susceptible,343
Susceptible,344
Untreated chronic,345
Susceptible,346
Treated chronic,347
Untreated chronic,348
Susceptible,349
Susceptible,350
Untreated chronic,351
Susceptible,352
Untreated chronic,353
Susceptible,354
Susceptible,355
Untreated chronic,356
Untreated chronic,357
Susceptible,358
Susceptible,359
Susceptible,360
Susceptible,361
Susceptible,362
Susceptible,363
Susceptible,364
Treated chronic,365
Susceptible,366
Susceptible,367
Treated chronic,368
Untreated chronic,369
Susceptible,370
Susceptible,371
Susceptible,372
Susceptible,373
Untreated chronic,374
Susceptible,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Susceptible,380
Susceptible,381
Untreated chronic,382
Treated chronic,383
Susceptible,384
Susceptible,385
Treated chronic,386
Susceptible,387
Treated chronic,388
Susceptible,389
Untreated chronic,390
Susceptible,391
Susceptible,392
Susceptible,393
Susceptible,394
Treated chronic,395
Susceptible,396
Susceptible,397
Susceptible,398
Susceptible,399
Susceptible,400
Susceptible,401
Untreated chronic,402
Susceptible,403
Susceptible,404
Susceptible,405
Susceptible,406
Susceptible,407
Susceptible,408
Susceptible,409
Untreated chronic,410
Untreated chronic,411
Treated chronic,412
Susceptible,413
Susceptible,414
Untreated chronic,415
Susceptible,416
Untreated chronic,417
Susceptible,418
Untreated chronic,419
Treated chronic,420
Untreated chronic,421
Susceptible,422
Susceptible,423
Treated chronic,424
Susceptible,425
Untreated chronic,426
Susceptible,427
Susceptible,428
Susceptible,429
Untreated chronic,430
Treated chronic,431
Untreated chronic,432
Untreated chronic,433
Untreated chronic,434
Treated chronic,435
Susceptible,436
Susceptible,437
Susceptible,438
Treated chronic,439
Treated chronic,440
Treated chronic,441
Untreated chronic,442
Susceptible,443
Susceptible,444
Untreated chronic,445
Susceptible,446
Treated chronic,447
Susceptible,448
Susceptible,449
Susceptible,450
Untreated chronic,451
Susceptible,452
Susceptible,453
Susceptible,454
Susceptible,455
Susceptible,456
Untreated chronic,457
Untreated chronic,458
Susceptible,459
Susceptible,460
Treated chronic,461
Treated chronic,462
Susceptible,463
Treated chronic,464
Susceptible,465
Susceptible,466
Susceptible,467
Susceptible,468
Susceptible,469
Susceptible,470
Treated chronic,471
Susceptible,472
Susceptible,473
Susceptible,474
Susceptible,475
Susceptible,476
Susceptible,477
Susceptible,478
Susceptible,479
Susceptible,480
Susceptible,481
Untreated chronic,482
Susceptible,483
Susceptible,484
Susceptible,485
Susceptible,486
Treated chronic,487
Susceptible,488
Untreated chronic,489
Treated chronic,490
Susceptible,491
Susceptible,492
Susceptible,493
Susceptible,494
Susceptible,495
Susceptible,496
Treated chronic,497
Susceptible,498
Susceptible,499
Susceptible,500
Susceptible,501
Susceptible,502
Susceptible,503
Susceptible,504
Susceptible,505
Treated chronic,506
Susceptible,507
Treated chronic,508
Treated chronic,509
Untreated chronic,510
Treated chronic,511
Treated chronic,512
Susceptible,513
Susceptible,514
Susceptible,515
Treated chronic,516
Untreated chronic,517
Susceptible,518
Treated chronic,519
Treated chronic,520
Treated chronic,521
Untreated chronic,522
Untreated chronic,523
Treated chronic,524
Untreated chronic,525
Susceptible,526
Treated chronic,527
Treated chronic,528
Susceptible,529
Susceptible,530
Treated chronic,531
Susceptible,532
Treated chronic,533
Susceptible,534
Susceptible,535
Susceptible,536
Untreated chronic,537
Susceptible,538
Susceptible,539
Treated chronic,540
Susceptible,541
Untreated chronic,542
Susceptible,543
Susceptible,544
Susceptible,545
Susceptible,546
Susceptible,547
Susceptible,548
Susceptible,549
Susceptible,550
Susceptible,551
Treated chronic,552
Susceptible,553
Susceptible,554
Susceptible,555
Untreated chronic,556
Susceptible,557
Treated chronic,558
Susceptible,559
Untreated chronic,560
Susceptible,561
Susceptible,562
Untreated chronic,563
Susceptible,564
Susceptible,565
Susceptible,566
Untreated chronic,567
Susceptible,568
Treated chronic,569
Susceptible,570
Treated chronic,571
Treated chronic,572
Susceptible,573
Susceptible,574
Susceptible,575
Susceptible,576
Untreated chronic,577
Treated chronic,578
Susceptible,579
Susceptible,580
Treated chronic,581
Susceptible,582
Untreated chronic,583
Treated chronic,584
Susceptible,585
Susceptible,586
Susceptible,587
Susceptible,588
Susceptible,589
Susceptible,590
Untreated chronic,591
Treated chronic,592
Susceptible,593
Untreated chronic,594
Untreated chronic,595
Susceptible,596
Susceptible,597
Untreated chronic,598
Susceptible,599
Susceptible,600
Susceptible,601
Susceptible,602
Susceptible,603
Susceptible,604
Untreated chronic,605
Untreated chronic,606
Susceptible,607
Untreated chronic,608
Susceptible,609
Treated chronic,610
Susceptible,611
Susceptible,612
Susceptible,613
Susceptible,614
Untreated chronic,615
Susceptible,616
Susceptible,617
Susceptible,618
Untreated chronic,619
Susceptible,620
Susceptible,621
Treated chronic,622
Susceptible,623
Susceptible,624
Susceptible,625
Susceptible,626
Susceptible,627
Susceptible,628
Susceptible,629
Untreated chronic,630
Susceptible,631
Susceptible,632
Susceptible,633
Treated chronic,634
Untreated chronic,635
Susceptible,636
Susceptible,637
Susceptible,638
Susceptible,639
Susceptible,640
Susceptible,641
Susceptible,642
Susceptible,643
Susceptible,644
Susceptible,645
Susceptible,646
Susceptible,647
Susceptible,648
Untreated chronic,649
Treated chronic,650
Susceptible,651
Susceptible,652
Susceptible,653
Untreated chronic,654
Susceptible,655
Treated chronic,656
Untreated chronic,657
Treated chronic,658
Susceptible,659
Susceptible,660
Treated chronic,661
Susceptible,662
Untreated chronic,663
Susceptible,664
Susceptible,665
Susceptible,666
Untreated chronic,667
Susceptible,668
Susceptible,669
Susceptible,670
Treated chronic,671
Susceptible,672
Untreated chronic,673
Untreated chronic,674
Susceptible,675
Susceptible,676
Susceptible,677
Treated chronic,678
Susceptible,679
Susceptible,680
Susceptible,681
Susceptible,682
Susceptible,683
Susceptible,684
Treated chronic,685
Susceptible,686
Untreated chronic,687
Susceptible,688
Treated chronic,689
Susceptible,690
Untreated acute,691
Susceptible,692
Susceptible,693
