Status,Node
Susceptible,0
Susceptible,1
Untreated chronic,2
Susceptible,3
Susceptible,4
Untreated chronic,5
Susceptible,6
Susceptible,7
Susceptible,8
Treated chronic,9
Susceptible,10
Susceptible,11
Susceptible,12
Treated chronic,13
Susceptible,14
Susceptible,15
Susceptible,16
Untreated chronic,17
Susceptible,18
Susceptible,19
Untreated chronic,20
Untreated chronic,21
Susceptible,22
Untreated chronic,23
Treated chronic,24
Susceptible,25
Susceptible,26
Treated chronic,27
Untreated chronic,28
Treated chronic,29
Treated chronic,30
Untreated chronic,31
Susceptible,32
Susceptible,33
Susceptible,34
Treated chronic,35
Susceptible,36
Susceptible,37
Susceptible,38
Untreated chronic,39
Susceptible,40
Treated chronic,41
Susceptible,42
Susceptible,43
Susceptible,44
Susceptible,45
Untreated chronic,46
Susceptible,47
Treated chronic,48
Untreated chronic,49
Susceptible,50
Susceptible,51
Susceptible,52
Untreated chronic,53
Susceptible,54
Susceptible,55
Treated chronic,56
Susceptible,57
Untreated chronic,58
Untreated chronic,59
Susceptible,60
Untreated chronic,61
Susceptible,62
Susceptible,63
Susceptible,64
Susceptible,65
Susceptible,66
Treated chronic,67
Untreated chronic,68
Susceptible,69
Susceptible,70
Susceptible,71
Susceptible,72
Susceptible,73
Susceptible,74
Susceptible,75
Treated chronic,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Untreated chronic,84
Susceptible,85
Untreated chronic,86
Treated chronic,87
Treated chronic,88
Susceptible,89
Untreated chronic,90
Susceptible,91
Susceptible,92
Untreated chronic,93
Susceptible,94
Treated chronic,95
Untreated chronic,96
Susceptible,97
Susceptible,98
Untreated chronic,99
Susceptible,100
Susceptible,101
Untreated chronic,102
Treated chronic,103
Susceptible,104
Susceptible,105
Untreated chronic,106
Susceptible,107
Susceptible,108
Untreated chronic,109
Susceptible,110
Untreated chronic,111
Treated chronic,112
Susceptible,113
Treated chronic,114
Susceptible,115
Susceptible,116
Susceptible,117
Susceptible,118
Untreated acute,119
Untreated chronic,120
Susceptible,121
Treated chronic,122
Susceptible,123
Treated chronic,124
Treated chronic,125
Susceptible,126
Susceptible,127
Susceptible,128
Treated chronic,129
Untreated chronic,130
Susceptible,131
Susceptible,132
Susceptible,133
Susceptible,134
Untreated chronic,135
Susceptible,136
Untreated chronic,137
Treated chronic,138
Susceptible,139
Susceptible,140
Treated chronic,141
Susceptible,142
Untreated chronic,143
Susceptible,144
Treated chronic,145
Untreated chronic,146
Susceptible,147
Susceptible,148
Susceptible,149
Susceptible,150
Treated chronic,151
Susceptible,152
Untreated chronic,153
Susceptible,154
Treated chronic,155
Treated chronic,156
Susceptible,157
Susceptible,158
Untreated chronic,159
Susceptible,160
Susceptible,161
Susceptible,162
Untreated chronic,163
Susceptible,164
Treated chronic,165
Treated chronic,166
Susceptible,167
Susceptible,168
Untreated chronic,169
Untreated chronic,170
Untreated chronic,171
Treated chronic,172
Susceptible,173
Treated chronic,174
Susceptible,175
Untreated chronic,176
Susceptible,177
Susceptible,178
Treated chronic,179
Susceptible,180
Susceptible,181
Susceptible,182
Susceptible,183
Untreated chronic,184
Untreated chronic,185
Susceptible,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Susceptible,191
Susceptible,192
Treated chronic,193
Susceptible,194
Susceptible,195
Untreated acute,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Untreated chronic,201
Treated chronic,202
Treated chronic,203
Treated chronic,204
Susceptible,205
Susceptible,206
Treated chronic,207
Susceptible,208
Susceptible,209
Untreated chronic,210
Susceptible,211
Untreated chronic,212
Susceptible,213
Treated chronic,214
Untreated chronic,215
Untreated chronic,216
Susceptible,217
Susceptible,218
Susceptible,219
Susceptible,220
Untreated chronic,221
Susceptible,222
Treated chronic,223
Susceptible,224
Susceptible,225
Treated chronic,226
Susceptible,227
Susceptible,228
Susceptible,229
Treated chronic,230
Susceptible,231
Susceptible,232
Untreated chronic,233
Susceptible,234
Susceptible,235
Susceptible,236
Untreated chronic,237
Susceptible,238
Untreated chronic,239
Treated chronic,240
Susceptible,241
Susceptible,242
Untreated chronic,243
Susceptible,244
Susceptible,245
Susceptible,246
Treated chronic,247
Treated chronic,248
Susceptible,249
Susceptible,250
Treated chronic,251
Susceptible,252
Susceptible,253
Susceptible,254
Untreated chronic,255
Untreated chronic,256
Susceptible,257
Susceptible,258
Treated chronic,259
Treated chronic,260
Susceptible,261
Susceptible,262
Untreated chronic,263
Susceptible,264
Untreated chronic,265
Untreated chronic,266
Susceptible,267
Treated chronic,268
Susceptible,269
Susceptible,270
Susceptible,271
Susceptible,272
Untreated chronic,273
Susceptible,274
Susceptible,275
Susceptible,276
Susceptible,277
Untreated chronic,278
Susceptible,279
Susceptible,280
Susceptible,281
Susceptible,282
Untreated acute,283
Susceptible,284
Susceptible,285
Susceptible,286
Susceptible,287
Susceptible,288
Treated chronic,289
Treated chronic,290
Susceptible,291
Susceptible,292
Untreated chronic,293
Susceptible,294
Susceptible,295
Susceptible,296
Susceptible,297
Susceptible,298
Susceptible,299
Susceptible,300
Treated chronic,301
Susceptible,302
Untreated chronic,303
Susceptible,304
Susceptible,305
Susceptible,306
Susceptible,307
Treated chronic,308
Susceptible,309
Susceptible,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Susceptible,315
Susceptible,316
Untreated chronic,317
Untreated chronic,318
Treated chronic,319
Untreated chronic,320
Susceptible,321
Susceptible,322
Treated chronic,323
Susceptible,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Susceptible,329
Treated chronic,330
Susceptible,331
Untreated chronic,332
Treated chronic,333
Untreated chronic,334
Treated chronic,335
Susceptible,336
Untreated chronic,337
Susceptible,338
Treated chronic,339
Treated chronic,340
Treated chronic,341
Susceptible,342
Susceptible,343
Susceptible,344
Susceptible,345
Untreated chronic,346
Susceptible,347
Susceptible,348
Susceptible,349
Untreated chronic,350
Treated chronic,351
Susceptible,352
Untreated chronic,353
Susceptible,354
Untreated chronic,355
Susceptible,356
Treated chronic,357
Untreated chronic,358
Treated chronic,359
Untreated chronic,360
Treated chronic,361
Treated chronic,362
Untreated chronic,363
Susceptible,364
Susceptible,365
Untreated chronic,366
Susceptible,367
Treated chronic,368
Untreated chronic,369
Treated chronic,370
Susceptible,371
Susceptible,372
Susceptible,373
Susceptible,374
Susceptible,375
Susceptible,376
Susceptible,377
Susceptible,378
Susceptible,379
Treated chronic,380
Susceptible,381
Treated chronic,382
Susceptible,383
Susceptible,384
Susceptible,385
Untreated chronic,386
Susceptible,387
Susceptible,388
Treated chronic,389
Untreated chronic,390
Untreated chronic,391
Susceptible,392
Susceptible,393
