ID1,ID2,Distance
N11331|2875|4.863076,N11330|14370|2.879794,0.00712189
N11331|2875|4.863076,N11326|12135|11.77395,0.0135644
N11331|2875|4.863076,N11323|12358|2.102483,0.00872112
N11331|2875|4.863076,N11332|9526|1.692229,0.0119702
N11331|2875|4.863076,N11334|9679|0.569468,0.00713622
N11331|2875|4.863076,N11333|8965|1.042442,0.0111569
N11331|2875|4.863076,N11335|1674|1.21133,0.00873278
N11331|2875|4.863076,N11336|15334|1.951351,0.0103286
N11331|2875|4.863076,N11337|2730|2.801849,0.0119685
N12206|3883|0.100805,N12203|11093|0.829404,0.0127228
N11331|2875|4.863076,N11319|4597|0.176373,0.0127661
N12206|3883|0.100805,N12208|6124|0.738014,0.00711704
N11331|2875|4.863076,N11329|8975|0.593174,0.00474635
N11331|2875|4.863076,N11327|15259|10.336112,0.0135616
N12206|3883|0.100805,N12204|3610|3.166716,0.0135295
N11234|12372|1.161617,N11229|3944|2.362125,0.0135228
N11330|14370|2.879794,N11326|12135|11.77395,0.0143481
N11330|14370|2.879794,N11325|12629|14.501863,0.0143341
N11234|12372|1.161617,N11206|13764|1.34216,0.00949798
N11234|12372|1.161617,N11197|10048|0.393034,0.0111381
N11234|12372|1.161617,N11237|6250|2.301685,0.00950974
N11234|12372|1.161617,N11236|12743|0.13889,0.00315407
N11234|12372|1.161617,N11246|2094|0.054829,0.0119188
N11330|14370|2.879794,N11323|12358|2.102483,0.00791003
N11234|12372|1.161617,N11230|14682|0.125749,0.00473865
N11330|14370|2.879794,N11332|9526|1.692229,0.0111269
N11330|14370|2.879794,N11334|9679|0.569468,0.00632512
N11234|12372|1.161617,N11222|10020|0.108396,0.00792142
N11234|12372|1.161617,N11244|7469|2.632368,0.0111291
N11234|12372|1.161617,N11228|2954|0.302034,0.0111234
N11234|12372|1.161617,N11232|8180|3.507238,0.0118993
N11330|14370|2.879794,N11333|8965|1.042442,0.0103202
N11234|12372|1.161617,N11198|10513|3.877079,0.0135651
N11330|14370|2.879794,N11335|1674|1.21133,0.00791909
N11330|14370|2.879794,N11336|15334|1.951351,0.00952244
N11330|14370|2.879794,N11337|2730|2.801849,0.0111292
N11234|12372|1.161617,N11200|14685|1.363101,0.0119097
N11234|12372|1.161617,N11233|14287|0.379397,0.00792253
N11234|12372|1.161617,N11226|7777|3.458181,0.0119292
N11330|14370|2.879794,N11318|4097|0.074893,0.0143365
N11330|14370|2.879794,N11319|4597|0.176373,0.0119227
N8403|3614|4.216365,N8379|8366|1.149044,0.0143002
N8403|3614|4.216365,N8380|10517|0.159699,0.0134978
N11330|14370|2.879794,N11329|8975|0.593174,0.00394409
N11330|14370|2.879794,N11327|15259|10.336112,0.0127258
N11330|14370|2.879794,N11328|13910|13.187428,0.014346
N8403|3614|4.216365,N8394|13241|0.529569,0.0143056
N11192|10514|1.160869,N11193|8082|2.097979,0.00950667
N11192|10514|1.160869,N11190|2871|3.888402,0.00873188
N11192|10514|1.160869,N11235|14013|0.764789,0.0127326
N11192|10514|1.160869,N11196|9419|1.901912,0.0103232
N10061|4745|1.836019,N10060|13553|0.300973,0.0143712
N11192|10514|1.160869,N11195|5720|0.368446,0.00871821
N11192|10514|1.160869,N11197|10048|0.393034,0.00871821
N7289|5679|1.603567,N7291|1664|2.272935,0.00552709
N11192|10514|1.160869,N11236|12743|0.13889,0.0135408
N7289|5679|1.603567,N7285|14391|1.330732,0.0119363
N11192|10514|1.160869,N11230|14682|0.125749,0.0135301
N7289|5679|1.603567,N7293|4092|0.289513,0.0135446
N7289|5679|1.603567,N7288|11946|0.766291,0.00553059
N7289|5679|1.603567,N7290|14582|0.308772,0.00473854
N11192|10514|1.160869,N11198|10513|3.877079,0.011123
N12161|13234|0.19977,N12163|2018|1.759514,0.0103631
N12161|13234|0.19977,N12162|13174|4.345314,0.0103068
N12284|1759|1.64426,N12280|8365|0.533299,0.0127467
N12284|1759|1.64426,N12287|10337|3.019657,0.0135643
N12870|12140|0.935827,N12871|14931|2.428266,0.00236542
N12870|12140|0.935827,N12867|5646|1.283077,0.00633571
N10022|2528|0.721034,N10015|5833|0.226651,0.0135006
N12870|12140|0.935827,N12868|8488|0.042069,0.00713667
N12870|12140|0.935827,N12872|14704|1.417009,0.00951552
N10022|2528|0.721034,N10006|1999|0.54616,0.014359
N10022|2528|0.721034,N10025|5028|0.023241,0.00950236
N12870|12140|0.935827,N12869|13605|3.041286,0.00632232
N10022|2528|0.721034,N9965|2996|1.10869,0.0143171
N10022|2528|0.721034,N10020|1760|0.081831,0.0119047
N7166|11495|1.151974,N7162|7837|0.483241,0.00951585
N12870|12140|0.935827,N12884|13709|0.062441,0.0135621
N12870|12140|0.935827,N12877|2372|0.571036,0.014333
N12870|12140|0.935827,N12878|6720|0.120726,0.0127328
N7166|11495|1.151974,N7163|9823|0.371567,0.00791437
N7166|11495|1.151974,N7157|6259|1.389425,0.0103017
N12871|14931|2.428266,N12867|5646|1.283077,0.00713667
N12871|14931|2.428266,N12868|8488|0.042069,0.00793996
N12871|14931|2.428266,N12872|14704|1.417009,0.0103205
