ID1,ID2,Distance
N11535|8826|0.014698,N11532|5235|0.382816,0.00228881
N11535|8826|0.014698,N11539|12181|0.920762,0.0107643
N11535|8826|0.014698,N11533|10785|0.383616,0.00229047
N11535|8826|0.014698,N11536|9488|2.275458,0.00229047
N10607|14297|0.149613,N10608|10237|2.555023,0.011551
N10607|14297|0.149613,N10605|5908|0.13376,0.0131091
N10607|14297|0.149613,N10600|11160|1.579068,0.014683
N10607|14297|0.149613,N10619|12744|1.85513,0.0138791
N12106|13183|4.307725,N12107|14719|6.819432,0.0107644
N11535|8826|0.014698,N11530|13037|1.428997,0.00998246
N11535|8826|0.014698,N11538|3025|0.227382,0.0138674
N11535|8826|0.014698,N11537|12342|0.145286,0.007666
N11535|8826|0.014698,N11543|10862|0.144903,0.00998982
N12106|13183|4.307725,N12112|9914|0.605878,0.00998961
N11535|8826|0.014698,N11531|11902|1.134345,0.00305589
N12106|13183|4.307725,N12111|12489|0.23866,0.0107578
N12107|14719|6.819432,N12112|9914|0.605878,0.0099896
N12107|14719|6.819432,N12111|12489|0.23866,0.0107578
N11590|12948|3.15306,N11598|8804|1.584187,0.0130972
N12739|14765|0.828503,N12731|2924|1.19613,0.00768069
N12739|14765|0.828503,N12723|12812|3.271103,0.00925789
N12739|14765|0.828503,N12721|13710|0.258421,0.0115509
N12739|14765|0.828503,N12726|14753|2.042125,0.00691794
N12739|14765|0.828503,N12717|7438|0.458485,0.0138751
N12739|14765|0.828503,N12738|9797|0.528134,0.00229047
N12739|14765|0.828503,N12742|10678|6.671261,0.00692996
N12739|14765|0.828503,N12727|12608|6.934996,0.0107791
N12739|14765|0.828503,N12743|9966|1.448828,0.0147733
N12739|14765|0.828503,N12725|6259|3.606137,0.0100002
N12739|14765|0.828503,N12737|9068|1.328046,0.00229072
N12739|14765|0.828503,N12733|6939|2.372511,0.00613176
N10528|7523|2.855116,N10538|2305|2.394484,0.013093
N10528|7523|2.855116,N10535|13196|3.582898,0.0123222
N10528|7523|2.855116,N10534|5335|0.640075,0.00998987
N10528|7523|2.855116,N10531|12919|1.048663,0.0115312
N11684|3756|1.006012,N11683|10498|1.710092,0.0107576
N11684|3756|1.006012,N11681|1768|0.744405,0.0107576
N12393|8096|2.583421,N12389|3521|0.413841,0.0131004
N12393|8096|2.583421,N12386|8759|2.642368,0.0146679
N12393|8096|2.583421,N12383|4068|5.830475,0.0146758
N9374|11779|0.924018,N9372|8249|0.540552,0.00921269
N9374|11779|0.924018,N9376|9268|2.006963,0.00535732
N9374|11779|0.924018,N9379|12949|2.627365,0.00612307
N12393|8096|2.583421,N12394|9880|0.797612,0.0100035
N9374|11779|0.924018,N9373|11249|0.376369,0.00381887
N9196|4889|3.257675,N9195|13789|4.382507,0.0092203
N9196|4889|3.257675,N9199|1879|1.181912,0.00536172
N9196|4889|3.257675,N9197|12730|1.525985,0.00691093
N9196|4889|3.257675,N9198|3285|4.152582,0.0115409
N9290|9469|1.670546,N9310|10326|2.690712,0.014655
N9290|9469|1.670546,N9288|14033|4.39094,0.0147539
N9290|9469|1.670546,N9295|13867|0.414588,0.0146682
N9290|9469|1.670546,N9304|11347|1.518756,0.0131064
N9290|9469|1.670546,N9303|12876|0.889536,0.0138862
N9290|9469|1.670546,N9284|14836|0.093938,0.0115504
N9290|9469|1.670546,N9291|13449|1.839292,0.00537196
N9290|9469|1.670546,N9289|13030|1.903464,0.00459319
N10934|1334|0.05018,N10937|5933|4.080262,0.0107582
N10934|1334|0.05018,N10938|9410|1.243208,0.00689037
N10934|1334|0.05018,N10933|4028|0.428995,0.00458889
N12336|10633|2.343742,N12351|2204|0.401391,0.0146861
N9609|10492|4.041593,N9610|2648|0.164092,0.00922045
N11232|10129|5.888412,N11241|11768|2.236478,0.0123349
N11232|10129|5.888412,N11244|9044|0.363761,0.0138573
N11232|10129|5.888412,N11233|11286|0.216918,0.00689957
N9609|10492|4.041593,N9612|3375|5.030829,0.0146838
N12587|1615|0.362665,N12597|3928|3.98234,0.0107791
N12587|1615|0.362665,N12593|15306|2.192904,0.0076626
N12587|1615|0.362665,N12594|8338|1.002458,0.00535378
N12587|1615|0.362665,N12605|9946|3.329278,0.0107644
N12587|1615|0.362665,N12595|1374|0.995331,0.00921767
N12587|1615|0.362665,N12601|8449|1.711645,0.0123399
N12587|1615|0.362665,N12592|8471|7.620782,0.0115245
N12587|1615|0.362665,N12591|4626|10.234831,0.0138589
N12587|1615|0.362665,N12599|9772|0.164087,0.00382963
N9609|10492|4.041593,N9611|13509|0.012759,0.00844921
N12587|1615|0.362665,N12609|12430|0.386994,0.0138977
N12587|1615|0.362665,N12614|1370|0.699151,0.0123307
N12587|1615|0.362665,N12612|7229|0.428829,0.0138981
N12587|1615|0.362665,N12600|2765|1.082273,0.00845142
N12255|13718|1.243594,N12257|11527|2.993164,0.00998721
N12255|13718|1.243594,N12260|3189|2.410944,0.00769138
N9152|4759|3.223888,N9150|11771|3.225262,0.0146472
N9152|4759|3.223888,N9151|14217|6.156173,0.0138736
N9152|4759|3.223888,N9159|10182|0.622684,0.0146557
N9152|4759|3.223888,N9160|13323|0.561238,0.0123037
N9152|4759|3.223888,N9153|11731|2.405888,0.0038189
N9152|4759|3.223888,N9156|5124|0.950394,0.0146491
N10359|5613|0.506583,N10368|12060|1.213152,0.0138703
N10359|5613|0.506583,N10369|7268|4.075348,0.0146349
N10359|5613|0.506583,N10360|12519|0.159523,0.000762882
N9939|13116|8.272841,N9943|2360|0.367545,0.014659
N9939|13116|8.272841,N9931|1383|0.985672,0.0130935
N9939|13116|8.272841,N9941|12488|0.227558,0.0138734
N8188|4024|0.780444,N8181|1928|0.579325,0.0107601
N8188|4024|0.780444,N8196|9810|1.50834,0.00844927
N8188|4024|0.780444,N8194|6073|2.427155,0.00999933
N8188|4024|0.780444,N8189|15311|1.789182,0.00152556
N8188|4024|0.780444,N8192|6967|1.351057,0.0123307
N8188|4024|0.780444,N8193|3720|3.75705,0.0131235
N8188|4024|0.780444,N8198|4280|0.855348,0.0107643
N10470|8811|0.74746,N10469|3613|3.95113,0.00768087
N8188|4024|0.780444,N8176|10396|0.621143,0.0138703
N10470|8811|0.74746,N10472|15169|3.284333,0.00845971
N8188|4024|0.780444,N8178|12849|0.047733,0.0138588
N8188|4024|0.780444,N8184|14832|0.63491,0.000762704
N10470|8811|0.74746,N10474|5334|0.875106,0.00613812
N8188|4024|0.780444,N8169|2423|1.544564,0.0146663
N10470|8811|0.74746,N10475|12336|0.315332,0.0123208
N10470|8811|0.74746,N10465|11879|4.370832,0.0100092
N10470|8811|0.74746,N10476|11860|0.073509,0.0138659
N10666|10882|0.128725,N10680|7527|0.612624,0.0107505
N10666|10882|0.128725,N10671|4887|0.604677,0.00766515
N10470|8811|0.74746,N10460|9823|1.608458,0.0139116
N10666|10882|0.128725,N10679|14367|0.264647,0.0107579
N10666|10882|0.128725,N10677|5736|0.235309,0.00843008
N10666|10882|0.128725,N10688|9000|0.200648,0.0130936
N10666|10882|0.128725,N10681|14211|1.998962,0.0146468
N10666|10882|0.128725,N10668|10186|0.324764,0.00689659
N10470|8811|0.74746,N10471|3368|1.434857,0.00535779
N10666|10882|0.128725,N10683|7038|0.378174,0.0123051
N10470|8811|0.74746,N10473|11591|0.376701,0.00459841
N13223|12851|0.376679,N13224|5503|8.373045,0.00612637
N13223|12851|0.376679,N13222|1540|0.943843,0.0146438
N13223|12851|0.376679,N13227|10240|0.900198,0.00767259
