source,target
0,8545
1,11020
2,12507
3,14986
4,13244
5,8643
6,13283
7,12585
8,8037
9,15095
10,13913
11,14873
12,12896
13,10295
14,15088
14,14355
15,8625
16,14852
17,10880
18,14990
19,15006
20,15069
21,13535
22,2778
23,9995
24,14987
25,3991
26,15073
27,15072
28,6182
29,15071
30,10242
31,14757
32,10275
33,13145
34,10633
35,14724
36,14959
37,7100
38,12084
39,15069
40,13431
41,8391
42,14432
43,11541
44,13005
45,10900
46,13274
47,8369
48,15044
49,15093
50,8685
51,4812
52,1489
53,10970
54,14816
55,12973
56,9611
57,14895
58,10024
59,13102
60,12146
61,14907
62,13635
63,12569
64,15081
65,14947
66,5413
67,12457
68,14779
69,15003
70,14777
71,13228
72,13618
73,12730
74,14918
75,1078
76,14092
77,9520
78,15070
79,12587
80,14706
81,15088
82,2176
83,14502
84,12556
85,3177
86,6974
87,14838
88,15035
89,8116
90,14792
91,8871
92,9685
93,15057
94,14574
95,3908
96,14892
97,14570
98,14603
99,12547
100,12333
101,545
102,14283
103,14338
104,15049
105,10333
106,15094
107,15072
108,12071
109,15008
110,15032
111,12216
111,14169
112,14912
113,6387
114,15075
115,12140
116,13948
117,15080
118,15011
119,15101
120,14866
121,15080
122,14686
123,2923
124,14693
125,14262
126,13581
127,10870
128,8061
129,14024
130,14950
131,5936
132,14733
133,5590
134,11375
135,14466
136,14415
137,15071
138,15032
139,14991
140,8641
141,13209
142,14274
143,13817
144,14767
145,4318
146,6883
146,15354
147,7380
148,11425
149,15042
150,14674
151,14107
152,9057
153,10418
154,14885
155,11891
156,15099
157,7085
158,9838
159,11454
160,15084
160,14341
161,12588
162,14122
163,15085
163,14859
164,13407
165,11085
166,12944
167,15081
168,14604
169,15034
170,5865
170,15193
171,14818
172,15049
173,15066
174,14740
175,11398
176,15087
177,14881
178,15056
179,12232
180,10683
181,10209
182,15098
183,14885
184,14895
185,12553
186,14734
187,14331
188,13647
189,5419
190,3861
191,15077
192,14979
193,13552
194,14981
195,8553
196,9829
197,15037
198,14576
199,12210
200,11944
201,9076
202,14963
202,13792
203,15087
204,15091
205,12888
206,14826
207,12479
208,12539
209,11505
210,13179
211,9368
212,14965
213,14811
214,13735
215,15084
216,13339
217,14844
218,2720
219,12388
220,2731
221,14600
222,8952
223,12781
224,15088
225,15086
226,10256
227,14821
227,15352
228,14980
229,1491
230,15071
231,13731
232,9876
233,6889
234,13453
235,15074
236,10869
237,9497
238,13234
239,12133
240,14231
241,6103
242,10257
243,13350
244,7065
245,14071
246,15014
247,14999
248,12456
249,8735
250,14781
251,14536
252,13933
253,13987
254,12782
254,14516
255,15047
256,10097
257,13278
258,699
259,14845
260,5520
261,12065
262,10872
262,13353
262,14122
263,7513
264,15058
265,7253
266,11897
267,13263
268,12171
269,15094
270,12033
271,15021
272,12678
273,4834
274,13910
275,14635
276,14942
277,13232
278,10544
279,14815
280,14829
281,15062
282,6370
283,14876
284,13887
285,14420
286,8000
287,14984
288,14994
289,13401
289,15219
290,15066
290,15332
291,13849
292,9925
293,13550
294,12980
294,12711
294,15127
295,6756
296,7461
297,11747
298,14250
299,1123
300,14461
301,15010
302,14650
303,14900
304,12218
305,14745
306,8327
307,12864
308,13223
309,14808
310,15056
311,15019
312,1791
313,13311
314,9079
315,14752
316,13433
317,14704
318,14645
319,13709
320,2882
321,14075
322,14145
323,13488
324,11982
325,15014
326,15012
327,5616
328,10479
329,15101
330,13319
331,15043
332,13746
333,5193
334,11679
335,3468
336,12663
337,13003
338,14628
339,13036
340,12595
340,15116
341,15087
342,15035
343,12083
344,10771
345,13046
346,7808
347,14635
348,13500
349,12031
350,15051
351,14991
352,14892
353,11270
354,15036
355,3436
356,14782
357,14515
357,13545
358,13201
359,13770
360,14067
361,8833
362,14544
363,15060
364,6006
365,4341
366,15069
367,12591
368,14137
369,14768
370,12527
371,14566
372,14084
372,14109
373,3232
374,12771
375,15014
376,12705
377,14622
378,15008
379,14414
380,14151
381,12727
382,13724
383,15066
384,13508
385,15067
385,13871
386,14935
387,14955
388,14194
389,14037
390,15032
391,14781
392,6278
393,6879
394,13764
395,12671
396,12019
397,13620
398,15090
399,5235
400,6653
401,14877
402,15023
403,14830
404,10022
404,14201
405,14162
406,14865
407,12127
408,13994
409,13769
410,12478
411,14997
412,15024
413,12859
414,14131
415,11387
416,10966
417,12481
418,9485
419,14972
420,3183
421,8221
422,14992
423,12825
424,14458
425,14247
426,15091
427,11135
428,15045
429,9205
430,14133
431,14788
432,12227
433,14494
434,9470
435,14803
436,974
437,8611
437,14203
438,9551
439,11349
440,6863
441,13017
442,4770
443,14959
444,15094
445,14918
446,747
447,5622
448,14523
449,13871
450,14358
451,13077
452,14152
453,9574
453,14917
454,15062
454,11920
454,15351
455,14996
456,12348
457,14263
458,13201
459,14970
460,14846
461,13945
462,14770
463,7358
464,13751
465,15077
466,11284
467,13818
468,4440
469,14568
470,15084
471,13960
472,15014
473,12174
474,11432
475,15086
475,15117
476,14958
477,11190
478,14659
479,15082
480,14778
481,12117
482,13197
483,10714
484,12906
485,15012
486,14342
487,13021
488,13304
489,14542
490,11138
491,14186
492,14450
493,10429
494,15086
495,15099
496,14310
497,11316
498,13988
499,14171
500,14763
501,14483
502,15004
503,14931
504,15043
505,12867
506,8981
507,13723
508,14245
509,14730
509,13681
510,7326
511,14818
512,13819
513,15092
514,14885
514,14271
515,11148
516,11787
517,11621
518,15010
519,13997
520,13862
521,15044
522,14534
523,13647
524,11862
525,8366
526,14954
527,14540
528,15057
529,15083
530,13682
531,2414
532,13648
533,13099
534,15070
535,6032
536,14778
537,15060
538,11932
539,12464
540,15088
541,14155
541,15308
542,14977
543,14764
544,13857
546,2894
547,5728
548,12515
549,13091
550,14577
551,9849
551,14433
552,14980
553,7078
554,8319
555,15081
556,14212
557,14039
558,12720
559,13045
560,7985
561,14285
562,15010
563,12822
564,9634
565,12323
566,6809
567,15076
568,14431
569,14905
570,13314
571,15023
572,14728
573,14451
574,7289
574,15366
575,14842
576,9792
577,12377
578,14955
579,6384
580,13495
581,13351
582,14904
583,11749
584,15029
585,15063
586,15089
587,15030
587,15299
588,14636
589,13351
590,14224
591,14924
592,15042
593,15079
594,12166
595,13051
596,10702
596,14080
597,8886
598,12043
599,12956
600,15098
601,14718
602,14441
603,14695
604,15094
605,13982
606,13573
607,14641
608,14178
609,14945
609,13438
610,15099
611,14279
611,15167
612,9871
613,15024
614,11168
615,14986
616,15097
616,14196
617,9746
618,9714
619,15082
620,15029
621,14755
622,14786
623,3901
624,15038
625,13884
626,13931
627,8723
628,14389
628,13423
629,14362
630,15064
631,14998
632,15068
633,7940
634,10856
635,13168
636,7858
637,14842
638,15038
639,4275
640,12477
641,15086
642,11735
643,15058
644,5294
645,13512
646,15006
647,14934
648,14996
649,12343
650,13055
650,14847
651,14809
652,14509
653,8786
653,12261
654,12615
655,15019
656,15030
657,14547
658,14958
659,7191
660,14354
661,8955
662,9373
663,15059
664,6728
665,14250
666,11985
667,12066
668,7269
669,6012
670,14824
671,9399
672,14964
673,13674
673,14479
674,12170
674,12460
675,11761
676,14893
677,14464
678,10142
679,7367
680,14891
681,14244
681,14401
681,15389
682,15041
683,7061
684,14038
684,13333
684,14750
685,10893
686,14019
687,12059
688,7150
689,11586
690,14745
691,13086
692,15036
693,14731
694,13875
695,14591
696,12412
697,14037
698,15034
700,15057
701,12835
701,14415
702,14363
703,4877
704,12039
705,13603
706,13643
707,3852
708,14128
708,15388
709,15070
710,12897
711,15086
712,14554
713,14792
714,14705
715,15086
715,15273
716,13568
717,14243
718,15008
719,13547
720,14412
721,14850
722,15059
722,15215
723,3903
724,10729
725,9100
726,4581
727,14967
728,9379
729,11957
730,10285
731,14372
732,13224
733,13710
734,7977
735,14688
736,15049
737,6853
738,14132
739,9539
740,14835
740,13924
741,12457
742,12439
743,14561
744,8271
745,15048
746,9086
748,14058
749,8102
750,9653
751,15048
752,13830
753,13949
754,15046
755,8184
756,13736
757,14266
758,13848
758,15202
759,15074
760,14966
761,13879
762,14112
763,14401
764,6202
765,7698
766,14772
767,14282
768,15073
769,13652
770,14027
771,15042
772,6392
773,14400
774,13648
775,5202
776,13098
777,15071
778,12410
779,13375
780,13426
781,13044
782,14873
783,8479
784,8792
785,14711
786,4698
787,9938
788,14078
789,14744
790,10492
791,15053
792,14877
793,9051
794,15096
795,14840
796,13067
797,15019
798,12828
799,13772
800,14803
801,14979
802,14461
803,12677
804,12299
805,13106
806,14267
807,15024
808,12764
809,14956
810,7622
811,14958
812,13048
813,13658
814,14845
815,14481
816,12649
817,15094
818,14847
819,7088
820,15094
821,14977
822,14698
823,13257
824,11442
824,12528
825,15077
826,13123
827,14438
828,13059
829,10408
830,14966
831,12969
832,14819
833,15062
834,12513
835,7982
836,9837
837,14763
837,14389
838,14757
839,13245
840,1354
841,6794
842,14813
843,14558
843,14605
844,6825
845,14973
846,14817
847,12355
848,11050
849,14900
850,14910
851,12886
852,14728
853,15060
853,13912
854,14410
855,12166
856,14445
857,14619
858,8098
859,14989
860,11111
861,15066
862,14970
863,14962
864,11736
865,11239
866,6899
867,14976
868,13040
869,14685
870,13945
871,1749
872,14791
873,12320
873,15364
874,14820
875,7471
876,14135
877,13728
878,3469
879,13628
880,14555
881,14706
882,8716
883,13605
884,5619
885,14880
886,4991
887,11213
888,4492
889,7441
890,15096
891,15033
892,11726
893,14980
894,14833
895,11915
896,14832
897,14352
898,14330
899,15088
900,11131
901,11399
902,10573
903,13457
903,14874
904,5123
904,15338
905,1180
906,9446
907,14932
908,15000
909,15100
909,998
910,10030
911,14844
912,15089
913,15066
914,14920
915,13691
916,15025
917,13159
918,12035
919,13353
920,4554
921,15050
922,14869
923,14998
924,14777
925,14763
925,15155
926,14165
926,13642
927,11220
928,14549
928,14520
929,15050
930,13097
930,15322
931,15078
932,10435
933,14055
933,15334
934,12239
935,13891
936,15074
937,5889
938,13451
939,15064
940,13559
941,8899
942,8731
943,15097
944,14815
944,15168
945,14374
946,5004
947,15065
948,14386
949,13394
950,13901
951,12741
952,9644
952,1825
953,14003
954,14304
955,9473
956,13031
957,6318
958,14759
959,15058
960,13923
961,12321
962,10211
963,15012
964,13579
965,13495
966,14058
966,14589
967,7809
968,12486
969,14769
970,13135
971,7917
972,13892
973,14675
975,15054
976,10651
977,7877
978,11514
979,15009
980,14966
981,11702
982,14920
983,9049
983,13778
983,15151
984,12859
985,14885
986,15004
987,14476
988,12933
989,2461
