Status,Node
Susceptible,0
Susceptible,1
Untreated chronic,2
Treated chronic,3
Treated chronic,4
Susceptible,5
Untreated chronic,6
Untreated chronic,7
Susceptible,8
Susceptible,9
Treated chronic,10
Susceptible,11
Susceptible,12
Treated chronic,13
Susceptible,14
Treated chronic,15
Untreated chronic,16
Susceptible,17
Treated chronic,18
Susceptible,19
Susceptible,20
Susceptible,21
Susceptible,22
Susceptible,23
Treated chronic,24
Untreated chronic,25
Untreated chronic,26
Treated chronic,27
Susceptible,28
Susceptible,29
Untreated chronic,30
Susceptible,31
Susceptible,32
Susceptible,33
Susceptible,34
Susceptible,35
Susceptible,36
Untreated chronic,37
Susceptible,38
Susceptible,39
Susceptible,40
Treated chronic,41
Susceptible,42
Treated chronic,43
Untreated chronic,44
Susceptible,45
Susceptible,46
Untreated chronic,47
Untreated chronic,48
Susceptible,49
Susceptible,50
Untreated chronic,51
Susceptible,52
Susceptible,53
Susceptible,54
Treated chronic,55
Susceptible,56
Susceptible,57
Susceptible,58
Susceptible,59
Susceptible,60
Susceptible,61
Untreated chronic,62
Untreated chronic,63
Untreated chronic,64
Susceptible,65
Susceptible,66
Susceptible,67
Susceptible,68
Untreated chronic,69
Susceptible,70
Untreated chronic,71
Treated chronic,72
Susceptible,73
Susceptible,74
Susceptible,75
Susceptible,76
Susceptible,77
Untreated chronic,78
Untreated chronic,79
Susceptible,80
Untreated chronic,81
Untreated chronic,82
Susceptible,83
Untreated chronic,84
Susceptible,85
Susceptible,86
Susceptible,87
Susceptible,88
Untreated chronic,89
Untreated chronic,90
Susceptible,91
Susceptible,92
Susceptible,93
Treated chronic,94
Susceptible,95
Susceptible,96
Treated chronic,97
Treated chronic,98
Susceptible,99
Susceptible,100
Treated chronic,101
Untreated chronic,102
Untreated chronic,103
Susceptible,104
Susceptible,105
Untreated chronic,106
Susceptible,107
Untreated chronic,108
Susceptible,109
Untreated chronic,110
Untreated chronic,111
Susceptible,112
Susceptible,113
Susceptible,114
Susceptible,115
Untreated chronic,116
Treated chronic,117
Susceptible,118
Susceptible,119
Treated chronic,120
Susceptible,121
Treated chronic,122
Susceptible,123
Treated chronic,124
Susceptible,125
Susceptible,126
Susceptible,127
Susceptible,128
Susceptible,129
Susceptible,130
Susceptible,131
Susceptible,132
Susceptible,133
Untreated chronic,134
Susceptible,135
Susceptible,136
Treated chronic,137
Treated chronic,138
Treated chronic,139
Susceptible,140
Susceptible,141
Susceptible,142
Susceptible,143
Untreated chronic,144
Susceptible,145
Treated chronic,146
Susceptible,147
Untreated chronic,148
Treated chronic,149
Susceptible,150
Susceptible,151
Treated chronic,152
Susceptible,153
Susceptible,154
Untreated chronic,155
Susceptible,156
Susceptible,157
Susceptible,158
Susceptible,159
Untreated chronic,160
Untreated chronic,161
Susceptible,162
Susceptible,163
Untreated chronic,164
Untreated chronic,165
Treated chronic,166
Untreated chronic,167
Susceptible,168
Susceptible,169
Susceptible,170
Susceptible,171
Susceptible,172
Untreated chronic,173
Treated chronic,174
Susceptible,175
Treated chronic,176
Treated chronic,177
Untreated chronic,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Treated chronic,182
Susceptible,183
Susceptible,184
Susceptible,185
Susceptible,186
Untreated chronic,187
Treated chronic,188
Treated chronic,189
Treated chronic,190
Susceptible,191
Susceptible,192
Susceptible,193
Untreated chronic,194
Susceptible,195
Treated chronic,196
Susceptible,197
Susceptible,198
Untreated chronic,199
Susceptible,200
Susceptible,201
Susceptible,202
Susceptible,203
Untreated chronic,204
Susceptible,205
Untreated chronic,206
Susceptible,207
Susceptible,208
Treated chronic,209
Susceptible,210
Susceptible,211
Susceptible,212
Treated chronic,213
Susceptible,214
Susceptible,215
Susceptible,216
Susceptible,217
Untreated acute,218
Susceptible,219
Untreated chronic,220
Susceptible,221
Treated chronic,222
Susceptible,223
Susceptible,224
Susceptible,225
Susceptible,226
Untreated chronic,227
Susceptible,228
Susceptible,229
Untreated chronic,230
Susceptible,231
Untreated chronic,232
Susceptible,233
Susceptible,234
Susceptible,235
Susceptible,236
Untreated chronic,237
Susceptible,238
Untreated chronic,239
Susceptible,240
Untreated chronic,241
Untreated chronic,242
Susceptible,243
Treated chronic,244
Susceptible,245
Untreated chronic,246
Untreated chronic,247
Susceptible,248
Untreated chronic,249
Treated chronic,250
Susceptible,251
Susceptible,252
Treated chronic,253
Untreated chronic,254
Susceptible,255
Treated chronic,256
Susceptible,257
Treated chronic,258
Susceptible,259
Treated chronic,260
Susceptible,261
Susceptible,262
Susceptible,263
Untreated chronic,264
Susceptible,265
Susceptible,266
Susceptible,267
Susceptible,268
Treated chronic,269
Susceptible,270
Susceptible,271
Untreated chronic,272
Treated chronic,273
Susceptible,274
Susceptible,275
Untreated chronic,276
Treated chronic,277
Treated chronic,278
Susceptible,279
Susceptible,280
Untreated chronic,281
Treated chronic,282
Susceptible,283
Susceptible,284
Susceptible,285
Susceptible,286
Susceptible,287
Susceptible,288
Untreated chronic,289
Susceptible,290
Untreated chronic,291
Treated chronic,292
Treated chronic,293
Untreated chronic,294
Susceptible,295
Susceptible,296
Susceptible,297
Susceptible,298
Susceptible,299
Susceptible,300
Susceptible,301
Susceptible,302
Susceptible,303
Susceptible,304
Treated chronic,305
Untreated chronic,306
Untreated chronic,307
Untreated chronic,308
Untreated chronic,309
Untreated chronic,310
Treated acute,311
Susceptible,312
Susceptible,313
Susceptible,314
Susceptible,315
Susceptible,316
Susceptible,317
Susceptible,318
Susceptible,319
Susceptible,320
Susceptible,321
Susceptible,322
Treated chronic,323
Susceptible,324
Untreated chronic,325
Susceptible,326
Treated chronic,327
Susceptible,328
Treated chronic,329
Treated chronic,330
Susceptible,331
Susceptible,332
Susceptible,333
Susceptible,334
Treated chronic,335
Susceptible,336
Susceptible,337
Susceptible,338
Treated chronic,339
Susceptible,340
Treated chronic,341
Susceptible,342
Susceptible,343
Susceptible,344
Treated chronic,345
Untreated chronic,346
Treated chronic,347
Treated chronic,348
Susceptible,349
Susceptible,350
Treated chronic,351
Untreated chronic,352
Susceptible,353
Untreated chronic,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Susceptible,359
Treated chronic,360
Susceptible,361
Susceptible,362
Susceptible,363
Susceptible,364
Susceptible,365
Susceptible,366
Susceptible,367
Susceptible,368
Susceptible,369
Untreated chronic,370
Susceptible,371
Susceptible,372
Susceptible,373
Susceptible,374
Susceptible,375
Treated chronic,376
Susceptible,377
Susceptible,378
Susceptible,379
Untreated acute,380
Treated chronic,381
Susceptible,382
Untreated chronic,383
Treated acute,384
Treated chronic,385
Susceptible,386
Susceptible,387
Susceptible,388
Susceptible,389
Susceptible,390
Susceptible,391
Susceptible,392
Susceptible,393
Susceptible,394
