source,target
0,14096
1,14516
2,10656
3,11674
4,14502
5,13702
6,15082
6,14363
7,12441
8,15072
9,1231
10,11643
11,15094
12,15057
13,14565
14,11300
15,13552
16,11884
17,12471
18,10011
19,14909
20,14876
21,14980
22,14713
23,9971
24,10690
25,15051
26,15091
27,9355
28,10067
29,9607
30,14749
31,11770
32,14151
33,15081
34,6894
35,15037
36,15083
37,13561
38,11462
39,7620
40,14957
41,9510
42,14947
43,14294
44,11350
45,10788
46,15016
47,14066
48,14937
49,9578
50,7807
51,14563
52,11175
53,8130
54,12656
55,14877
56,15061
57,11821
58,14555
59,14833
60,15031
61,11155
62,14929
63,14773
64,13884
65,10692
66,8233
67,14826
68,14914
68,15104
69,533
70,14915
71,14241
71,14549
72,8378
73,14789
74,14688
75,2775
76,13989
77,15006
78,8417
79,12024
80,10316
81,14500
82,14008
83,12087
84,4522
85,14966
86,9424
87,15015
88,15081
89,11580
90,14009
91,13873
92,14701
93,15045
94,14404
95,3836
96,15000
97,14452
98,5042
99,14876
100,7151
101,13576
102,14662
103,15074
104,14873
105,14627
106,13362
107,7109
108,15083
109,9922
110,14143
111,6320
112,14632
113,8072
114,2314
115,9178
116,14747
117,14921
118,14812
119,12441
120,15070
121,15031
122,9525
123,15077
124,5691
125,15075
126,14544
127,14061
128,4630
129,14834
130,14989
131,15093
132,14993
133,12648
134,10889
134,11957
135,12185
136,11378
137,15088
138,14585
139,15088
140,14401
141,10509
142,12889
143,8650
144,269
145,3706
146,15002
147,6815
148,3329
148,13204
149,5415
150,14721
151,14926
152,13334
153,14008
153,14508
154,14819
155,10201
156,14151
157,8690
158,14867
159,15074
160,14419
161,11223
162,14324
162,13701
163,15069
164,14246
165,13345
166,11188
167,8872
168,15082
169,12544
170,14352
171,5305
172,14751
173,7913
174,3020
175,15083
176,9307
177,7035
178,10872
179,3469
180,15093
181,13690
182,14705
182,14144
183,14094
184,14961
185,12545
186,9664
187,14686
188,13199
189,10914
190,5625
191,12994
192,11761
193,14977
194,6255
194,13627
195,15076
196,15025
197,7187
198,15095
199,13891
199,14925
200,13473
201,15027
202,13954
203,15093
204,12343
205,14667
206,15029
207,14954
208,13472
209,14580
210,14884
211,12846
212,13765
213,6105
214,14151
215,10079
216,15088
217,14697
218,13013
219,15035
220,13741
221,14305
222,5228
223,11483
224,13989
225,15086
226,15100
227,14723
228,12234
229,14995
230,14779
231,12581
232,13492
233,14810
234,14931
235,14515
235,15117
236,12762
237,14999
238,11911
239,11247
240,12601
241,8419
242,9541
243,14962
244,14114
245,15036
246,15069
247,14381
248,11570
249,14891
250,14975
250,13104
251,9835
252,14470
253,14019
254,13606
255,15083
256,12241
257,12267
258,13317
259,14649
260,14592
261,14194
262,13865
263,10759
264,5526
265,9131
266,14957
267,14572
268,14842
270,10948
271,12727
272,14497
273,14954
274,14750
275,11050
276,12632
277,14766
278,14539
279,14167
280,15002
281,13630
282,4383
283,12218
284,14463
285,11451
286,12449
286,15185
287,5168
287,15309
288,12525
288,14522
289,14823
290,14229
291,15094
292,7722
293,9605
294,15089
295,13285
295,14699
296,9882
297,14707
298,9885
299,14970
300,13636
301,15027
302,14841
302,13462
303,14509
304,15101
305,10812
306,14932
307,12682
308,14767
309,15054
310,15065
311,14743
312,13039
313,15060
314,9472
315,15096
316,14992
317,14548
318,15085
319,14952
320,14755
321,11515
322,14744
323,15090
324,14940
325,15065
326,12663
327,13538
328,14734
329,15087
330,10253
331,14966
332,14962
333,12676
334,15079
335,13742
336,14230
337,7295
338,4117
338,15137
339,13453
340,13840
341,14349
342,13091
343,6739
343,13766
344,13303
345,12613
346,12677
347,14497
348,13822
349,13513
350,9232
351,15075
352,14851
353,13575
354,15075
355,14905
356,14027
357,10005
358,14687
359,14976
360,14956
361,12080
