ID1,ID2,Distance
N6431|11777|0.550382,N6430|13981|0.547678,0.0023041
N6473|7635|0.913485,N6468|14763|0.709221,0.0147798
N6473|7635|0.913485,N6467|2035|0.224503,0.0100626
N6473|7635|0.913485,N6472|8227|0.673866,0.0131583
N6473|7635|0.913485,N6469|10503|0.668384,0.0147343
N6252|8749|0.365677,N6251|5518|0.487624,0.00230104
N6252|8749|0.365677,N6255|3342|0.443196,0.0139451
N6473|7635|0.913485,N6471|3441|0.780414,0.0147354
N6252|8749|0.365677,N6248|13872|0.944062,0.0116156
N6252|8749|0.365677,N6256|6613|0.14664,0.0147269
N6473|7635|0.913485,N6470|10631|0.65778,0.0100363
N6252|8749|0.365677,N6249|2194|0.450021,0.011601
N6458|3483|0.706801,N6460|12507|0.010611,0.0108157
N6458|3483|0.706801,N6456|11899|0.49882,0.00847989
N6458|3483|0.706801,N6457|14280|0.215486,0.0100335
N6453|14925|0.757861,N6452|6602|0.847581,0.0100627
N6443|7425|0.373204,N6444|1657|0.602137,0.0147274
N6440|3207|0.133129,N6441|8059|0.731031,0.0115978
N6443|7425|0.373204,N6442|1612|0.006658,0.0115985
N6426|6037|0.884313,N6425|4660|0.625308,0.0139427
N6299|8828|0.418656,N6298|2382|0.197019,0.00692772
N6460|12507|0.010611,N6456|11899|0.49882,0.0108084
N6460|12507|0.010611,N6457|14280|0.215486,0.0131651
N6243|7682|0.853002,N6242|12599|0.237516,0.00771329
N6243|7682|0.853002,N6241|10326|0.990296,0.00926792
N6243|7682|0.853002,N6240|3888|0.218912,0.0038409
N6243|7682|0.853002,N6244|9786|0.646912,0.0131775
N6243|7682|0.853002,N6245|8039|0.007164,0.013936
N6243|7682|0.853002,N6239|9398|0.436435,0.0131801
N6364|13380|0.077621,N6365|7522|0.110298,0.011625
N6467|2035|0.224503,N6472|8227|0.673866,0.013968
N6467|2035|0.224503,N6469|10503|0.668384,0.00461007
N6467|2035|0.224503,N6470|10631|0.65778,0.0108365
N6531|5566|0.302405,N6530|12939|0.392957,0.013958
N6531|5566|0.302405,N6533|10731|0.409227,0.0131983
N6083|4675|0.926704,N6084|11260|0.9139,0.00848431
N6253|3763|0.499935,N6254|14978|0.669083,0.014763
N6253|3763|0.499935,N6251|5518|0.487624,0.0139682
N6253|3763|0.499935,N6255|3342|0.443196,0.0147475
N6038|8599|0.023994,N6039|7956|0.635616,0.00692505
N6038|8599|0.023994,N6041|14177|0.538574,0.00692525
N6278|5924|0.764475,N6273|15051|0.757726,0.00694121
N6278|5924|0.764475,N6277|7884|0.311772,0.00694188
N6278|5924|0.764475,N6274|7872|0.852636,0.0123975
N6205|1836|0.76302,N6206|7946|0.913248,0.0139294
N6038|8599|0.023994,N6040|5688|0.045973,0.00692526
N6037|5186|0.372123,N6039|7956|0.635616,0.0147307
N6037|5186|0.372123,N6041|14177|0.538574,0.0147432
N5929|12554|0.913497,N5928|2482|0.149893,0.00153577
N6037|5186|0.372123,N6040|5688|0.045973,0.0147433
