ID1,ID2,Distance
N14509|4681|0.456292,N14496|3047|0.626482,0.013648
N21477|15260|0.29219,N21478|9626|3.760946,0.0042326
N14509|4681|0.456292,N14506|7532|4.064343,0.0110566
N14509|4681|0.456292,N14491|12475|0.839933,0.0127705
N14509|4681|0.456292,N14485|2136|0.372426,0.0102137
N21477|15260|0.29219,N21471|4796|0.28143,0.00253442
N21477|15260|0.29219,N21486|11054|0.060299,0.0145444
N14509|4681|0.456292,N14499|5162|0.839927,0.00849276
N14509|4681|0.456292,N14508|2077|6.92478,0.00679027
N14509|4681|0.456292,N14490|9519|3.323563,0.0119321
N14509|4681|0.456292,N14481|12542|2.155066,0.0136554
N21477|15260|0.29219,N21479|6385|1.712407,0.0127714
N14752|5429|0.946271,N14754|5197|3.227231,0.0145123
N14509|4681|0.456292,N14497|14164|0.120632,0.0136408
N14752|5429|0.946271,N14761|8046|1.562535,0.0136557
N14752|5429|0.946271,N14767|8862|0.140323,0.00678352
N14752|5429|0.946271,N14755|4719|1.184522,0.0128021
N14509|4681|0.456292,N14476|6564|0.222968,0.0119293
N14509|4681|0.456292,N14486|4667|0.264855,0.0110784
N14509|4681|0.456292,N14469|3392|0.416913,0.0145083
N14509|4681|0.456292,N14448|7474|0.492828,0.012794
N14509|4681|0.456292,N14507|8808|0.161227,0.00168925
N14752|5429|0.946271,N14766|3618|2.104539,0.0127847
N14509|4681|0.456292,N14500|6356|6.967683,0.00936277
N14509|4681|0.456292,N14505|12706|7.516725,0.0136492
N14752|5429|0.946271,N14751|9147|0.662546,0.00423865
N14509|4681|0.456292,N14477|13297|1.196828,0.0145056
N14752|5429|0.946271,N14770|5940|0.806929,0.00848483
N14752|5429|0.946271,N14771|9071|0.470251,0.0102042
N17470|15075|0.298131,N17463|11498|2.473137,0.0136515
N17470|15075|0.298131,N17434|4724|0.820849,0.0145146
N17470|15075|0.298131,N17475|13002|3.143245,0.00508593
N17470|15075|0.298131,N17454|3624|1.053789,0.0127765
N17470|15075|0.298131,N17468|10144|1.653673,0.0145231
N19670|10006|1.973584,N19673|14428|0.710546,0.00850542
N19670|10006|1.973584,N19672|8920|1.788798,0.0145231
N17470|15075|0.298131,N17489|10614|0.125697,0.0119128
N17470|15075|0.298131,N17490|8739|4.011862,0.0136327
