ID1,ID2,Distance
N17086|14898|3.671237,N17087|14471|1.770051,0.00626083
N20332|11582|1.747329,N20320|9202|0.016322,0.013386
N17086|14898|3.671237,N17084|10130|0.449375,0.00547738
N20332|11582|1.747329,N20341|6886|1.127315,0.0125629
N17086|14898|3.671237,N17085|15182|4.873023,0.00705062
N17086|14898|3.671237,N17090|8919|0.471275,0.0102226
N20332|11582|1.747329,N20335|14817|3.829374,0.0102067
N20332|11582|1.747329,N20336|13345|0.59955,0.00469035
N20332|11582|1.747329,N20340|8981|0.214864,0.00941314
N20332|11582|1.747329,N20304|5397|0.697386,0.0117968
N20332|11582|1.747329,N20344|6903|4.279713,0.0133716
N19979|11991|0.004779,N19978|1749|4.188502,0.00784134
N18766|3180|1.327962,N18789|7464|0.152518,0.0125938
N18766|3180|1.327962,N18777|12829|2.394658,0.00940517
N19979|11991|0.004779,N20082|1911|0.014054,0.0141756
N19979|11991|0.004779,N19971|4394|3.283166,0.0086131
N19979|11991|0.004779,N19986|14410|0.041153,0.0125951
N18766|3180|1.327962,N18790|11895|4.313389,0.0117899
N18766|3180|1.327962,N18772|10666|3.234014,0.0070505
N18766|3180|1.327962,N18785|2365|1.000583,0.0125894
N18766|3180|1.327962,N18774|7659|0.733687,0.00704864
N18766|3180|1.327962,N18771|13666|1.329853,0.00468799
N19979|11991|0.004779,N19984|6040|5.256507,0.0078353
N19979|11991|0.004779,N20001|12701|1.422355,0.0141623
N18766|3180|1.327962,N18781|1606|0.491105,0.0125751
N19979|11991|0.004779,N19997|11886|0.569662,0.0149931
N18766|3180|1.327962,N18786|11849|0.487506,0.0110027
N18766|3180|1.327962,N18779|2535|0.11985,0.0133818
N18766|3180|1.327962,N18780|6683|1.183668,0.0133718
N18766|3180|1.327962,N18778|14406|2.629518,0.0141928
N18766|3180|1.327962,N18765|4191|0.162985,0.0133764
N20873|9077|0.104098,N20870|12689|2.289854,0.00703728
N20873|9077|0.104098,N20874|14850|0.719164,0
N20873|9077|0.104098,N20875|15046|0.326117,0.00311859
N20873|9077|0.104098,N20862|15100|4.839455,0.014944
N20873|9077|0.104098,N20869|3354|3.727406,0.011815
N12905|2636|1.505652,N12899|9460|0.189039,0.0141902
N16733|12064|27.573189,N16734|12567|19.63894,0.00861985
N17275|12977|3.241633,N17260|3060|0.658542,0.013366
N17275|12977|3.241633,N17267|7235|2.073821,0.0149515
N17275|12977|3.241633,N17276|8802|0.499226,0.00625101
N17275|12977|3.241633,N17273|9947|3.730541,0.011769
N17275|12977|3.241633,N17272|4608|0.430735,0.010981
N17275|12977|3.241633,N17270|4410|3.727498,0.0117736
N13204|13471|1.761951,N13239|5164|0.080075,0.0133515
N13204|13471|1.761951,N13203|5559|4.416338,0.0125645
N13204|13471|1.761951,N13241|12539|1.264343,0.0133524
N13204|13471|1.761951,N13216|3045|0.698827,0.0149364
N13204|13471|1.761951,N13217|7444|1.210496,0.0141544
N13204|13471|1.761951,N13212|14922|2.520308,0.0149364
N13204|13471|1.761951,N13215|10583|0.788564,0.0149364
N13204|13471|1.761951,N13213|13497|0.678167,0.0149364
N13204|13471|1.761951,N13210|7600|0.07826,0.0133536
N13204|13471|1.761951,N13242|5911|0.163219,0.0101853
N12790|14255|1.510723,N12783|15293|1.45637,0.0149856
N12790|14255|1.510723,N12792|8192|3.443015,0.00390464
N12790|14255|1.510723,N12791|11624|4.421331,0.00626146
N12790|14255|1.510723,N12787|11231|1.30337,0.0117735
N19772|2381|4.462277,N19769|10046|0.16998,0.0102119
N19772|2381|4.462277,N19775|8889|0.310146,0.00625346
N19772|2381|4.462277,N19780|6549|0.628066,0.00941293
N19772|2381|4.462277,N19773|6857|0.394571,0.00546969
N18226|7864|2.23237,N18227|13952|2.925446,0.0126033
N18226|7864|2.23237,N18231|8159|0.633845,0.00942097
N14803|2952|4.226553,N14805|13659|2.157334,0.0133582
N18979|9864|0.32684,N18969|8933|0.585211,0.0125726
N18979|9864|0.32684,N18967|12759|0.869486,0.0125726
N18979|9864|0.32684,N18966|13122|0.367768,0.0117688
N18979|9864|0.32684,N18974|10617|0.33597,0.0141522
N14825|8748|3.36445,N14848|3150|0.209012,0.0125736
N20162|10933|1.935536,N20166|12550|0.015597,0.0126192
N14825|8748|3.36445,N14855|1981|1.653503,0.0133583
N14825|8748|3.36445,N14838|6196|1.44295,0.0149802
N14825|8748|3.36445,N14836|9857|0.030992,0.00546681
N14825|8748|3.36445,N14850|15230|1.528191,0.0141485
N14825|8748|3.36445,N14824|5789|2.368238,0.0133738
N14825|8748|3.36445,N14831|15340|2.01409,0.00546799
N14825|8748|3.36445,N14830|3692|1.934992,0.00625248
N14825|8748|3.36445,N14837|9689|3.584562,0.014163
N14825|8748|3.36445,N14847|9136|0.506581,0.014154
N14825|8748|3.36445,N14854|13855|1.90167,0.0141539
N14825|8748|3.36445,N14846|14945|1.167931,0.0125579
N14825|8748|3.36445,N14841|3034|4.630757,0.0133735
N16284|3539|0.530805,N16291|6299|3.286523,0.0149587
N16284|3539|0.530805,N16290|14038|3.658339,0.0149717
N15268|10169|1.924893,N15245|15222|1.378002,0.0118008
N15268|10169|1.924893,N15243|9305|0.169215,0.0149781
N16284|3539|0.530805,N16288|10447|0.256567,0.00941321
N16284|3539|0.530805,N16287|3198|1.981489,0.00862282
N16284|3539|0.530805,N16279|9918|0.330162,0.00390759
N16284|3539|0.530805,N16283|5852|3.986558,0.00156053
N16284|3539|0.530805,N16278|13476|1.744135,0.00547712
N15268|10169|1.924893,N15266|5066|0.087433,0.00390369
N15268|10169|1.924893,N15246|2130|0.167115,0.0117858
N16284|3539|0.530805,N16275|6682|0.629464,0.0149772
N15268|10169|1.924893,N15257|7051|0.868244,0.0133737
N15268|10169|1.924893,N15240|7673|0.143585,0.0141831
N15855|15048|2.446312,N15836|2418|0.12003,0.0101991
N15268|10169|1.924893,N15251|11270|0.637,0.0149565
N15855|15048|2.446312,N15717|6773|0.198775,0.0141724
N15268|10169|1.924893,N15260|12198|0.163624,0.00547738
N15855|15048|2.446312,N15864|6376|0.080068,0.010194
N15855|15048|2.446312,N15843|9308|0.487247,0.013403
N15855|15048|2.446312,N15845|5311|0.856198,0.013418
N15855|15048|2.446312,N15876|4635|0.366875,0.0149722
N15268|10169|1.924893,N15238|4262|1.001247,0.0125881
N15855|15048|2.446312,N15820|14093|1.781944,0.010986
N15855|15048|2.446312,N15834|10776|2.125399,0.0109928
N15268|10169|1.924893,N15244|5514|0.661184,0.0125752
N15855|15048|2.446312,N15844|13173|0.279445,0.0141776
N15855|15048|2.446312,N15854|5473|0.542281,0.00311854
N17324|11370|0.991701,N17317|3688|0.255603,0.0141908
N17324|11370|0.991701,N17325|3681|0.256179,0.00155705
N17324|11370|0.991701,N17319|10640|6.136322,0.0125841
N19827|12512|0.216741,N19831|15072|0.019509,0.0101941
N19827|12512|0.216741,N19825|13610|1.658575,0.00782057
N19827|12512|0.216741,N19828|12522|0.34629,0.00860844
N19827|12512|0.216741,N19793|8172|0.348314,0.0149591
N20710|3406|0.178819,N20704|3514|2.289561,0.0101995
N20710|3406|0.178819,N20706|12755|4.99583,0.00941318
N20710|3406|0.178819,N20707|14009|4.697708,0.00939871
N19827|12512|0.216741,N19833|14818|0.687978,0.009405
N20710|3406|0.178819,N20709|6051|0.763929,0.00155736
N17952|6973|7.487228,N17956|12639|1.363898,0.0102066
N20710|3406|0.178819,N20708|4467|1.994917,0.00624967
N16835|11184|1.337982,N16837|5650|4.431561,0.0118071
N16835|11184|1.337982,N16836|4421|2.77614,0.0102221
N16122|7917|1.833922,N16123|8861|13.346998,0.0149921
N16122|7917|1.833922,N16149|3311|3.26544,0.0149898
N16122|7917|1.833922,N16136|8483|1.505356,0.014975
N16122|7917|1.833922,N16131|13131|1.384609,0.0086123
N16122|7917|1.833922,N16125|10842|3.966174,0.00861164
N16122|7917|1.833922,N16128|13243|0.069983,0.0109857
N16122|7917|1.833922,N16129|8907|1.300053,0.0133655
N16122|7917|1.833922,N16139|6511|0.413958,0.0141704
N16122|7917|1.833922,N16124|5195|1.962297,0.00547088
N16122|7917|1.833922,N16121|11024|1.496681,0.00312029
N16122|7917|1.833922,N16120|7670|4.750912,0.0102134
N17956|12639|1.363898,N17964|2452|0.693049,0.0142061
N17956|12639|1.363898,N17948|6797|0.255457,0.00784344
N17956|12639|1.363898,N17942|9608|3.114758,0.0149797
N17956|12639|1.363898,N17960|1684|3.012267,0.00626741
N17956|12639|1.363898,N17939|14362|2.54508,0.0118097
N17956|12639|1.363898,N17957|8538|6.113451,0.00861953
N17956|12639|1.363898,N17941|12840|2.098225,0.0126647
N17956|12639|1.363898,N17968|12739|0.645647,0.0110221
N15240|7673|0.143585,N15239|8925|11.099907,0.0117762
N15240|7673|0.143585,N15251|11270|0.637,0.0117744
N15240|7673|0.143585,N15253|15294|3.94214,0.0141776
N15240|7673|0.143585,N15230|4303|1.443206,0.0141926
N15240|7673|0.143585,N15260|12198|0.163624,0.0117872
N15240|7673|0.143585,N15220|2803|0.580236,0.0149465
N15240|7673|0.143585,N15238|4262|1.001247,0.00941361
N15240|7673|0.143585,N15248|5708|1.327927,0.0133628
N15240|7673|0.143585,N15229|2062|2.143177,0.011797
N15240|7673|0.143585,N15244|5514|0.661184,0.00940223
N13984|2238|0.290723,N13973|15034|0.364267,0.00863941
N13984|2238|0.290723,N13979|5489|0.132245,0.00626823
N13984|2238|0.290723,N13988|8323|0.177741,0.0141757
N13984|2238|0.290723,N13977|14740|1.804024,0.0109964
N13984|2238|0.290723,N13987|12002|0.621397,0.0134016
N16166|5689|1.051836,N16161|12575|0.790881,0.0093988
N13984|2238|0.290723,N13980|8791|0.074346,0.00626766
N16166|5689|1.051836,N16165|4986|0.267018,0.0125725
N13984|2238|0.290723,N13964|12388|1.539606,0.0118104
N13984|2238|0.290723,N13968|14492|1.03574,0.0125771
N14972|3674|1.186008,N14974|8118|0.870588,0.0125835
N13317|10977|3.307008,N13326|5180|0.895142,0.0133888
N14972|3674|1.186008,N14990|9559|0.915857,0.0125688
N14972|3674|1.186008,N14987|12675|0.11806,0.0133722
N13317|10977|3.307008,N13318|7947|5.934507,0.00940416
N14972|3674|1.186008,N14981|10626|0.497274,0.0141793
N14972|3674|1.186008,N14983|13548|1.328929,0.0125836
N14972|3674|1.186008,N14979|1525|0.011483,0.0133636
N14972|3674|1.186008,N14977|5114|1.956198,0.0117896
N14972|3674|1.186008,N14993|13921|0.98644,0.0125632
N14972|3674|1.186008,N14971|14084|6.626451,0.0117804
N14972|3674|1.186008,N14995|10445|0.470586,0.0149446
N14972|3674|1.186008,N14975|1797|2.925274,0.0149853
N14972|3674|1.186008,N14980|2042|3.379421,0.0149712
N20905|5187|0.814536,N20884|12104|1.171703,0.00625965
N20905|5187|0.814536,N20897|5476|0.429483,0.00233696
N16167|14735|0.404954,N16178|15386|0.721758,0.0109808
N20905|5187|0.814536,N20880|12346|1.852035,0.0141479
N20905|5187|0.814536,N20892|14915|2.390531,0.00782336
N16167|14735|0.404954,N16073|8509|0.721916,0.0149716
N16167|14735|0.404954,N16184|7516|2.750604,0.0141654
N20905|5187|0.814536,N20887|7080|4.974508,0.0133895
N16167|14735|0.404954,N16188|7739|0.385319,0.0141812
N16167|14735|0.404954,N16187|5381|0.093327,0.0141811
N20905|5187|0.814536,N20898|13711|2.22383,0.00311908
N16167|14735|0.404954,N16175|14724|0.827773,0.00940193
N20905|5187|0.814536,N20902|12779|2.702218,0.00784081
N20905|5187|0.814536,N20888|12247|1.721672,0.00942455
N20905|5187|0.814536,N20903|6007|1.91251,0.00547341
N20905|5187|0.814536,N20886|10747|1.061744,0.00861999
N20905|5187|0.814536,N20895|1613|0.589287,0.00468778
N18099|6741|0.715461,N18095|2050|0.327709,0.00311856
N18099|6741|0.715461,N18100|13177|1.906476,0.0046893
N15520|10969|12.887452,N15522|5617|1.120724,0.0141571
N15984|4439|0.155006,N15999|9616|3.833107,0.0149664
N15984|4439|0.155006,N16001|1651|2.814449,0.00783357
N15984|4439|0.155006,N15988|2906|0.289452,0.0102097
N15984|4439|0.155006,N16073|8509|0.721916,0.0149666
N15984|4439|0.155006,N15983|13753|1.85125,0.00390333
N15984|4439|0.155006,N15996|10719|7.586485,0.0101908
N15984|4439|0.155006,N15995|9858|3.843649,0.0133887
N15984|4439|0.155006,N16009|15121|0.229082,0.0109957
N15984|4439|0.155006,N16000|11364|2.070575,0.012611
N19449|5560|3.030902,N19450|15250|3.100878,0.00233869
N19449|5560|3.030902,N19447|13129|2.9938,0.00625325
N19449|5560|3.030902,N19430|11431|0.977848,0.0109695
N19449|5560|3.030902,N19429|7921|0.489087,0.0101845
N19449|5560|3.030902,N19419|13398|1.533097,0.0117666
N19449|5560|3.030902,N19446|13239|2.699985,0.00703698
N19450|15250|3.100878,N19447|13129|2.9938,0.0054647
N19450|15250|3.100878,N19430|11431|0.977848,0.0101844
N19450|15250|3.100878,N19429|7921|0.489087,0.0093925
N19450|15250|3.100878,N19419|13398|1.533097,0.0109695
N19450|15250|3.100878,N19435|12047|1.706303,0.0149398
N19450|15250|3.100878,N19446|13239|2.699985,0.00625111
N17874|13706|2.182366,N17875|1703|1.782666,0.00861722
N17874|13706|2.182366,N17867|5843|0.540615,0.0142072
N17874|13706|2.182366,N17872|8387|5.239002,0.014189
N16711|11755|10.522522,N16710|5943|0.460867,0.0149792
N17874|13706|2.182366,N17909|1760|0.046614,0.0141901
N17874|13706|2.182366,N17876|2591|0.247306,0.00468378
N17874|13706|2.182366,N17871|14612|0.738123,0.0102096
N16981|2410|2.00093,N16980|10412|1.208297,0.010986
N16981|2410|2.00093,N16978|8083|0.395801,0.0109781
N20718|7416|1.132373,N20719|6779|0.106271,0.00233696
N20718|7416|1.132373,N20714|10965|1.677906,0.0149676
