Status,Node
Untreated chronic,0
Untreated chronic,1
Untreated chronic,2
Treated chronic,3
Susceptible,4
Treated chronic,5
Untreated chronic,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Untreated chronic,11
Treated chronic,12
Susceptible,13
Susceptible,14
Susceptible,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Susceptible,20
Susceptible,21
Treated chronic,22
Untreated chronic,23
Susceptible,24
Untreated chronic,25
Susceptible,26
Susceptible,27
Susceptible,28
Treated chronic,29
Treated chronic,30
Susceptible,31
Susceptible,32
Untreated chronic,33
Untreated chronic,34
Untreated chronic,35
Susceptible,36
Treated chronic,37
Treated chronic,38
Untreated chronic,39
Susceptible,40
Treated chronic,41
Untreated chronic,42
Susceptible,43
Treated chronic,44
Susceptible,45
Treated chronic,46
Untreated chronic,47
Untreated chronic,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Untreated chronic,53
Susceptible,54
Susceptible,55
Untreated chronic,56
Susceptible,57
Treated chronic,58
Susceptible,59
Susceptible,60
Susceptible,61
Treated chronic,62
Susceptible,63
Susceptible,64
Treated chronic,65
Untreated chronic,66
Susceptible,67
Susceptible,68
Treated chronic,69
Susceptible,70
Treated chronic,71
Susceptible,72
Susceptible,73
Susceptible,74
Untreated chronic,75
Susceptible,76
Susceptible,77
Susceptible,78
Treated chronic,79
Treated chronic,80
Treated chronic,81
Untreated chronic,82
Treated chronic,83
Susceptible,84
Susceptible,85
Susceptible,86
Susceptible,87
Susceptible,88
Untreated chronic,89
Treated chronic,90
Untreated chronic,91
Treated chronic,92
Susceptible,93
Susceptible,94
Susceptible,95
Susceptible,96
Untreated chronic,97
Untreated chronic,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Treated chronic,103
Susceptible,104
Treated chronic,105
Untreated chronic,106
Susceptible,107
Susceptible,108
Susceptible,109
Susceptible,110
Susceptible,111
Susceptible,112
Susceptible,113
Untreated acute,114
Untreated chronic,115
Treated chronic,116
Susceptible,117
Susceptible,118
Treated chronic,119
Susceptible,120
Susceptible,121
Treated chronic,122
Susceptible,123
Treated chronic,124
Treated chronic,125
Susceptible,126
Susceptible,127
Susceptible,128
Untreated chronic,129
Untreated chronic,130
Susceptible,131
Susceptible,132
Susceptible,133
Untreated chronic,134
Susceptible,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Untreated chronic,140
Untreated chronic,141
Susceptible,142
Susceptible,143
Untreated chronic,144
Susceptible,145
Susceptible,146
Untreated chronic,147
Susceptible,148
Untreated chronic,149
Susceptible,150
Susceptible,151
Susceptible,152
Susceptible,153
Treated chronic,154
Susceptible,155
Susceptible,156
Susceptible,157
Susceptible,158
Treated chronic,159
Susceptible,160
Untreated chronic,161
Susceptible,162
Untreated chronic,163
Susceptible,164
Treated chronic,165
Susceptible,166
Susceptible,167
Susceptible,168
Treated chronic,169
Untreated chronic,170
Susceptible,171
Susceptible,172
Untreated chronic,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
