Status,Node
Treated chronic,0
Untreated chronic,1
Susceptible,2
Treated chronic,3
Susceptible,4
Susceptible,5
Susceptible,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Susceptible,11
Susceptible,12
Susceptible,13
Susceptible,14
Susceptible,15
Susceptible,16
Susceptible,17
Susceptible,18
Untreated chronic,19
Treated chronic,20
Susceptible,21
Untreated chronic,22
Untreated chronic,23
Treated chronic,24
Susceptible,25
Susceptible,26
Susceptible,27
Susceptible,28
Susceptible,29
Untreated chronic,30
Treated chronic,31
Susceptible,32
Susceptible,33
Susceptible,34
Susceptible,35
Susceptible,36
Susceptible,37
Untreated chronic,38
Treated chronic,39
Susceptible,40
Untreated chronic,41
Susceptible,42
Untreated chronic,43
Susceptible,44
Susceptible,45
Susceptible,46
Treated chronic,47
Susceptible,48
Susceptible,49
Susceptible,50
Susceptible,51
Untreated chronic,52
Untreated chronic,53
Untreated chronic,54
Treated chronic,55
Susceptible,56
Susceptible,57
Susceptible,58
Untreated chronic,59
Susceptible,60
Susceptible,61
Susceptible,62
Untreated chronic,63
Susceptible,64
Untreated chronic,65
Treated chronic,66
Susceptible,67
Untreated chronic,68
Untreated chronic,69
Susceptible,70
Treated chronic,71
Susceptible,72
Untreated chronic,73
Untreated chronic,74
Susceptible,75
Susceptible,76
Treated chronic,77
Susceptible,78
Untreated chronic,79
Susceptible,80
Susceptible,81
Susceptible,82
Treated chronic,83
Susceptible,84
Susceptible,85
Untreated chronic,86
Susceptible,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Treated chronic,91
Susceptible,92
Susceptible,93
Untreated chronic,94
Susceptible,95
Untreated chronic,96
Untreated chronic,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Susceptible,103
Susceptible,104
Untreated chronic,105
Susceptible,106
Susceptible,107
Susceptible,108
Untreated chronic,109
Susceptible,110
Treated chronic,111
Susceptible,112
Susceptible,113
Treated chronic,114
Susceptible,115
Untreated chronic,116
Susceptible,117
Susceptible,118
Susceptible,119
Susceptible,120
Treated chronic,121
Susceptible,122
Susceptible,123
Susceptible,124
Susceptible,125
Susceptible,126
Susceptible,127
Untreated chronic,128
Susceptible,129
Susceptible,130
Susceptible,131
Treated chronic,132
Susceptible,133
Susceptible,134
Treated chronic,135
Treated chronic,136
Susceptible,137
Susceptible,138
Treated chronic,139
Susceptible,140
Treated chronic,141
Susceptible,142
Susceptible,143
Susceptible,144
Susceptible,145
Treated chronic,146
Treated chronic,147
Susceptible,148
Untreated chronic,149
Susceptible,150
Treated chronic,151
Susceptible,152
Susceptible,153
Treated chronic,154
Untreated chronic,155
Susceptible,156
Untreated chronic,157
Susceptible,158
Susceptible,159
Untreated chronic,160
Susceptible,161
Susceptible,162
Susceptible,163
Susceptible,164
Untreated chronic,165
Untreated chronic,166
Untreated chronic,167
Treated chronic,168
Susceptible,169
Untreated chronic,170
Susceptible,171
Treated chronic,172
Susceptible,173
Untreated chronic,174
Susceptible,175
Susceptible,176
Susceptible,177
Susceptible,178
Untreated chronic,179
Susceptible,180
Untreated chronic,181
Untreated chronic,182
Susceptible,183
Untreated chronic,184
Untreated chronic,185
Untreated chronic,186
Treated chronic,187
Susceptible,188
Treated chronic,189
Susceptible,190
Untreated chronic,191
Untreated chronic,192
Susceptible,193
Susceptible,194
Susceptible,195
Susceptible,196
Treated chronic,197
Susceptible,198
Susceptible,199
Susceptible,200
Untreated chronic,201
Susceptible,202
Untreated chronic,203
Susceptible,204
Susceptible,205
Untreated chronic,206
Treated chronic,207
Susceptible,208
