source,target
0,1303
0,15352
1,15044
2,6383
2,13917
3,15052
4,14708
5,12715
6,9564
7,6069
8,1706
9,8146
10,12440
11,14275
12,14930
13,11876
14,14542
15,10431
16,15100
17,15089
18,15055
18,14613
19,6554
20,15087
21,11098
22,11351
22,13876
23,12117
24,8909
25,12169
25,12626
26,14719
27,14028
28,10419
29,7046
30,12679
31,15085
32,10781
33,10518
34,14905
35,14998
36,14543
37,14862
38,14423
39,12636
40,14243
41,15087
42,14414
43,10784
44,13782
45,14168
46,11993
47,12167
48,12208
49,14735
50,13366
51,13686
52,2555
52,13963
53,14857
54,10361
55,6891
56,15089
57,13856
58,9209
59,15019
60,14986
61,15076
62,14773
63,7270
64,11440
65,13272
66,2253
67,14635
68,15096
69,13243
70,13311
71,15082
72,9290
73,15091
74,7204
75,12421
76,14922
77,13964
78,14768
79,11743
80,9145
81,13957
82,12036
83,12872
84,15059
84,15279
85,15071
86,15091
87,11400
88,14995
89,14144
90,15012
91,13032
92,14876
93,12397
94,14033
95,14684
96,14696
96,15340
97,12829
98,13685
99,4835
100,10732
101,14736
102,13432
103,4782
104,14917
105,14767
106,11379
107,14574
108,11783
109,12409
110,5998
111,15032
112,14608
113,14856
114,13396
115,2013
116,13190
117,12218
118,14685
119,14627
120,14216
121,4003
122,15081
123,5199
124,13580
125,13820
126,12272
127,12591
128,7333
129,13733
130,11557
131,15001
132,9425
133,14293
134,12771
135,15099
136,5953
137,12326
138,15047
139,2178
140,15063
141,9891
141,11560
142,6013
143,13309
144,10195
145,12627
146,12478
147,13201
148,14278
149,14962
150,4844
151,3220
152,15055
153,13330
154,10087
155,14361
156,14778
157,13578
157,15114
158,15080
159,14962
160,14810
161,14998
161,15365
162,14856
163,13534
164,15091
165,9833
166,7169
167,15041
168,14418
169,15067
170,14773
171,12166
172,10029
172,15297
173,13985
174,14901
175,11491
175,14030
176,12485
177,14060
178,14999
179,14849
180,15065
181,5225
182,5492
183,14856
184,13998
185,6813
186,11971
187,12731
188,14179
189,12247
190,13082
190,15282
191,13912
192,13668
193,12891
194,4147
195,15095
196,13734
197,12322
198,15085
199,13328
200,2511
201,11101
202,13598
203,13173
204,15051
205,14023
206,14992
207,15007
208,14854
209,14097
210,14938
211,15037
212,13959
213,1323
214,3935
215,15079
216,5194
217,8452
217,13501
218,15091
219,12973
220,15035
221,13672
222,14464
223,3457
224,15045
225,14263
226,12303
227,7437
228,14540
229,13767
230,11659
231,10425
232,10615
233,12516
234,14028
235,8580
236,14906
236,13327
237,15039
238,13581
239,14944
240,8359
241,11681
242,15067
243,13223
244,13742
245,14655
246,12231
247,15101
248,12756
249,14265
250,7557
251,14990
252,2882
253,13904
254,6619
255,9464
256,6996
257,13558
258,11202
259,6044
260,13237
261,12952
262,4690
263,14866
264,14677
265,15067
266,12040
267,10211
268,14400
268,11491
269,14080
270,9221
271,7660
272,14684
273,15034
273,12474
274,11154
275,13949
276,14817
277,2684
278,12250
279,14734
280,10277
281,13019
282,14775
283,14725
284,15078
285,3664
286,15059
287,10278
288,3786
289,13719
289,15360
290,10232
291,12550
292,12913
292,15209
293,14809
294,6601
295,9169
296,15013
297,13458
298,7521
299,15061
300,1530
301,15082
302,14441
303,10891
304,13512
305,15057
306,13175
306,15326
307,15075
308,13710
309,12765
310,14772
311,15080
312,14468
313,15029
314,14600
315,14034
316,12614
317,14290
318,10505
319,14930
319,15387
320,13295
321,15025
322,13548
322,13208
323,6298
324,15074
325,1383
325,13159
326,13626
327,14911
328,15034
329,15002
330,12269
331,14431
332,15008
333,1721
334,13278
335,11859
336,12672
337,14776
338,5268
339,15086
339,13395
340,15051
341,14691
342,13120
343,14404
344,13736
345,10659
345,14366
346,13044
347,15082
348,11933
349,15066
350,14595
351,14704
352,14694
353,14742
354,14953
355,14719
356,9774
357,14711
358,15096
359,15097
360,10517
361,14935
362,14988
363,15028
364,14365
365,14984
366,14968
367,15090
368,14620
369,13888
370,9453
371,15058
372,15030
373,11621
374,13855
375,14522
375,15176
376,15082
377,14399
378,7209
379,15073
380,14757
380,12722
381,10189
382,12846
383,15048
384,14574
385,15069
386,11821
387,14825
388,14751
389,15076
390,14883
391,14067
392,3791
393,15083
394,14073
395,14194
396,3051
397,15101
398,14660
398,14345
399,14542
400,10425
401,14726
402,12357
403,14246
404,14946
405,14599
406,14763
407,11524
408,14505
409,13250
410,12815
411,12441
412,13473
413,14847
414,15078
415,11115
416,14771
417,11300
417,14156
418,7098
419,14170
420,15069
421,12558
422,14454
423,15056
424,12228
425,14760
426,10559
427,12881
428,13494
429,6524
430,9651
431,14734
432,14462
433,7701
434,15094
435,12438
436,13742
437,14741
438,13513
439,15093
440,8421
441,12044
442,15031
443,6715
444,15020
445,13330
446,9855
446,11857
447,9491
448,13936
449,14220
450,13458
451,12613
452,13905
453,10000
454,15084
455,14705
456,1738
457,14950
458,14260
459,14709
460,14952
461,14587
462,15087
463,6036
464,13717
465,14628
466,15090
467,12483
468,12781
469,14765
470,14827
471,9705
472,13671
473,14921
474,10021
475,14941
476,13733
477,14878
478,14659
479,14992
480,14387
481,15090
481,15218
482,14680
483,9283
484,4144
485,12040
486,7097
487,14236
488,14764
489,10354
490,14260
491,13647
492,11458
493,14986
494,10768
495,13668
496,12037
497,2318
498,14730
499,13923
500,10396
501,14980
502,14290
503,14657
504,14999
505,15014
506,14740
507,15040
508,10762
509,13785
510,14980
511,15063
512,15029
513,11147
514,11924
515,14747
516,14523
517,14333
518,13655
519,14963
520,12602
521,13687
521,13918
522,13729
523,12437
524,15070
525,14852
526,1136
527,13666
528,14320
529,14941
530,14983
531,13483
531,15377
532,15043
533,11794
534,11587
535,8959
536,14940
537,13595
538,14190
539,14951
540,11966
541,15032
542,13433
543,14069
544,14800
544,15198
545,14854
546,12531
547,9125
548,14970
549,14226
550,8855
551,13250
552,10835
553,11330
554,14302
555,5376
556,13398
557,15096
557,15103
558,11743
559,14967
560,15097
561,14718
562,14179
563,14791
564,12298
565,15095
566,14818
567,13956
568,10529
569,14560
570,12913
571,13502
572,14939
573,11843
574,7492
575,14560
576,12919
577,13667
578,15090
579,14927
580,11063
581,14973
582,15084
583,8455
584,14020
585,14035
586,12819
587,14918
588,15059
589,14992
590,14963
591,14195
592,7994
593,7140
594,13721
595,14770
596,14108
597,11498
597,15364
598,10840
599,15083
600,14155
601,15095
602,14813
603,15090
604,14953
605,15010
606,9739
607,11001
608,15079
609,15030
610,4351
611,14237
612,14680
613,7561
614,14207
615,13880
616,14434
617,1674
618,14533
619,14866
620,14606
621,15071
622,10528
623,4700
624,14713
625,14948
626,9853
627,14638
628,5990
629,14844
630,14361
631,14241
632,15093
633,14698
634,13539
635,13569
636,11214
637,12564
638,14976
639,11344
640,10054
641,14735
642,2043
643,14936
644,14394
645,14250
646,13206
647,12130
647,13150
648,3828
649,14738
650,14337
651,3434
652,15055
653,14034
654,12588
655,13656
656,14652
657,10225
658,13290
659,14822
660,14792
661,14213
661,14324
662,9878
663,14710
664,10619
665,5876
666,14852
667,15008
668,4980
669,9743
670,14620
671,4109
671,15148
672,4630
673,11644
674,14292
675,14983
676,12870
677,10230
677,14851
678,14322
679,11359
680,15045
681,12633
682,15065
683,12474
684,12823
685,15095
686,11931
687,13588
688,15080
689,8969
690,14844
691,7006
692,10076
693,13583
694,11055
695,14643
696,15060
697,3661
698,12185
699,15037
700,12075
701,13416
702,14989
703,3974
704,12159
705,12705
706,11822
707,14952
708,14941
709,14403
710,14099
711,3237
712,14483
713,14631
714,14648
715,14841
716,9372
717,15071
718,14297
719,15014
720,14672
721,14727
722,14991
723,14017
724,14666
725,15076
726,14041
727,9735
728,9098
729,6542
730,13352
731,14347
732,7878
733,7688
734,14558
734,14672
735,3358
736,14206
737,9438
738,13585
739,14117
740,14821
741,14659
742,13498
743,14984
744,13991
745,1217
746,13315
747,13741
748,14291
749,14039
750,13852
751,1924
752,9271
753,14630
754,15090
755,3255
756,11338
756,15054
757,13763
758,15016
759,14774
760,10301
761,14938
762,15026
763,13225
764,12555
765,9559
766,9663
767,12173
767,14526
768,15041
769,13293
770,12827
771,7031
772,14211
773,15019
774,14022
775,15013
776,14843
777,13404
778,12892
779,14432
780,6532
781,14461
782,14998
783,11733
784,14560
785,14080
786,14970
787,14830
788,14625
789,7536
790,12164
791,9518
792,5499
793,15003
794,13414
795,14942
795,13553
796,14576
797,14658
798,14149
799,14747
800,14994
801,15099
801,15232
802,15036
803,14661
804,11847
805,11578
806,13260
807,14854
808,12151
809,15086
810,14422
811,10040
812,14738
813,3439
814,14955
815,14982
816,14409
817,14746
818,8251
819,13587
820,15016
821,12102
822,14608
823,14993
823,15131
824,14710
825,5693
826,14752
826,13907
827,15090
828,9705
829,12040
830,10373
831,14430
832,15019
833,4009
834,14747
835,14119
836,12899
837,9930
838,13757
839,14994
839,14537
840,14530
841,14320
842,15097
843,14032
844,14608
845,10486
846,4775
847,13043
848,5848
849,9461
850,12490
851,12766
852,8711
853,15096
854,12674
855,14203
856,14322
857,14859
858,15100
859,1033
860,7786
861,14963
862,13367
863,8228
864,12821
865,15014
866,14429
867,15022
868,13299
869,14974
870,14939
871,14616
872,14561
873,11060
874,13473
875,10276
875,15244
876,14960
877,11737
878,13938
879,14924
880,10324
881,15033
881,13311
882,14800
883,14964
884,12519
885,11635
886,15090
887,11782
888,14494
889,14258
890,14284
891,14987
892,12284
893,15062
894,14904
895,11175
896,15095
896,12049
897,6638
898,14735
899,14940
900,14229
901,5844
902,14562
902,14357
903,14868
904,14459
905,9189
906,11985
907,14337
908,15069
909,14636
910,9398
911,13773
912,14723
913,11606
914,15091
915,14920
916,11902
917,14143
918,12504
919,15085
920,4812
921,13905
921,12265
922,12153
923,4807
924,14123
925,978
926,11246
927,14384
928,14864
929,15061
930,11566
931,11475
932,8943
933,8250
934,14986
935,9197
936,9528
937,7768
938,8849
939,14158
939,14800
940,14966
941,4267
942,15087
943,14851
944,14862
945,5762
946,14968
947,10211
948,14551
949,15076
950,15031
951,11765
952,10325
953,15039
953,15108
954,13669
955,10681
956,14842
957,14189
958,15024
959,12074
960,14667
961,9063
962,5504
963,5971
964,13635
965,13885
966,14401
967,13444
968,13185
969,15100
970,7324
971,14287
972,15042
972,15186
973,14745
974,14197
975,13314
976,14191
977,14815
979,13545
980,10467
981,7787
982,13872
982,14522
983,14240
984,15036
985,14121
986,11248
987,12039
988,15041
989,14414
990,15083
991,15043
992,14822
993,10508
993,14653
994,5086
995,14695
996,14847
997,11048
998,15028
999,14915
1000,12970
1001,15011
1002,15064
1003,13984
1003,15276
1004,9862
1005,1887
1006,15074
1007,14914
1008,11410
1009,1538
1010,7945
1011,14551
1012,14584
1013,15026
1014,14651
1015,14894
1016,14087
1017,12253
1018,11884
1019,14428
1020,14717
1021,14506
1021,15343
1022,11496
1023,11659
1024,14343
1025,12203
1026,14666
1026,13246
1027,9198
1027,14773
1028,14801
1028,14432
1029,4361
1029,11880
1030,13126
1030,7775
1031,14829
1031,11495
1031,15290
1032,12206
1032,9143
1033,14575
1034,8250
1034,13558
1035,15082
1035,15093
1036,14988
1036,12590
1037,13922
1037,14589
1038,14571
1038,14651
1039,11457
1039,14582
1039,13835
1040,15073
1040,2428
1041,10074
1041,15060
1042,15080
1042,9181
1043,14239
1043,10657
1044,12859
1044,14333
1045,14438
1045,14941
1046,14372
1046,11414
1047,13743
1047,13752
1048,14827
1048,7392
1049,14648
1049,5164
1050,14694
1050,15072
1051,13614
1051,14209
1052,14883
1052,15049
1053,12543
1053,12410
1054,14899
1054,15062
1055,4631
1055,14989
1056,15079
1056,14854
1057,12209
1057,8885
1058,8368
1058,15094
1059,10494
1059,14990
1060,12542
1060,11876
1061,15069
1061,12505
1062,15060
1062,7982
1063,14005
1063,12834
1064,14531
1064,13621
1065,14638
1065,12530
1066,15089
1066,8491
1066,14734
1067,3250
1067,4839
1068,15087
1068,12064
1069,12921
1069,13919
1070,14867
1070,15098
1071,10215
1071,11865
1072,15013
1072,15049
1073,14857
1073,12217
1074,15072
1074,13349
1075,14996
1075,13784
1076,14372
1076,15101
1077,14990
1077,13714
1078,13007
1078,14950
1079,13818
1079,13425
1080,14126
1080,11848
1081,14943
1081,12770
1082,14268
1082,2815
1083,15087
1083,14951
1084,14765
1084,9654
1085,14711
1085,6646
1086,14802
1086,8885
1087,7717
1087,4380
1088,10941
1088,11797
1089,14035
1089,15082
1090,10816
1090,12191
1091,12025
1091,15059
1092,14446
1092,4174
1093,14881
1093,14691
1094,14987
1094,14678
1095,14769
1095,14666
1095,15123
1096,14665
1096,15092
1097,15050
1097,14189
1098,13386
1098,13692
1099,15098
1099,15058
1100,9693
1100,14986
1101,15066
1101,15095
1102,12900
1102,11701
1103,11353
1103,15078
1104,14956
1104,14911
1105,15085
1105,15093
1106,14922
1106,15093
1107,15093
1107,14827
1108,13544
1108,14847
1109,14928
1109,14760
1110,9599
1110,14709
1111,14817
1111,14808
1112,14258
1112,10922
1113,2509
1113,11508
1114,14708
1114,14885
1115,4627
1115,12504
1116,9025
1116,15049
1117,8328
1117,14823
1118,14722
1118,14329
1119,6553
1119,4051
1120,15044
1120,14313
1121,3873
1121,14694
1122,4945
1122,14722
1123,15093
1123,13320
1124,7096
1124,5809
1125,3524
1125,10086
1125,15136
1126,15017
1126,10752
1127,15021
1127,14014
1127,12702
1128,3973
1128,14303
1129,13303
1129,15050
1130,13843
1130,14254
1131,14932
1131,15099
1132,14619
1132,13330
1133,11098
1133,11569
1134,14215
1134,15045
1135,8756
1135,15036
1136,15086
1137,13017
1137,14861
1138,1169
1138,12387
1139,11446
1139,12754
1140,14190
1140,13755
1141,5426
1141,9234
1142,13933
1142,12263
1143,4613
1143,13791
1144,14387
1144,6261
1145,14978
1145,14810
1146,8195
1146,3757
1147,14793
1147,13421
1148,13826
1148,13351
1149,13139
1149,9654
1150,15053
1150,14154
1150,15336
1151,14025
1151,10923
1152,14952
1152,14507
1153,14896
1153,14591
1154,14090
1154,15086
1154,14086
1155,11949
1155,5196
1156,15059
1156,14606
1157,11207
1157,8964
1158,13365
1158,14339
1159,12778
1159,14662
1160,11400
1160,15070
1161,3965
1161,14863
1162,6447
1162,7659
1163,12570
1163,14785
1164,14988
1164,13103
1165,15046
1165,14523
1166,15063
1166,14880
1167,14489
1167,13104
1168,10836
1168,7980
1169,4355
1170,15034
1170,14958
1171,14020
1171,15005
1172,13376
1172,13477
1173,13941
1173,6864
1174,14762
1174,14419
1175,14641
1175,14006
1176,10242
1176,12811
1177,10982
1177,9186
1178,15010
1178,14516
1179,14136
1179,13757
1180,15039
1180,10454
1181,15099
1181,12174
1181,15121
1182,15003
1182,15071
1183,14676
1183,14251
1184,14713
1184,10486
1185,9406
1185,8850
1185,14831
1186,11105
1186,14264
1187,15047
1187,14803
1188,15000
1188,2608
1189,14908
1189,13723
1190,15086
1190,14897
1191,10327
1191,15088
1192,6446
1192,15048
1193,13987
1193,11739
1194,14966
1194,15051
1195,15080
1195,7153
1196,12995
1196,15017
1197,13928
1197,8746
1198,13994
1198,12419
1199,8563
1199,14470
1200,13676
1200,10398
1201,9179
1201,14784
1202,14114
1202,14585
1203,13312
1203,13253
1204,7201
1204,3050
1205,13114
1205,15053
1206,13868
1206,13491
1207,13149
1207,4500
1208,14865
1208,14577
1209,4675
1209,14247
1210,14692
1210,14980
1211,14254
1211,14796
1212,3658
1212,14309
1213,12453
1213,15069
1214,9103
1214,14989
1215,15062
1215,13909
1215,14457
1216,5115
1216,15078
1217,14003
1217,15322
1218,14805
1218,14918
1219,12224
1219,12202
1220,6601
1220,14786
1221,7231
1221,14388
1222,14297
1222,8211
1223,14899
1223,14962
1224,13739
1224,13695
1224,14114
1225,13305
1225,15101
1226,13251
1226,10728
1227,15058
1227,14897
1228,15071
1228,14933
1229,12171
1229,14718
1230,13176
1230,14749
1231,12925
1231,15033
1232,15085
1232,14502
1233,12178
1233,10746
1234,14741
1234,14176
1235,15054
1235,15068
1236,14461
1236,13197
1237,12974
1237,14440
1238,8895
1238,7302
1239,14807
1239,6586
1240,8151
1240,7188
1241,14686
1241,14512
1242,14975
1242,14797
1243,12045
1243,14759
1244,14952
1244,14856
1245,15034
1245,15005
1246,14995
1246,12647
1247,13498
1247,15035
1248,8012
1248,9296
1249,2565
1249,15034
1250,14920
1250,12357
1251,5352
1251,14604
1252,11564
1252,14362
1253,9455
1253,14793
1254,15041
1254,14018
1254,15183
1255,12160
1255,6234
1256,14226
1256,12357
1257,12878
1257,3159
1258,14855
1258,15064
1259,13127
1259,14993
1260,15060
1260,14647
1261,15038
1261,10073
1262,14903
1262,14849
1263,13750
1263,14066
1264,12489
1264,12251
1265,5452
1265,7853
1266,13480
1266,13325
1267,15049
1267,6497
1268,11998
1268,15053
1269,12029
1269,8761
1270,14775
1270,6641
1271,14802
1271,14986
1272,3938
1272,14332
1273,6773
1273,13019
1274,12861
1274,13734
1275,14655
1275,15039
1275,14643
1276,13957
1276,14355
1277,15054
1277,13731
1278,14881
1278,14568
1279,14517
1279,13043
1280,10706
1280,14781
1281,14798
1281,10841
1282,15045
1282,11926
1283,11613
1283,5457
1284,5397
1284,5489
1285,3106
1285,14128
1286,14413
1286,12448
1287,14294
1287,11029
1288,9769
1288,15080
1289,8875
1289,15025
1290,15054
1290,13632
1291,8644
1291,6467
1291,13965
1292,11795
1292,14699
1293,13486
1293,9782
1294,14633
1294,9416
1295,15080
1295,13412
1296,14657
1296,10731
1297,13696
1297,13898
1298,15026
1298,14545
1299,5511
1299,11639
1300,13283
1300,12012
1301,7207
1301,13322
1302,14908
1302,15078
1303,14732
1303,11807
1304,12327
1304,13445
1305,13352
1305,2333
1305,8377
1306,13634
1306,10261
1307,14507
1307,14715
1308,11033
1308,14267
1309,11232
1309,15010
1310,15010
1310,6924
1311,14557
1311,15093
1312,13679
1312,15056
1313,15030
1313,14418
1314,12328
1314,14841
1315,14346
1315,13666
1316,14656
1316,12566
1317,13869
1317,12907
1318,9528
1318,12950
1319,13138
1319,12075
1320,15005
1320,13135
1321,15006
1321,7767
1322,8392
1322,13246
1323,14094
1324,14863
1324,13111
1325,15056
1325,13388
1326,15071
1326,15038
1327,14493
1327,11317
1328,14953
1328,9985
1329,8683
1329,12295
1330,15074
1330,13837
1331,13346
1331,14392
1331,15113
1332,11267
1332,12037
1333,12972
1333,11462
1334,13073
1334,3943
1335,14959
1335,15037
1336,10647
1336,7783
1337,14586
1337,12812
1338,8426
1338,15087
1339,14886
1339,14021
1340,9900
1340,12493
1341,14097
1341,14657
1342,14756
1342,14244
1343,15031
1343,14941
1344,11082
1344,14958
1345,4018
1345,13835
1346,15017
1346,9132
1347,13094
1347,14883
1348,15092
1348,15091
1349,6549
1349,13264
1350,2964
1350,2398
1351,10574
1351,13261
1352,14964
1352,2940
1353,7380
1353,14658
1354,13756
1354,15034
1355,15080
1355,14800
1356,11972
1356,12029
1357,15031
1357,15090
1358,14946
1358,8232
1359,14880
1359,13251
1360,13030
1360,13244
1361,15038
1361,14859
1362,6593
1362,9716
1363,14956
1363,15088
1364,14786
1364,12570
1365,15005
1365,15060
1366,8036
1366,14598
1367,3374
1367,13762
1368,13516
1368,13438
1369,14683
1369,14641
1370,11504
1370,12503
1371,14829
1371,14665
1372,10152
1372,15028
1373,14979
1373,13269
1373,7090
1374,15097
1374,13857
1375,13993
1375,6471
1376,3605
1376,12753
1377,10766
1377,14736
1378,14850
1378,8763
1379,4275
1379,4358
1380,14802
1380,11509
1381,9794
1381,14316
1382,14979
1382,14902
1383,14681
1384,13999
1384,8313
1385,6516
1385,11531
1386,3591
1386,6740
1386,14650
1386,12180
1387,6675
1387,4693
1387,12999
1388,15077
1388,5766
1389,11410
1389,12654
1390,13640
1390,13887
1391,8172
1391,14576
1392,12439
1392,15015
1393,14146
1393,1766
1394,11816
1394,14925
1395,15089
1395,11678
1396,10844
1396,15031
1397,8509
1397,15053
1398,11831
1398,15055
1399,14899
1399,13424
1399,13602
1400,6207
1400,13582
1401,14529
1401,12807
1402,14911
1402,11578
1403,14862
1403,14008
1404,15035
1404,10022
1405,15098
1405,13305
1406,11042
1406,11117
1407,14296
1407,15070
1408,2344
1408,14552
1408,11741
1409,15040
1409,14372
1410,12509
1410,10800
1411,14843
1411,5913
1412,15001
1412,14551
1413,14542
1413,14390
1414,13415
1414,11611
1415,8745
1415,6866
1416,5536
1416,9920
1417,14839
1417,13029
1418,15040
1418,15089
1419,13733
1419,13927
1420,9086
1420,13758
1421,12002
1421,15096
1421,13602
1422,15022
1422,12923
1423,15002
1423,15009
1423,13426
1424,13469
1424,7616
1425,14907
1425,8085
1426,15084
1426,10388
1426,1831
1427,11272
1427,15013
1427,12829
1428,13413
1428,10491
1429,13992
1429,12830
1430,14748
1430,12202
1431,15082
1431,14624
1431,15367
1432,15074
1432,13550
1433,1976
1433,11666
1434,15101
1434,13931
1435,8627
1435,15028
1435,12576
1436,13653
1436,14995
1437,14717
1437,15038
1438,5512
1438,14972
1439,13242
1439,15021
1440,15084
1440,14730
1441,15058
1441,14185
1441,8568
1442,11537
1442,15074
1443,14889
1443,14424
1444,13579
1444,10496
1445,12486
1445,11591
1446,15068
1446,14666
1447,5189
1447,14841
1448,12510
1448,15042
1449,15080
1449,10700
1450,13224
1450,12099
1450,13302
1451,5865
1451,14247
1451,13360
1452,14982
1452,15083
1453,15077
1453,15021
1454,12182
1454,14851
1455,13177
1455,14628
1456,12701
1456,15084
1457,2072
1457,13463
1458,5453
1458,14448
1459,13430
1459,15050
1460,8286
1460,15056
1461,14736
1461,14983
1462,8843
1462,15064
1463,14666
1463,14005
1464,10082
1464,13444
1465,15049
1465,14702
1466,15068
1466,2930
1467,12374
1467,10570
1468,15043
1468,14261
1469,12531
1469,12196
1470,7366
1470,12925
1471,14710
1471,14628
1471,12978
1472,14742
1472,14282
1473,15080
1473,14030
1474,14986
1474,14348
1474,15139
1475,14080
1475,14778
1475,14382
1476,14789
1476,8577
1477,14947
1477,14938
1477,12985
1478,13493
1478,13343
1479,7619
1479,12744
1480,14795
1480,15062
1481,6161
1481,15032
1481,7939
1482,15070
1482,13750
1483,12604
1483,13468
1484,15030
1484,6927
1485,13705
1485,14197
1485,14411
1486,14765
1486,13331
1487,10680
1487,3508
1488,15099
1488,13974
1488,15150
1489,15012
1489,14643
1490,6608
1490,14833
1491,8576
1491,14473
1492,14963
1492,8238
1492,5009
1493,14945
1493,14755
1494,13909
1494,14866
1495,11149
1495,12040
1496,15090
1496,15075
1497,15078
1497,11180
1497,13464
1498,14750
1498,11207
1498,14569
1499,9620
1499,4692
1500,14393
1500,13486
1500,15178
1501,14603
1501,14248
1502,14653
1502,9045
1503,15084
1503,13625
1504,11164
1504,15086
1504,15321
1504,13933
1505,13432
1505,5398
1506,14533
1506,10633
1506,14484
1507,10766
1507,15089
1508,13990
1508,8843
1509,14959
1509,15076
1510,14859
1510,9096
1511,14005
1511,11336
1512,14703
1512,14741
1513,8373
1513,13587
1514,15061
1514,14950
1514,13808
1515,15077
1515,13296
1516,14116
1516,9950
1517,14006
1517,12203
1517,4001
1518,12870
1518,7024
1518,2728
1519,14691
1519,7370
1520,9453
1520,13204
1521,10806
1521,15005
1522,14547
1522,7769
1523,11934
1523,7805
1523,10848
1524,14328
1524,14766
1525,12990
1525,13656
1526,2228
1526,12632
1527,14971
1527,9067
1528,15043
1528,14460
1529,11949
1529,6532
1529,15336
1530,6441
1531,8804
1531,6320
1532,13198
1532,13702
1533,11794
1533,13570
1534,15101
1534,13594
1535,14617
1535,14525
1536,15069
1536,14995
1537,14933
1537,14484
1538,14926
1539,14820
1539,5562
1540,14561
1540,9814
1541,15041
1541,9323
1542,13636
1542,13993
1543,15062
1543,9444
1544,14721
1544,11875
1545,14807
1545,12839
1546,13496
1546,8643
1547,14537
1547,12712
1548,15081
1548,11222
1549,15067
1549,15100
1550,15024
1550,7692
1550,14181
1551,14277
1551,14731
1552,10164
1552,15043
1552,12633
1553,14990
1553,15084
1554,14939
1554,14850
1555,11454
1555,14939
1556,14707
1556,13516
1557,15099
1557,9280
1558,12365
1558,14400
1558,14676
1559,13204
1559,13616
1560,14793
1560,13005
1561,14982
1561,9115
1561,15171
1562,14453
1562,14253
1562,15344
1562,5593
1563,13603
1563,11351
1564,12517
1564,12684
1565,9751
1565,14370
1565,11801
1566,14340
1566,15064
1567,14262
1567,13738
1568,13972
1568,10464
1569,13619
1569,13422
1570,13992
1570,9080
1571,6725
1571,12277
1572,15064
1572,13959
1573,8631
1573,14093
1574,15086
1574,14685
1575,13060
1575,14206
1576,12903
1576,5146
1577,11947
1577,14453
1578,6591
1578,14669
1579,14003
1579,15067
1580,14838
1580,8542
1581,13600
1581,15075
1582,12950
1582,14197
1583,2785
1583,14234
1584,14725
1584,5051
1585,14473
1585,13758
1586,14683
1586,13327
1587,7875
1587,10146
1588,14609
1588,10408
1589,13957
1589,14496
