source,target
0,14360
1,13894
2,14845
3,14353
4,14945
4,12859
5,14733
6,14946
7,6555
8,3427
9,14702
10,8962
11,14184
12,14981
13,14411
14,14767
14,15378
15,15011
16,13462
16,15119
17,11922
18,3168
19,13262
20,15088
21,14155
22,13088
23,7502
23,14399
24,14951
25,14300
26,14996
27,9909
28,14581
29,9431
30,15049
31,9194
32,14939
33,15044
34,3260
35,13993
36,13632
37,14743
38,12591
39,12634
40,14629
40,14546
41,14981
42,14823
43,15022
44,14196
45,14522
46,15096
47,13471
48,14593
49,14158
50,10831
51,14856
52,15098
53,10960
54,2397
55,12759
56,15085
57,14761
58,13931
59,12411
60,5810
61,14783
62,14579
63,11176
64,15080
65,13865
66,15022
66,14085
67,2426
68,14646
69,14082
70,14934
71,8453
72,15095
73,14603
73,15103
74,12035
75,11711
76,8490
76,14272
77,7912
78,12198
79,14583
80,13969
81,13978
82,15064
83,10160
84,13066
85,14685
86,15098
87,14849
88,15074
89,15064
90,15051
91,9214
92,14761
93,13609
94,14855
95,14742
96,15069
97,13746
98,14979
99,13577
100,11994
100,13217
101,13600
102,12489
103,15061
104,14614
105,15050
106,13378
107,13661
108,5602
109,3768
109,14017
110,12561
111,15084
112,14365
113,14330
114,10725
115,14817
116,15090
117,13039
118,15038
119,15072
120,6746
121,12268
122,10124
123,14620
124,14061
125,1726
126,14151
127,12241
128,14957
129,14104
130,9787
131,13121
132,13222
133,15053
134,15093
135,13548
136,13763
137,14934
138,5394
139,4744
140,14697
141,15092
142,4344
143,8203
144,14775
145,14992
146,14971
147,13585
148,15014
149,7639
150,15090
151,15101
152,11789
153,15039
154,10738
155,15042
156,12735
157,9371
158,5657
159,15092
160,6987
161,14637
162,15085
163,14116
164,14723
165,14514
166,15090
167,11365
168,14992
169,11775
170,14785
171,13592
172,12279
173,14442
174,3993
175,6962
176,15089
177,12747
178,13763
179,15049
180,13947
181,13573
182,15061
183,14923
184,15089
185,13350
186,14929
187,15008
188,13427
189,13463
190,14690
191,3941
192,14354
193,11408
194,14206
195,12650
196,14810
197,13923
198,6166
198,15291
199,13087
200,11432
201,13930
202,14968
203,13537
204,14286
205,14983
206,10566
207,14969
208,15071
209,14291
210,14538
211,11826
212,14662
213,14820
214,14613
215,14450
216,14955
217,13381
218,14994
219,3226
220,14232
221,7616
222,14780
223,11938
223,7796
224,11959
225,14729
226,10584
227,15025
228,15078
229,6466
230,14893
231,11808
232,1369
233,14987
234,13923
235,15094
236,14731
237,15039
238,13511
239,14814
240,14679
241,14982
242,14983
243,15017
243,14414
244,14533
245,15076
246,15018
247,14634
248,10708
249,14655
250,15097
251,14820
252,2459
253,14763
254,14762
255,10514
256,15015
257,15065
258,12617
259,9546
260,4658
261,14452
262,11944
263,15041
264,11916
265,14811
266,8115
267,14059
268,13937
268,12864
269,8878
269,11544
270,15057
271,12867
272,12151
273,12630
274,15004
275,11322
276,13386
277,14971
278,7999
279,15076
280,10969
281,14763
282,13644
283,14529
284,6420
285,14989
286,12204
287,14224
288,8346
289,14919
290,15033
291,15058
292,15081
293,15056
294,14409
295,15047
296,15061
297,2146
298,11967
299,7165
300,13348
300,14458
301,7869
302,12675
303,14659
304,15070
305,15057
306,14804
307,14978
308,9172
309,14757
310,3749
311,13556
312,15073
313,9286
314,11918
315,13643
316,12295
317,9729
318,10828
318,14118
319,15070
320,11721
321,14623
322,14617
323,6220
324,15045
325,4790
326,13648
327,10580
328,5841
329,15100
330,14963
330,15320
331,11981
332,13505
333,13576
334,12156
335,11908
336,14922
337,14753
338,14703
338,14297
339,12333
340,14785
341,12082
342,14726
343,13457
344,12907
345,11577
346,15048
347,15067
348,13294
349,13718
350,13513
350,15162
351,9593
352,11365
353,14672
354,15062
355,13192
356,10804
357,14149
358,13921
359,14773
