ID1,ID2,Distance
N9114|3963|3.490249,N9127|5613|0.502365,0.0136639
N12865|5041|0.097954,N12860|8494|0.224413,0.0128485
N12865|5041|0.097954,N12873|12646|1.601982,0.0104278
N12865|5041|0.097954,N12869|9584|1.746682,0.0145087
N9114|3963|3.490249,N9123|4809|0.018514,0.0120375
N9114|3963|3.490249,N9132|7134|1.36302,0.0144706
N9114|3963|3.490249,N9131|1921|0.911638,0.0136616
N9114|3963|3.490249,N9109|5832|0.020798,0.00879936
N12865|5041|0.097954,N12919|13894|2.570751,0.0144958
N9114|3963|3.490249,N9115|5095|0.812196,0.00479763
N12865|5041|0.097954,N12891|1656|0.091429,0.0128988
N12865|5041|0.097954,N12861|3069|0.28937,0.0128814
N12865|5041|0.097954,N12892|10818|0.517081,0.0145302
N10086|3604|0.051117,N10066|11785|0.871643,0.0112448
N10086|3604|0.051117,N10084|14633|0.346046,0.0104273
N10086|3604|0.051117,N10072|14559|1.536076,0.0120659
N12865|5041|0.097954,N12868|9494|0.328059,0.0144922
N12865|5041|0.097954,N12862|1914|0.337,0.0120621
N10086|3604|0.051117,N10060|13883|3.204525,0.0128643
N10086|3604|0.051117,N10062|6323|2.558584,0.011239
N10086|3604|0.051117,N10091|5385|3.315038,0.0128655
N10086|3604|0.051117,N10065|5232|0.504865,0.0120508
N10086|3604|0.051117,N10070|2421|0.474773,0.0104359
N10086|3604|0.051117,N10067|10276|0.251212,0.0104359
N12865|5041|0.097954,N12864|3108|0.999526,0.0031876
N12865|5041|0.097954,N12866|1907|3.367984,0.0112457
N12865|5041|0.097954,N12920|13579|0.38022,0.0145017
N12865|5041|0.097954,N12872|15214|0.328781,0.0128801
N10086|3604|0.051117,N10085|7098|0.293131,0.000795401
N12865|5041|0.097954,N12909|2910|0.730326,0.0145089
N10086|3604|0.051117,N10069|10285|3.100426,0.0120658
N10086|3604|0.051117,N10074|11318|3.921491,0.010439
N10086|3604|0.051117,N10063|9997|0.399004,0.0112469
N9336|12840|1.760561,N9338|5107|6.148142,0.0137222
N8096|6016|0.304799,N8090|4571|0.370984,0.0104267
N9336|12840|1.760561,N9334|14809|1.053563,0.0088119
N9336|12840|1.760561,N9326|13295|0.704684,0.0136758
N8096|6016|0.304799,N8092|9002|0.271934,0.0120595
N8096|6016|0.304799,N8101|9638|2.778205,0.0144916
N8096|6016|0.304799,N8083|7506|0.189454,0.0120463
N8096|6016|0.304799,N8089|14477|0.578735,0.0128409
N8096|6016|0.304799,N8084|12433|0.095177,0.0136857
N10527|2237|1.336338,N10516|15226|3.747787,0.0145501
N10527|2237|1.336338,N10512|14165|0.677108,0.0145263
N10527|2237|1.336338,N10508|6932|0.878633,0.0128809
N10527|2237|1.336338,N10528|13669|1.27934,0.0031876
N10527|2237|1.336338,N10510|11153|2.442751,0.0112562
N10527|2237|1.336338,N10522|9366|1.668638,0.0136637
N9336|12840|1.760561,N9332|7254|0.493579,0.0112495
N9336|12840|1.760561,N9337|14188|4.947767,0.00882305
N10527|2237|1.336338,N10509|8727|2.501285,0.0145084
N10527|2237|1.336338,N10517|2275|2.532182,0.0145265
N9336|12840|1.760561,N9333|5768|2.220697,0.00961408
N11109|2226|3.00293,N11108|1958|0.252826,0.00558798
N11109|2226|3.00293,N11110|2285|1.61299,0.0120341
N9766|1600|2.318632,N9767|11882|2.277471,0.00640124
N12518|10047|2.63919,N12542|4177|1.598746,0.0144718
N12518|10047|2.63919,N12500|9874|1.233237,0.0144779
N12518|10047|2.63919,N12512|6218|3.768015,0.0104203
N12518|10047|2.63919,N12508|9217|2.634738,0.00559307
N12518|10047|2.63919,N12499|12500|1.129723,0.014478
N12518|10047|2.63919,N12497|2594|3.261761,0.0136603
N12518|10047|2.63919,N12504|13027|0.471807,0.0136838
N11109|2226|3.00293,N11113|5630|0.410438,0.0104174
N11109|2226|3.00293,N11107|14522|6.679311,0.0112335
N11109|2226|3.00293,N11112|7785|2.862581,0.0120376
N12518|10047|2.63919,N12506|14593|1.201467,0.0112305
N12518|10047|2.63919,N12516|6195|1.918281,0.00880464
N12518|10047|2.63919,N12514|4682|1.6166,0.00880466
N8430|10091|0.006875,N8407|3597|0.027582,0.0136615
N8430|10091|0.006875,N8431|10714|0.058027,0.00238882
N12611|4536|2.535213,N12612|15146|0.67196,0.0112327
N8430|10091|0.006875,N8432|12940|0.033337,0.0031876
N8920|12076|3.752778,N8915|10007|0.881566,0.0071935
N8920|12076|3.752778,N8921|1657|2.991451,0.00318758
N8920|12076|3.752778,N8914|11520|1.284406,0.00719349
N12611|4536|2.535213,N12610|13264|0.870273,0.0120353
N8920|12076|3.752778,N8922|13647|0.214005,0.0128661
N8920|12076|3.752778,N8912|3887|0.845438,0.0120268
N12249|10759|0.836463,N12251|4764|2.217574,0.0071963
N12249|10759|0.836463,N12247|12021|1.208128,0.00478969
N12066|3448|5.453144,N12065|4605|0.581712,0.0120763
N9531|13315|2.410284,N9528|8745|3.164016,0.0080103
N9531|13315|2.410284,N9556|14913|0.923954,0.0120293
N9531|13315|2.410284,N9526|5084|0.621432,0.0128397
N7575|3331|2.272999,N7574|10808|2.340276,0.00960683
N9531|13315|2.410284,N9543|13271|0.130578,0.01448
N9531|13315|2.410284,N9541|1669|0.314637,0.012848
N7575|3331|2.272999,N7577|3914|3.000343,0.0120536
N9531|13315|2.410284,N9539|6700|2.301736,0.013647
N9531|13315|2.410284,N9538|8366|0.273294,0.0136469
N9531|13315|2.410284,N9532|1762|0.531555,0.0104224
N7575|3331|2.272999,N7572|11982|2.612262,0.00962153
N7575|3331|2.272999,N7578|1625|2.717943,0.0136755
N7430|9076|1.197221,N7432|13792|2.221929,0.00559424
N10951|1967|1.713528,N10950|4156|0.689577,0.00159129
N7430|9076|1.197221,N7436|13709|3.243123,0.0104422
N10951|1967|1.713528,N10958|5217|0.152198,0.00641163
N10951|1967|1.713528,N10952|9856|1.68959,0.0136758
N10951|1967|1.713528,N10956|12947|1.070862,0.00641163
N10951|1967|1.713528,N10959|9926|2.05758,0.00721039
