ID1,ID2,Distance
N12119|5764|1.323936,N12120|12072|0.010121,0.0119758
N8444|7496|0.210778,N8305|12737|1.96291,0.0144532
N8444|7496|0.210778,N8443|8630|2.092131,0.0103632
N12119|5764|1.323936,N12115|12544|0.312297,0.01197
N8444|7496|0.210778,N8445|12085|3.613001,0.0127718
N7863|12526|1.205318,N7860|5660|0.108972,0.00316986
N12119|5764|1.323936,N12113|2708|0.084549,0.0143875
N12119|5764|1.323936,N12121|7561|0.496637,0.00956518
N12119|5764|1.323936,N12118|11209|0.712874,0.00476798
N7394|13975|2.036598,N7388|9412|1.157407,0.0143973
N7394|13975|2.036598,N7391|14855|1.008805,0.00475669
N7394|13975|2.036598,N7392|4295|0.109936,0.00476261
N11483|14589|1.641395,N11481|4116|2.887373,0.0144299
N7394|13975|2.036598,N7397|9649|1.129903,0.0143766
N7394|13975|2.036598,N7386|4414|0.829872,0.0143973
N7394|13975|2.036598,N7389|13651|0.142759,0.00237661
N11483|14589|1.641395,N11487|2854|0.249189,0.014412
N11483|14589|1.641395,N11489|6075|0.386352,0.0127825
N8697|5455|3.252602,N8694|9477|0.691869,0.0103589
N10238|6914|1.446148,N10240|14825|2.87626,0.0111625
N10238|6914|1.446148,N10234|4797|1.679716,0.0135944
N11733|9917|2.008618,N11740|8450|4.580768,0.0143978
N11733|9917|2.008618,N11737|3356|1.275457,0.0095523
N10238|6914|1.446148,N10237|12410|4.748125,0.0111613
N11733|9917|2.008618,N11736|7395|0.323561,0.00635202
N10238|6914|1.446148,N10232|5843|1.240377,0.0063552
N10238|6914|1.446148,N10300|4125|0.071564,0.0144013
N10766|11932|0.544657,N10767|7497|0.994419,0.00636589
N10766|11932|0.544657,N10770|2906|0.397981,0.014428
N10238|6914|1.446148,N10233|13519|0.998152,0.00875574
N10238|6914|1.446148,N10235|6544|0.91081,0.00876421
N10238|6914|1.446148,N10236|8894|0.278903,0.0063552
N10238|6914|1.446148,N10239|13963|0.57203,0.0047589
N8577|14144|4.742115,N8579|10732|3.311221,0.0119622
