ID1,ID2,Distance
N12441|14981|2.485249,N12442|3242|0.583023,0.00477498
N7645|14996|0.52669,N7651|7876|0.216411,0.00557393
N8157|12149|2.071587,N8156|4294|0.832143,0.00398259
N7645|14996|0.52669,N7649|12190|1.841643,0.00878524
N8157|12149|2.071587,N8158|8981|0.963208,0.00477902
N12127|11496|1.433904,N12129|7932|2.132068,0.0111995
N12127|11496|1.433904,N12128|8936|0.337754,0.0104064
N12127|11496|1.433904,N12132|6564|1.015889,0.0120242
N12127|11496|1.433904,N12130|4604|1.382178,0.0111916
N12127|11496|1.433904,N12131|8613|0.159897,0.0112209
N12127|11496|1.433904,N12123|2678|0.611326,0.0136311
N11403|3862|1.11875,N11406|9111|0.199437,0.00960537
N11403|3862|1.11875,N11402|11726|1.258626,0.00718557
N11403|3862|1.11875,N11405|9247|1.07577,0.0120271
N10589|11751|3.695032,N10595|5129|0.004072,0.0144328
N8814|3566|0.778658,N8812|7795|0.506876,0.000793588
N8814|3566|0.778658,N8808|12253|0.341778,0.0144278
N8814|3566|0.778658,N8809|9283|3.321345,0.0144384
N8814|3566|0.778658,N8815|5948|0.418243,0.0136198
N10589|11751|3.695032,N10593|12473|0.206787,0.0120105
N8814|3566|0.778658,N8813|13413|0.157803,0.000793588
N11334|8934|0.349112,N11350|5473|1.923959,0.0120009
N11334|8934|0.349112,N11339|14283|2.816259,0.00958833
N11334|8934|0.349112,N11340|7378|0.784601,0.00317803
N11334|8934|0.349112,N11338|13800|0.499503,0.00959451
N11334|8934|0.349112,N11335|5838|1.251436,0.0063731
N11858|8759|1.173972,N11866|8989|4.883912,0.0112222
N11858|8759|1.173972,N11871|14418|0.042557,0.011999
N11858|8759|1.173972,N11870|9244|0.971607,0.00959459
N11858|8759|1.173972,N11879|5051|2.226159,0.0112208
N11858|8759|1.173972,N11860|1948|4.819251,0.00798466
N11858|8759|1.173972,N11876|11470|2.065285,0.0136362
N12927|5501|4.682177,N12926|2987|0.542769,0.0104153
N11858|8759|1.173972,N11869|2007|2.34716,0.00800692
N12319|6407|1.557589,N12320|2918|0.257577,0.00238438
N8755|1638|0.113521,N8757|3468|0.187213,0.00238802
N8755|1638|0.113521,N8761|10377|6.021381,0.0104172
N8755|1638|0.113521,N8756|6324|0.088009,0.000793592
N8755|1638|0.113521,N8758|5683|0.439484,0.00958508
N8755|1638|0.113521,N8750|2732|0.288843,0.00636903
N8755|1638|0.113521,N8749|5155|2.396533,0.0128178
N8755|1638|0.113521,N8760|13410|0.211612,0.00397429
N8755|1638|0.113521,N8751|15060|0.337679,0.00557395
N8755|1638|0.113521,N8752|1930|1.191705,0.00798184
N8755|1638|0.113521,N8754|8507|0.675588,0.00158706
N8755|1638|0.113521,N8759|14667|1.420309,0.0087814
N8755|1638|0.113521,N8753|3024|0.042397,0.00878139
