Status,Node
Susceptible,0
Susceptible,1
Susceptible,2
Susceptible,3
Susceptible,4
Treated chronic,5
Untreated chronic,6
Treated chronic,7
Susceptible,8
Susceptible,9
Treated chronic,10
Untreated chronic,11
Treated chronic,12
Susceptible,13
Susceptible,14
Susceptible,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Susceptible,20
Susceptible,21
Susceptible,22
Susceptible,23
Untreated chronic,24
Susceptible,25
Treated chronic,26
Susceptible,27
Susceptible,28
Susceptible,29
Susceptible,30
Untreated chronic,31
Untreated chronic,32
Susceptible,33
Susceptible,34
Susceptible,35
Treated chronic,36
Treated chronic,37
Susceptible,38
Susceptible,39
Treated chronic,40
Treated chronic,41
Susceptible,42
Susceptible,43
Susceptible,44
Susceptible,45
Susceptible,46
Susceptible,47
Susceptible,48
Treated chronic,49
Susceptible,50
Untreated chronic,51
Untreated chronic,52
Susceptible,53
Untreated chronic,54
Susceptible,55
Susceptible,56
Susceptible,57
Susceptible,58
Susceptible,59
Untreated chronic,60
Susceptible,61
Untreated chronic,62
Treated chronic,63
Susceptible,64
Treated chronic,65
Untreated chronic,66
Treated chronic,67
Susceptible,68
Susceptible,69
Untreated chronic,70
Susceptible,71
Untreated chronic,72
Susceptible,73
Susceptible,74
Susceptible,75
Untreated chronic,76
Susceptible,77
Susceptible,78
Susceptible,79
Treated chronic,80
Untreated chronic,81
Susceptible,82
Treated chronic,83
Treated chronic,84
Untreated acute,85
Susceptible,86
Susceptible,87
Susceptible,88
Treated acute,89
Susceptible,90
Susceptible,91
Susceptible,92
Susceptible,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Treated chronic,101
Susceptible,102
Treated chronic,103
Susceptible,104
Susceptible,105
Susceptible,106
Susceptible,107
Untreated chronic,108
Untreated chronic,109
Susceptible,110
Susceptible,111
Susceptible,112
Untreated chronic,113
Susceptible,114
Susceptible,115
Susceptible,116
Susceptible,117
Susceptible,118
Treated chronic,119
Susceptible,120
Susceptible,121
Susceptible,122
Treated chronic,123
Susceptible,124
Untreated chronic,125
Susceptible,126
Susceptible,127
Susceptible,128
Susceptible,129
Susceptible,130
Untreated chronic,131
Susceptible,132
Treated chronic,133
Susceptible,134
Susceptible,135
Treated chronic,136
Susceptible,137
Susceptible,138
Treated chronic,139
Susceptible,140
Susceptible,141
Susceptible,142
Susceptible,143
Untreated chronic,144
Treated chronic,145
Treated chronic,146
Susceptible,147
Susceptible,148
Susceptible,149
Susceptible,150
Untreated chronic,151
Susceptible,152
Untreated chronic,153
Untreated chronic,154
Susceptible,155
Susceptible,156
Untreated chronic,157
Treated chronic,158
Susceptible,159
Susceptible,160
Untreated chronic,161
Susceptible,162
Susceptible,163
Susceptible,164
Treated chronic,165
Susceptible,166
Susceptible,167
Susceptible,168
Susceptible,169
Susceptible,170
Untreated chronic,171
Susceptible,172
Susceptible,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
Susceptible,178
Untreated chronic,179
Susceptible,180
Susceptible,181
Susceptible,182
Susceptible,183
Susceptible,184
Susceptible,185
Susceptible,186
Susceptible,187
Susceptible,188
Susceptible,189
Treated chronic,190
Susceptible,191
Treated chronic,192
Susceptible,193
Treated chronic,194
Susceptible,195
Susceptible,196
Susceptible,197
Treated chronic,198
Susceptible,199
Susceptible,200
Susceptible,201
Treated chronic,202
Untreated chronic,203
Susceptible,204
Susceptible,205
Susceptible,206
Susceptible,207
Untreated chronic,208
Untreated chronic,209
Susceptible,210
Susceptible,211
Susceptible,212
Susceptible,213
Susceptible,214
Untreated chronic,215
Untreated chronic,216
Susceptible,217
Untreated chronic,218
Treated chronic,219
Susceptible,220
Susceptible,221
Susceptible,222
Susceptible,223
Untreated chronic,224
Untreated chronic,225
Untreated chronic,226
Susceptible,227
Susceptible,228
Untreated chronic,229
Susceptible,230
Susceptible,231
Susceptible,232
Untreated chronic,233
Treated chronic,234
Susceptible,235
Susceptible,236
Susceptible,237
Susceptible,238
Untreated chronic,239
Susceptible,240
Untreated chronic,241
Untreated acute,242
Untreated chronic,243
Susceptible,244
Treated chronic,245
Untreated chronic,246
Susceptible,247
Untreated chronic,248
Treated chronic,249
Susceptible,250
Treated chronic,251
Susceptible,252
Treated chronic,253
Untreated chronic,254
Treated chronic,255
Susceptible,256
Susceptible,257
Untreated chronic,258
Susceptible,259
Susceptible,260
Treated chronic,261
Susceptible,262
Susceptible,263
Untreated chronic,264
Susceptible,265
Susceptible,266
Susceptible,267
Susceptible,268
Susceptible,269
Treated chronic,270
Susceptible,271
Untreated chronic,272
Susceptible,273
Susceptible,274
Susceptible,275
Untreated chronic,276
Susceptible,277
Treated chronic,278
Susceptible,279
Susceptible,280
Untreated chronic,281
Susceptible,282
Susceptible,283
Susceptible,284
Treated chronic,285
Susceptible,286
Susceptible,287
Treated chronic,288
Susceptible,289
Susceptible,290
Susceptible,291
Treated chronic,292
Susceptible,293
Treated chronic,294
Susceptible,295
Susceptible,296
Susceptible,297
Untreated chronic,298
Untreated chronic,299
Susceptible,300
Susceptible,301
Untreated chronic,302
Susceptible,303
Untreated chronic,304
Susceptible,305
Susceptible,306
Treated chronic,307
Untreated chronic,308
Susceptible,309
Susceptible,310
Susceptible,311
Susceptible,312
Susceptible,313
Untreated chronic,314
Treated chronic,315
Susceptible,316
Treated chronic,317
Susceptible,318
Susceptible,319
Susceptible,320
Untreated chronic,321
Susceptible,322
Susceptible,323
Treated chronic,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Susceptible,329
Susceptible,330
Susceptible,331
Susceptible,332
Susceptible,333
Susceptible,334
Susceptible,335
Susceptible,336
Susceptible,337
Susceptible,338
Untreated chronic,339
Untreated chronic,340
Treated chronic,341
Treated chronic,342
Susceptible,343
Untreated chronic,344
Susceptible,345
Untreated chronic,346
Susceptible,347
Untreated chronic,348
Susceptible,349
Susceptible,350
Susceptible,351
Susceptible,352
Susceptible,353
Treated chronic,354
Untreated chronic,355
Susceptible,356
Susceptible,357
Susceptible,358
Susceptible,359
Susceptible,360
Susceptible,361
Susceptible,362
Treated chronic,363
Susceptible,364
Susceptible,365
Susceptible,366
Susceptible,367
Susceptible,368
Untreated chronic,369
Susceptible,370
Treated chronic,371
Susceptible,372
Susceptible,373
Treated chronic,374
Untreated chronic,375
Susceptible,376
Treated chronic,377
Susceptible,378
Susceptible,379
Treated chronic,380
Susceptible,381
Untreated chronic,382
Susceptible,383
Untreated chronic,384
Untreated chronic,385
Untreated chronic,386
Susceptible,387
Treated chronic,388
Treated chronic,389
Susceptible,390
Susceptible,391
Susceptible,392
Untreated chronic,393
Susceptible,394
Susceptible,395
Untreated chronic,396
