ID1,ID2,Distance
N9875|5341|6.757245,N9872|13101|1.157141,0.0146982
N11294|1589|4.750635,N11292|3238|0.934888,0.0147127
N11635|4904|0.77713,N11621|2763|0.643265,0.0113984
N11635|4904|0.77713,N11634|11929|0.761228,0.00323236
N11635|4904|0.77713,N11625|12804|2.784623,0.0113889
N10669|9136|3.235983,N10662|2465|0.576607,0.00647628
N11635|4904|0.77713,N11636|3307|4.017999,0.00404293
N11635|4904|0.77713,N11617|4137|0.433365,0.0122146
N11635|4904|0.77713,N11640|4053|0.568223,0.00566961
N11635|4904|0.77713,N11620|12113|0.535365,0.0113984
N11635|4904|0.77713,N11631|14453|3.215389,0.00810626
N11635|4904|0.77713,N11632|14656|8.113679,0.00892567
N11635|4904|0.77713,N11611|13382|2.338711,0.0105753
N11635|4904|0.77713,N11622|15378|0.825344,0.0122146
N11635|4904|0.77713,N11626|10090|0.386673,0.00404293
N11635|4904|0.77713,N11615|10816|0.685987,0.00893305
N11635|4904|0.77713,N11629|10004|1.280874,0.00485537
N8906|7959|4.315559,N8905|6095|1.734344,0.0123042
N11635|4904|0.77713,N11610|5836|1.002086,0.0130383
N11635|4904|0.77713,N11638|11408|0.877746,0.00486009
N11635|4904|0.77713,N11623|12359|1.226005,0.0122276
N11635|4904|0.77713,N11619|5958|0.269234,0.0130327
N11635|4904|0.77713,N11639|4846|2.398851,0.00894505
N11635|4904|0.77713,N11614|14427|3.416929,0.0147125
N11635|4904|0.77713,N11618|7684|1.187748,0.0130594
N11635|4904|0.77713,N11612|7075|0.845897,0.0122123
N11635|4904|0.77713,N11613|2810|3.285881,0.0122124
N11635|4904|0.77713,N11643|10511|0.200978,0.0147006
N11635|4904|0.77713,N11641|4207|0.361111,0.00161429
N11635|4904|0.77713,N11637|6564|5.099033,0.00648431
N11635|4904|0.77713,N11627|3284|2.011975,0.00567025
N7827|2691|6.247224,N7828|11177|0.09342,0.0147004
N7827|2691|6.247224,N7829|8531|0.432878,0.0147024
N9238|1867|3.209733,N9239|11902|1.358573,0.00894236
N9238|1867|3.209733,N9282|12265|0.041266,0.0130434
N12402|8341|0.59516,N12401|9129|2.804726,0.0105754
N10850|4637|1.551073,N10851|7149|1.052402,0.0113731
N12402|8341|0.59516,N12391|9335|0.731024,0.0138766
N12402|8341|0.59516,N12383|9014|0.935344,0.0147302
N12402|8341|0.59516,N12386|14605|0.282574,0.0139121
N10850|4637|1.551073,N10853|14192|0.275124,0.009736
N12402|8341|0.59516,N12398|11685|0.071016,0.0147305
N10850|4637|1.551073,N10854|4573|1.614618,0.0130178
N10401|5475|2.510838,N10403|2530|5.698307,0.0122061
N10850|4637|1.551073,N10852|7037|4.579131,0.0146617
N10401|5475|2.510838,N10412|8041|0.009399,0.0130459
N10401|5475|2.510838,N10413|15350|1.237193,0.0130503
N10850|4637|1.551073,N10849|11322|1.351666,0.00404902
N9789|14927|0.944169,N9798|14043|1.159617,0.0105682
N9789|14927|0.944169,N9753|13020|0.839399,0.014697
N9789|14927|0.944169,N9750|10828|0.165208,0.0130556
N9789|14927|0.944169,N9754|15096|0.853338,0.0147122
N9789|14927|0.944169,N9745|1565|1.191699,0.0146914
N9789|14927|0.944169,N9802|13755|2.039818,0.0122212
N9789|14927|0.944169,N9799|3995|0.363444,0.0113891
N9789|14927|0.944169,N9792|6342|3.485043,0.0122012
N10825|14756|3.673202,N10824|11264|1.475789,0.0138669
N9789|14927|0.944169,N9791|8943|1.150646,0.0147068
N9789|14927|0.944169,N9811|14885|1.492805,0.0146916
N9789|14927|0.944169,N9795|8914|0.47441,0.0122057
N9789|14927|0.944169,N9797|14948|2.342621,0.0138565
N9789|14927|0.944169,N9786|14296|2.430536,0.0130377
N9789|14927|0.944169,N9744|9160|0.83088,0.0130423
N9789|14927|0.944169,N9801|7412|0.888379,0.0105746
N9789|14927|0.944169,N9793|3265|1.733177,0.0130422
N9789|14927|0.944169,N9788|4039|1.512592,0.0081119
N9789|14927|0.944169,N9742|6553|0.445372,0.0130277
N12444|7385|3.053937,N12446|8309|0.524366,0.0130339
N8348|4780|1.04067,N8363|5177|0.859583,0.00729893
N12444|7385|3.053937,N12469|1420|0.631674,0.0146819
N12444|7385|3.053937,N12447|9371|0.443373,0.0122073
N8348|4780|1.04067,N8356|3230|1.632198,0.00811433
N8348|4780|1.04067,N8351|14921|1.592512,0.00730157
N8348|4780|1.04067,N8353|12080|4.368853,0.0138608
N8348|4780|1.04067,N8364|12607|3.052515,0.00974989
N8348|4780|1.04067,N8365|9316|1.78867,0.0089355
N8348|4780|1.04067,N8362|2415|1.99003,0.0097464
N8348|4780|1.04067,N8349|9036|0.303338,0.00892765
N8348|4780|1.04067,N8368|1583|0.250543,0.0114092
N8348|4780|1.04067,N8357|7713|3.408269,0.00647749
N8348|4780|1.04067,N8350|8776|1.90391,0.0113964
N8348|4780|1.04067,N8359|12048|2.259276,0.00812127
N8348|4780|1.04067,N8367|4857|0.268493,0.00975979
N10588|2366|2.953639,N10589|4267|1.948393,0.00485477
N10588|2366|2.953639,N10593|5486|0.810892,0.00974725
N10588|2366|2.953639,N10594|8549|0.376843,0.0105719
N8640|12482|0.962777,N8635|14478|0.064442,0.0138498
N10588|2366|2.953639,N10586|15266|0.408789,0.012207
N8640|12482|0.962777,N8628|9393|0.760446,0.0122012
N8640|12482|0.962777,N8633|12538|2.330055,0.0105763
N8640|12482|0.962777,N8638|12283|2.27296,0.0122081
N8640|12482|0.962777,N8629|14808|0.579532,0.011391
N10588|2366|2.953639,N10590|12309|0.107216,0.00729309
N11760|2748|0.067358,N11734|12633|0.433853,0.0138561
N11760|2748|0.067358,N11758|5559|1.545579,0.00731723
N11760|2748|0.067358,N11765|5578|1.319671,0.0130491
N11760|2748|0.067358,N11736|9306|0.314194,0.0130491
N10588|2366|2.953639,N10580|3044|0.747907,0.0130246
N11760|2748|0.067358,N11769|6779|2.016143,0.0147264
N10588|2366|2.953639,N10592|10197|0.220053,0.00647585
N11760|2748|0.067358,N11762|12632|1.266263,0.00485903
N10520|9675|0.060832,N10522|10869|0.789877,0.00975231
N8811|6605|0.990427,N8813|8839|1.670914,0.0114739
N8811|6605|0.990427,N8810|8209|2.546517,0.0130752
N8811|6605|0.990427,N8812|9909|0.762641,0.00813441
N10713|7293|4.848718,N10710|14426|0.092246,0.0147125
N10713|7293|4.848718,N10720|4534|0.184187,0.0138738
N10713|7293|4.848718,N10718|14464|0.285065,0.0130566
N11241|10897|0.9607,N11252|2288|2.394053,0.0147131
N11241|10897|0.9607,N11246|5346|0.630918,0.0122579
N11241|10897|0.9607,N11251|8310|2.36458,0.0130694
N11241|10897|0.9607,N11239|7600|0.222992,0.0105822
N10804|7331|0.126413,N10802|11045|3.271073,0.00242815
N10804|7331|0.126413,N10813|9513|0.194274,0.00895569
N10804|7331|0.126413,N10801|15056|3.024758,0.0105952
N10804|7331|0.126413,N10787|5004|1.711431,0.014709
N11241|10897|0.9607,N11240|9652|0.057821,0.00813076
N10804|7331|0.126413,N10826|9298|0.131199,0.013075
N10804|7331|0.126413,N10818|13218|0.030942,0.0138625
N11241|10897|0.9607,N11248|8928|1.089091,0.0138737
N11241|10897|0.9607,N11247|3328|0.424643,0.0147707
N10804|7331|0.126413,N10805|1672|2.366707,0.00404525
N10804|7331|0.126413,N10824|11264|1.475789,0.0130586
N11241|10897|0.9607,N11250|14350|0.216984,0.012247
N10804|7331|0.126413,N10814|2179|1.281721,0.0114466
N10804|7331|0.126413,N10807|15103|0.504501,0.0138923
N9527|13663|0.711469,N9549|14165|0.874302,0.0138755
N9527|13663|0.711469,N9520|10895|0.573441,0.0146977
N9527|13663|0.711469,N9543|14598|0.515157,0.0114044
N9527|13663|0.711469,N9561|10125|0.147541,0.00895487
N9527|13663|0.711469,N9531|11383|5.821115,0.0122406
N9527|13663|0.711469,N9571|10425|1.503495,0.0113975
N9527|13663|0.711469,N9556|11529|0.014381,0.00895487
N9527|13663|0.711469,N9533|5377|1.1863,0.0105825
N9527|13663|0.711469,N9551|14889|1.282092,0.0139095
N9527|13663|0.711469,N9526|4850|1.654192,0.00485291
