Status,Node
Treated chronic,0
Susceptible,1
Susceptible,2
Untreated chronic,3
Susceptible,4
Untreated chronic,5
Susceptible,6
Untreated chronic,7
Susceptible,8
Untreated chronic,9
Susceptible,10
Susceptible,11
Susceptible,12
Susceptible,13
Treated chronic,14
Treated chronic,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Untreated chronic,20
Untreated chronic,21
Susceptible,22
Treated chronic,23
Susceptible,24
Susceptible,25
Untreated chronic,26
Treated chronic,27
Susceptible,28
Susceptible,29
Susceptible,30
Treated chronic,31
Susceptible,32
Untreated chronic,33
Treated chronic,34
Susceptible,35
Susceptible,36
Susceptible,37
Untreated chronic,38
Treated chronic,39
Untreated chronic,40
Untreated chronic,41
Susceptible,42
Untreated chronic,43
Treated chronic,44
Untreated chronic,45
Untreated chronic,46
Untreated chronic,47
Treated chronic,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Untreated chronic,55
Susceptible,56
Susceptible,57
Susceptible,58
Untreated chronic,59
Susceptible,60
Treated chronic,61
Susceptible,62
Susceptible,63
Susceptible,64
Susceptible,65
Untreated chronic,66
Treated chronic,67
Untreated chronic,68
Susceptible,69
Susceptible,70
Susceptible,71
Untreated chronic,72
Susceptible,73
Treated chronic,74
Susceptible,75
Untreated chronic,76
Untreated chronic,77
Untreated chronic,78
Untreated chronic,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Treated chronic,84
Treated chronic,85
Susceptible,86
Untreated chronic,87
Untreated chronic,88
Treated chronic,89
Susceptible,90
Treated chronic,91
Susceptible,92
Susceptible,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Susceptible,103
Untreated chronic,104
Susceptible,105
Susceptible,106
Susceptible,107
Susceptible,108
Untreated chronic,109
Susceptible,110
Susceptible,111
Treated chronic,112
Susceptible,113
Untreated chronic,114
Susceptible,115
Susceptible,116
Susceptible,117
Susceptible,118
Susceptible,119
Susceptible,120
Susceptible,121
Susceptible,122
Untreated chronic,123
Untreated chronic,124
Susceptible,125
Untreated chronic,126
Untreated chronic,127
Susceptible,128
Susceptible,129
Susceptible,130
Untreated chronic,131
Susceptible,132
Susceptible,133
Treated chronic,134
Susceptible,135
Susceptible,136
Susceptible,137
Treated chronic,138
Untreated chronic,139
Susceptible,140
Treated chronic,141
Untreated chronic,142
Susceptible,143
Susceptible,144
Untreated chronic,145
Susceptible,146
Susceptible,147
Susceptible,148
Susceptible,149
Susceptible,150
Susceptible,151
Untreated chronic,152
Untreated chronic,153
Untreated chronic,154
Susceptible,155
Susceptible,156
Treated chronic,157
Treated chronic,158
Susceptible,159
Susceptible,160
Susceptible,161
Susceptible,162
Untreated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Susceptible,167
Susceptible,168
Susceptible,169
Susceptible,170
Susceptible,171
Susceptible,172
Susceptible,173
Susceptible,174
Untreated chronic,175
Susceptible,176
Treated chronic,177
Susceptible,178
Untreated chronic,179
Susceptible,180
Untreated chronic,181
Susceptible,182
Untreated chronic,183
Susceptible,184
Susceptible,185
Treated chronic,186
Susceptible,187
Susceptible,188
Susceptible,189
Untreated chronic,190
Susceptible,191
Susceptible,192
Untreated chronic,193
Susceptible,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Treated chronic,199
Treated chronic,200
Untreated chronic,201
Untreated chronic,202
Susceptible,203
Susceptible,204
Susceptible,205
Susceptible,206
Susceptible,207
Susceptible,208
Susceptible,209
Susceptible,210
Susceptible,211
Untreated chronic,212
Susceptible,213
Treated chronic,214
Untreated chronic,215
Susceptible,216
Untreated chronic,217
Susceptible,218
Treated chronic,219
Treated chronic,220
Susceptible,221
Treated chronic,222
Susceptible,223
Susceptible,224
Untreated chronic,225
Untreated chronic,226
Susceptible,227
Treated chronic,228
Susceptible,229
Untreated chronic,230
Untreated chronic,231
Susceptible,232
Susceptible,233
Treated chronic,234
Untreated chronic,235
Treated chronic,236
Treated chronic,237
Susceptible,238
Susceptible,239
Susceptible,240
Susceptible,241
Untreated chronic,242
Susceptible,243
Susceptible,244
Susceptible,245
Susceptible,246
Susceptible,247
Untreated chronic,248
Susceptible,249
Susceptible,250
Susceptible,251
Susceptible,252
Untreated chronic,253
Susceptible,254
Susceptible,255
Susceptible,256
Susceptible,257
Untreated chronic,258
Susceptible,259
Susceptible,260
Untreated chronic,261
Untreated chronic,262
Treated chronic,263
Susceptible,264
Untreated chronic,265
Susceptible,266
Untreated chronic,267
Susceptible,268
Susceptible,269
Untreated chronic,270
Untreated chronic,271
Susceptible,272
Untreated chronic,273
Treated chronic,274
Susceptible,275
Susceptible,276
Susceptible,277
Susceptible,278
Untreated chronic,279
Untreated chronic,280
Treated chronic,281
Untreated chronic,282
Untreated chronic,283
Susceptible,284
Treated chronic,285
Susceptible,286
Treated chronic,287
Untreated chronic,288
Susceptible,289
Susceptible,290
Susceptible,291
