Status,Node
Susceptible,0
Susceptible,1
Susceptible,2
Untreated chronic,3
Susceptible,4
Untreated chronic,5
Susceptible,6
Susceptible,7
Susceptible,8
Susceptible,9
Untreated chronic,10
Susceptible,11
Susceptible,12
Susceptible,13
Untreated chronic,14
Susceptible,15
Susceptible,16
Untreated chronic,17
Susceptible,18
Untreated chronic,19
Untreated chronic,20
Susceptible,21
Susceptible,22
Susceptible,23
Susceptible,24
Susceptible,25
Treated chronic,26
Untreated chronic,27
Untreated chronic,28
Susceptible,29
Treated chronic,30
Susceptible,31
Susceptible,32
Untreated chronic,33
Susceptible,34
Susceptible,35
Untreated chronic,36
Susceptible,37
Susceptible,38
Treated chronic,39
Treated chronic,40
Treated chronic,41
Susceptible,42
Susceptible,43
Susceptible,44
Susceptible,45
Untreated chronic,46
Susceptible,47
Treated chronic,48
Susceptible,49
Untreated chronic,50
Susceptible,51
Susceptible,52
Susceptible,53
Untreated chronic,54
Susceptible,55
Susceptible,56
Susceptible,57
Susceptible,58
Susceptible,59
Susceptible,60
Susceptible,61
Untreated chronic,62
Untreated chronic,63
Treated chronic,64
Susceptible,65
Untreated chronic,66
Susceptible,67
Susceptible,68
Treated chronic,69
Untreated chronic,70
Susceptible,71
Susceptible,72
Susceptible,73
Treated chronic,74
Untreated chronic,75
Untreated chronic,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Treated chronic,85
Untreated chronic,86
Treated chronic,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Untreated chronic,91
Susceptible,92
Susceptible,93
Susceptible,94
Treated chronic,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Untreated chronic,101
Susceptible,102
Susceptible,103
Untreated chronic,104
Susceptible,105
Susceptible,106
Treated chronic,107
Susceptible,108
Untreated chronic,109
Susceptible,110
Untreated chronic,111
Susceptible,112
Susceptible,113
Untreated chronic,114
Susceptible,115
Untreated chronic,116
Susceptible,117
Treated chronic,118
Treated chronic,119
Susceptible,120
Treated chronic,121
Susceptible,122
Susceptible,123
Untreated chronic,124
Susceptible,125
Susceptible,126
Susceptible,127
Susceptible,128
Treated chronic,129
Untreated chronic,130
Susceptible,131
Susceptible,132
Untreated chronic,133
Susceptible,134
Treated chronic,135
Susceptible,136
Susceptible,137
Treated chronic,138
Susceptible,139
Susceptible,140
Untreated chronic,141
Susceptible,142
Untreated chronic,143
Susceptible,144
Untreated chronic,145
Susceptible,146
Susceptible,147
Susceptible,148
Susceptible,149
Untreated chronic,150
Untreated chronic,151
Susceptible,152
Susceptible,153
Susceptible,154
Susceptible,155
Susceptible,156
Susceptible,157
Susceptible,158
Susceptible,159
Susceptible,160
Untreated chronic,161
Untreated chronic,162
Susceptible,163
Treated chronic,164
Treated chronic,165
Susceptible,166
Susceptible,167
Treated chronic,168
Susceptible,169
Susceptible,170
Untreated chronic,171
Treated chronic,172
Susceptible,173
Susceptible,174
Susceptible,175
Susceptible,176
Treated chronic,177
Untreated chronic,178
Susceptible,179
Treated chronic,180
Susceptible,181
Treated chronic,182
Susceptible,183
Susceptible,184
Untreated chronic,185
Untreated chronic,186
Susceptible,187
Susceptible,188
Treated chronic,189
Susceptible,190
Susceptible,191
Susceptible,192
Treated chronic,193
Susceptible,194
Susceptible,195
Susceptible,196
Untreated chronic,197
Susceptible,198
Untreated chronic,199
Susceptible,200
Susceptible,201
Susceptible,202
Susceptible,203
Susceptible,204
Susceptible,205
Treated chronic,206
Untreated chronic,207
Susceptible,208
Treated chronic,209
Untreated chronic,210
Susceptible,211
Treated chronic,212
Susceptible,213
Susceptible,214
Susceptible,215
Susceptible,216
Untreated chronic,217
Treated chronic,218
Untreated chronic,219
Treated chronic,220
Untreated chronic,221
Treated chronic,222
Untreated chronic,223
Susceptible,224
Susceptible,225
Untreated chronic,226
Susceptible,227
Susceptible,228
Susceptible,229
Susceptible,230
Untreated chronic,231
Untreated chronic,232
Susceptible,233
Susceptible,234
Susceptible,235
Susceptible,236
Susceptible,237
Susceptible,238
Susceptible,239
Susceptible,240
Treated chronic,241
Treated chronic,242
Susceptible,243
Untreated chronic,244
Susceptible,245
Susceptible,246
Susceptible,247
Untreated chronic,248
Susceptible,249
Susceptible,250
Susceptible,251
Untreated chronic,252
Susceptible,253
Susceptible,254
Susceptible,255
Susceptible,256
Susceptible,257
Untreated chronic,258
Untreated chronic,259
Untreated chronic,260
Susceptible,261
Susceptible,262
Treated chronic,263
Susceptible,264
Untreated chronic,265
Treated chronic,266
Susceptible,267
Susceptible,268
Susceptible,269
Susceptible,270
Susceptible,271
Susceptible,272
Untreated chronic,273
Treated chronic,274
Susceptible,275
Susceptible,276
Untreated chronic,277
Treated chronic,278
Susceptible,279
Untreated chronic,280
Susceptible,281
Susceptible,282
Susceptible,283
Treated chronic,284
Susceptible,285
Untreated chronic,286
Untreated chronic,287
Susceptible,288
Treated chronic,289
Susceptible,290
Treated chronic,291
Untreated chronic,292
Treated chronic,293
Susceptible,294
Susceptible,295
Susceptible,296
Susceptible,297
Untreated chronic,298
Susceptible,299
Untreated chronic,300
Susceptible,301
Susceptible,302
Untreated chronic,303
Susceptible,304
Susceptible,305
Untreated chronic,306
Susceptible,307
Susceptible,308
Treated chronic,309
Treated chronic,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Susceptible,315
Untreated chronic,316
Susceptible,317
Susceptible,318
Treated chronic,319
Susceptible,320
Susceptible,321
Susceptible,322
Susceptible,323
Treated chronic,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Treated chronic,329
Susceptible,330
Treated chronic,331
Susceptible,332
Treated chronic,333
Susceptible,334
Susceptible,335
Untreated chronic,336
Susceptible,337
Susceptible,338
Untreated chronic,339
Susceptible,340
Susceptible,341
Susceptible,342
Susceptible,343
Susceptible,344
Susceptible,345
Untreated chronic,346
Untreated chronic,347
Susceptible,348
Untreated chronic,349
Treated chronic,350
Untreated chronic,351
Susceptible,352
Susceptible,353
Treated chronic,354
Untreated chronic,355
Treated chronic,356
Susceptible,357
Susceptible,358
Susceptible,359
Susceptible,360
Treated chronic,361
Susceptible,362
Susceptible,363
Susceptible,364
Treated chronic,365
Susceptible,366
Susceptible,367
Treated chronic,368
Susceptible,369
Susceptible,370
Susceptible,371
Untreated chronic,372
Susceptible,373
Untreated chronic,374
Susceptible,375
Susceptible,376
Untreated chronic,377
Untreated chronic,378
Susceptible,379
Susceptible,380
Untreated chronic,381
Susceptible,382
Susceptible,383
Susceptible,384
Susceptible,385
Susceptible,386
Susceptible,387
Susceptible,388
Susceptible,389
Susceptible,390
Susceptible,391
Treated chronic,392
Susceptible,393
