ID1,ID2,Distance
N12976|3819|0.059926,N12977|6045|3.223928,0.0102962
N12976|3819|0.059926,N12971|9775|1.132312,0.0127041
N13880|15058|0.0016,N13881|8078|18.606905,0.014332
N17576|9602|0.807688,N17574|11312|0.173417,0.0127054
N13880|15058|0.0016,N13868|10685|0.009159,0.00950242
N13880|15058|0.0016,N13895|8254|5.659989,0.0119455
N13880|15058|0.0016,N13951|15332|2.954387,0.0143425
N13880|15058|0.0016,N13894|11846|0.144619,0.0127021
N13880|15058|0.0016,N13867|1586|1.460411,0.00790213
N13880|15058|0.0016,N13893|9725|2.878751,0.00790001
N13880|15058|0.0016,N13869|10399|0.089754,0.00790689
N13880|15058|0.0016,N13876|4942|0.593868,0.00948912
N13880|15058|0.0016,N13857|10108|1.024117,0.0127165
N13880|15058|0.0016,N13872|2670|3.228251,0.0119072
N13880|15058|0.0016,N13952|3142|0.1491,0.00950341
N17576|9602|0.807688,N17569|11541|0.178787,0.0143294
N13880|15058|0.0016,N13864|2711|1.709884,0.0119071
N13880|15058|0.0016,N13889|5792|2.361214,0.00552289
N13880|15058|0.0016,N13954|6976|0.699281,0.0135117
N14104|13799|0.078769,N14102|13471|1.118696,0.0143252
N15814|6468|2.126063,N15813|10959|0.740911,0.00551726
N13330|10918|2.83399,N13331|6812|0.163835,0.00949637
N13330|10918|2.83399,N13325|15359|0.743033,0.0135086
N13330|10918|2.83399,N13333|6646|0.771479,0.0103029
N15814|6468|2.126063,N15817|3419|1.036571,0.0135136
N13330|10918|2.83399,N13329|1494|0.485152,0.0102832
N15814|6468|2.126063,N15812|5926|0.378761,0.0127041
N13390|5254|3.307995,N13389|3521|3.777475,0.00631285
N13390|5254|3.307995,N13392|11166|0.635821,0.00710265
N13390|5254|3.307995,N13391|6912|0.728064,0.0110828
N13390|5254|3.307995,N13393|2768|0.422928,0.00710011
N13707|15108|2.016987,N13708|12590|2.651965,0.00551199
N13707|15108|2.016987,N13709|2844|5.089593,0.00709263
N13707|15108|2.016987,N13706|3381|3.553555,0.00948045
N13707|15108|2.016987,N13699|4091|2.222138,0.0126849
N19569|8677|0.285062,N19573|7633|0.772153,0.0127172
N19569|8677|0.285062,N19554|4790|0.020296,0.0119891
N19569|8677|0.285062,N19565|9018|1.207802,0.0128064
N13707|15108|2.016987,N13698|7932|1.659437,0.0134979
N13707|15108|2.016987,N13702|10827|0.67275,0.00472144
N13707|15108|2.016987,N13704|13176|2.676629,0.00869335
N13707|15108|2.016987,N13705|7232|7.961403,0.0142934
N13707|15108|2.016987,N13701|4774|1.174129,0.00630375
N13707|15108|2.016987,N13696|12123|2.149521,0.0143092
N13708|12590|2.651965,N13709|2844|5.089593,0.00157122
N13708|12590|2.651965,N13706|3381|3.553555,0.00868768
N13708|12590|2.651965,N13699|4091|2.222138,0.0118899
N15358|10642|5.260072,N15355|5582|1.053187,0.0135328
N13708|12590|2.651965,N13698|7932|1.659437,0.0127018
N13708|12590|2.651965,N13702|10827|0.67275,0.00393296
N13708|12590|2.651965,N13704|13176|2.676629,0.0079013
N13708|12590|2.651965,N13705|7232|7.961403,0.013497
N13708|12590|2.651965,N13701|4774|1.174129,0.00551399
N16537|5668|0.839292,N16544|12586|2.321417,0.00552078
N13708|12590|2.651965,N13696|12123|2.149521,0.0135123
N13709|2844|5.089593,N13706|3381|3.553555,0.0102806
N13709|2844|5.089593,N13699|4091|2.222138,0.0134902
N13709|2844|5.089593,N13698|7932|1.659437,0.0143091
N18627|2634|2.197296,N18626|4315|0.725567,0.00790617
N13709|2844|5.089593,N13702|10827|0.67275,0.00551216
N13709|2844|5.089593,N13704|13176|2.676629,0.00949565
N13709|2844|5.089593,N13701|4774|1.174129,0.00709735
N14621|11151|1.975509,N14625|7768|0.314416,0.0079
N14766|11177|0.326551,N14779|12799|0.524731,0.0127017
N14766|11177|0.326551,N14789|9308|0.655759,0.0143017
N14621|11151|1.975509,N14624|9431|0.104875,0.00393725
N14766|11177|0.326551,N14784|14524|0.901538,0.0143123
N14766|11177|0.326551,N14792|9678|1.273374,0.0135024
N14766|11177|0.326551,N14799|14250|0.674003,0.0127016
N14766|11177|0.326551,N14775|6832|0.650616,0.0119049
N14766|11177|0.326551,N14781|9879|0.028939,0.0110959
N14766|11177|0.326551,N14774|12649|2.355907,0.0119204
N14623|9408|16.695331,N14622|10757|29.398303,0.0119231
N14766|11177|0.326551,N14772|5066|0.730749,0.0103016
N14766|11177|0.326551,N14771|10055|0.313878,0.0135025
N14766|11177|0.326551,N14811|9180|1.051245,0.0126922
N14766|11177|0.326551,N14816|14525|1.410171,0.0143171
N14766|11177|0.326551,N14810|2693|0.138286,0.0143016
N18968|13555|0.02784,N18940|10367|0.191252,0.00952224
N18968|13555|0.02784,N18964|7153|0.724731,0.00869193
N18968|13555|0.02784,N18891|3079|0.04081,0.0143101
N18617|8820|0.012907,N18618|9316|0.530167,0.00236289
N18968|13555|0.02784,N18966|10433|0.156428,0.0102862
N18968|13555|0.02784,N18949|4374|0.176008,0.0119455
N18617|8820|0.012907,N18621|7078|0.200482,0.00553162
N18968|13555|0.02784,N18935|9233|0.516343,0.0103296
N18617|8820|0.012907,N18625|10209|3.035598,0.00951476
N18968|13555|0.02784,N18965|9944|2.629761,0.00948386
N18968|13555|0.02784,N18941|5295|1.192995,0.0103248
