Status,Node
Susceptible,0
Treated chronic,1
Susceptible,2
Susceptible,3
Susceptible,4
Susceptible,5
Treated chronic,6
Susceptible,7
Untreated chronic,8
Susceptible,9
Susceptible,10
Susceptible,11
Untreated chronic,12
Susceptible,13
Susceptible,14
Treated chronic,15
Untreated chronic,16
Susceptible,17
Untreated chronic,18
Susceptible,19
Susceptible,20
Susceptible,21
Susceptible,22
Untreated chronic,23
Susceptible,24
Susceptible,25
Susceptible,26
Untreated chronic,27
Susceptible,28
Susceptible,29
Untreated chronic,30
Susceptible,31
Untreated chronic,32
Susceptible,33
Untreated chronic,34
Untreated chronic,35
Susceptible,36
Treated chronic,37
Susceptible,38
Susceptible,39
Untreated chronic,40
Treated chronic,41
Untreated chronic,42
Susceptible,43
Susceptible,44
Susceptible,45
Susceptible,46
Susceptible,47
Treated chronic,48
Susceptible,49
Susceptible,50
Susceptible,51
Susceptible,52
Untreated chronic,53
Untreated chronic,54
Treated chronic,55
Susceptible,56
Untreated chronic,57
Susceptible,58
Susceptible,59
Untreated chronic,60
Susceptible,61
Treated chronic,62
Susceptible,63
Untreated chronic,64
Untreated chronic,65
Treated acute,66
Untreated chronic,67
Susceptible,68
Treated chronic,69
Susceptible,70
Susceptible,71
Susceptible,72
Treated chronic,73
Susceptible,74
Susceptible,75
Susceptible,76
Susceptible,77
Treated chronic,78
Treated chronic,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Susceptible,84
Susceptible,85
Susceptible,86
Treated chronic,87
Treated chronic,88
Susceptible,89
Untreated chronic,90
Untreated chronic,91
Susceptible,92
Susceptible,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Susceptible,101
Susceptible,102
Susceptible,103
Susceptible,104
Susceptible,105
Untreated chronic,106
Susceptible,107
Susceptible,108
Susceptible,109
Susceptible,110
Susceptible,111
Untreated chronic,112
Treated chronic,113
Susceptible,114
Untreated chronic,115
Susceptible,116
Untreated chronic,117
Susceptible,118
Susceptible,119
Susceptible,120
Treated chronic,121
Susceptible,122
Treated chronic,123
Treated chronic,124
Susceptible,125
Susceptible,126
Treated chronic,127
Susceptible,128
Susceptible,129
Untreated chronic,130
Susceptible,131
Untreated chronic,132
Susceptible,133
Susceptible,134
Treated chronic,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Susceptible,141
Susceptible,142
Susceptible,143
Treated chronic,144
Susceptible,145
Susceptible,146
Susceptible,147
Susceptible,148
Susceptible,149
Susceptible,150
Untreated chronic,151
Susceptible,152
Treated chronic,153
Untreated chronic,154
Susceptible,155
Untreated chronic,156
Untreated chronic,157
Susceptible,158
Susceptible,159
Susceptible,160
Treated chronic,161
Susceptible,162
Susceptible,163
Susceptible,164
Treated chronic,165
Susceptible,166
Untreated chronic,167
Susceptible,168
Treated chronic,169
Susceptible,170
Treated chronic,171
Treated chronic,172
Untreated chronic,173
Susceptible,174
Treated chronic,175
Susceptible,176
Untreated chronic,177
Susceptible,178
Susceptible,179
Susceptible,180
Treated chronic,181
Untreated chronic,182
Susceptible,183
Treated chronic,184
Untreated chronic,185
Treated chronic,186
Untreated chronic,187
Susceptible,188
Treated chronic,189
Susceptible,190
Susceptible,191
Untreated chronic,192
Untreated chronic,193
Treated chronic,194
Untreated chronic,195
Treated chronic,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Susceptible,202
Susceptible,203
Untreated chronic,204
Treated chronic,205
Susceptible,206
Treated chronic,207
Susceptible,208
Susceptible,209
Susceptible,210
Susceptible,211
Treated chronic,212
Susceptible,213
Treated chronic,214
Susceptible,215
Susceptible,216
Untreated chronic,217
Untreated chronic,218
Susceptible,219
Treated chronic,220
Treated chronic,221
Susceptible,222
Susceptible,223
Untreated chronic,224
Susceptible,225
Untreated chronic,226
Susceptible,227
Untreated chronic,228
Untreated chronic,229
Susceptible,230
Treated chronic,231
Susceptible,232
Susceptible,233
Susceptible,234
Untreated chronic,235
Treated chronic,236
Treated chronic,237
Untreated chronic,238
Susceptible,239
Susceptible,240
Untreated chronic,241
Susceptible,242
Susceptible,243
Untreated chronic,244
Susceptible,245
Susceptible,246
Susceptible,247
Susceptible,248
Susceptible,249
Untreated chronic,250
Susceptible,251
Treated chronic,252
Susceptible,253
Untreated chronic,254
Susceptible,255
Treated chronic,256
Susceptible,257
Susceptible,258
Susceptible,259
Susceptible,260
Untreated chronic,261
Susceptible,262
Susceptible,263
Untreated chronic,264
Susceptible,265
Susceptible,266
Untreated chronic,267
Untreated chronic,268
Susceptible,269
Susceptible,270
Untreated chronic,271
Treated chronic,272
Treated chronic,273
Susceptible,274
Susceptible,275
Susceptible,276
Susceptible,277
Treated chronic,278
Treated chronic,279
Untreated chronic,280
Susceptible,281
Susceptible,282
Susceptible,283
Treated chronic,284
Untreated chronic,285
Susceptible,286
Susceptible,287
Susceptible,288
Susceptible,289
Susceptible,290
Susceptible,291
Treated chronic,292
Susceptible,293
Susceptible,294
Susceptible,295
Untreated chronic,296
Susceptible,297
Susceptible,298
Untreated chronic,299
Treated chronic,300
Susceptible,301
Susceptible,302
Susceptible,303
Susceptible,304
Susceptible,305
Susceptible,306
Susceptible,307
Susceptible,308
Susceptible,309
Susceptible,310
Susceptible,311
Treated chronic,312
Susceptible,313
Susceptible,314
Untreated chronic,315
Susceptible,316
Susceptible,317
Susceptible,318
Susceptible,319
Susceptible,320
Susceptible,321
Untreated chronic,322
Treated chronic,323
Susceptible,324
Untreated chronic,325
Susceptible,326
Treated chronic,327
Susceptible,328
Susceptible,329
Treated chronic,330
Susceptible,331
Untreated chronic,332
Untreated chronic,333
Untreated chronic,334
Untreated chronic,335
Susceptible,336
Susceptible,337
Susceptible,338
Susceptible,339
Susceptible,340
Susceptible,341
Susceptible,342
Untreated chronic,343
Susceptible,344
Untreated chronic,345
Treated chronic,346
Susceptible,347
Treated chronic,348
Treated chronic,349
Susceptible,350
Susceptible,351
Susceptible,352
Susceptible,353
Susceptible,354
Susceptible,355
Susceptible,356
Susceptible,357
Treated chronic,358
Susceptible,359
Susceptible,360
Susceptible,361
Treated chronic,362
Treated chronic,363
Susceptible,364
Susceptible,365
Susceptible,366
Susceptible,367
Susceptible,368
Treated chronic,369
Susceptible,370
Treated chronic,371
Susceptible,372
Susceptible,373
Susceptible,374
Susceptible,375
Susceptible,376
Susceptible,377
Susceptible,378
Untreated chronic,379
Susceptible,380
Treated chronic,381
Untreated chronic,382
Susceptible,383
Susceptible,384
Susceptible,385
Untreated chronic,386
Susceptible,387
Untreated chronic,388
Treated chronic,389
Treated chronic,390
Untreated chronic,391
Untreated chronic,392
Susceptible,393
Treated chronic,394
Susceptible,395
Treated chronic,396
Untreated chronic,397
Susceptible,398
Treated acute,399
Susceptible,400
Treated chronic,401
Treated chronic,402
Treated chronic,403
Susceptible,404
Susceptible,405
Susceptible,406
Susceptible,407
Susceptible,408
Susceptible,409
Untreated chronic,410
Susceptible,411
Susceptible,412
Susceptible,413
Susceptible,414
Untreated chronic,415
Untreated chronic,416
Treated chronic,417
Untreated chronic,418
Susceptible,419
Susceptible,420
Susceptible,421
Untreated chronic,422
Treated chronic,423
Untreated chronic,424
Susceptible,425
Susceptible,426
Susceptible,427
Susceptible,428
Susceptible,429
Untreated chronic,430
Susceptible,431
Untreated chronic,432
Untreated chronic,433
Untreated chronic,434
Treated chronic,435
Treated chronic,436
Susceptible,437
Susceptible,438
Susceptible,439
Susceptible,440
Untreated chronic,441
Treated chronic,442
Susceptible,443
Susceptible,444
Susceptible,445
Susceptible,446
Susceptible,447
Susceptible,448
Untreated chronic,449
Treated chronic,450
Susceptible,451
Untreated chronic,452
Susceptible,453
Susceptible,454
Untreated chronic,455
Treated chronic,456
Susceptible,457
Susceptible,458
Treated chronic,459
Susceptible,460
Susceptible,461
Untreated chronic,462
Untreated chronic,463
Susceptible,464
Susceptible,465
Susceptible,466
Susceptible,467
Untreated chronic,468
Untreated chronic,469
Untreated chronic,470
Untreated chronic,471
Susceptible,472
Treated chronic,473
Treated chronic,474
Susceptible,475
Untreated chronic,476
Susceptible,477
Susceptible,478
Susceptible,479
Susceptible,480
Susceptible,481
Untreated chronic,482
Untreated chronic,483
