source,target
0,11728
1,15080
2,14734
2,15380
3,14350
4,9441
5,10251
6,13206
6,13240
7,10504
8,12212
9,8496
10,14132
11,5071
12,5984
12,14307
13,15046
14,11218
15,14122
16,14053
17,2399
18,13415
19,11558
20,14950
21,6406
22,7562
23,14982
24,14697
25,14692
25,14836
26,14288
27,10791
28,14073
29,11866
30,14465
31,14514
32,12256
33,14819
34,9151
35,14904
35,13873
36,13021
37,8722
38,1537
39,10322
40,12732
41,13449
42,11832
43,14966
44,14620
45,13529
46,13963
47,14976
48,5292
49,15076
50,14666
51,2173
52,14872
53,9333
54,15042
55,14639
56,10565
57,14481
58,9510
59,1364
60,12916
61,6573
62,11317
62,13257
63,13157
64,14661
65,11659
66,13790
66,15285
67,14687
68,14092
69,14861
70,15011
71,14656
72,8239
73,15075
74,14850
75,12392
76,15089
77,13488
78,9688
79,5992
80,10929
81,12682
82,15029
83,12323
84,14735
85,8173
86,6959
87,14794
88,14539
89,14839
90,13201
91,15049
92,14948
93,14978
94,15023
95,12818
95,5580
96,13330
97,12761
98,15087
99,12243
100,14932
101,6853
102,14985
103,15095
104,11827
105,12667
106,14845
107,4225
108,14402
109,14844
110,13883
111,15082
112,15085
113,14849
114,14975
115,14112
116,14289
117,14187
117,15104
118,14699
119,12681
120,14296
120,12273
121,14396
122,15084
123,13976
124,13076
125,14236
126,13587
127,7616
128,13897
129,14396
130,14405
131,2198
132,13998
133,10174
134,15101
135,3286
136,14932
137,13970
137,15214
138,13880
139,12187
140,11743
141,15098
142,11546
143,10663
144,14999
145,14347
146,7401
146,13266
147,13206
148,13817
149,1466
150,8394
151,14775
152,7371
153,13879
154,11823
155,12263
155,15326
156,14905
157,15094
158,11779
159,13391
160,12027
161,14634
162,4880
163,15049
164,10595
165,9221
166,9762
167,11873
168,15053
169,14220
170,14218
171,15026
172,13471
173,6988
174,1918
175,13508
176,7638
177,12768
178,13981
179,3454
180,13352
181,12681
181,15150
182,8588
183,15059
184,14269
184,15188
185,14942
186,4658
187,14140
188,13394
189,9112
190,11630
191,9713
192,14695
193,12777
194,14487
195,14645
196,14651
197,6202
198,14924
199,4346
199,13813
200,10133
201,15069
202,8987
203,15050
203,11732
204,10112
205,6654
206,15045
207,15070
207,14914
208,14886
209,15099
210,14794
211,10709
212,14729
213,13345
214,14528
215,15063
216,14873
217,14994
218,12824
219,15080
220,12171
