ID1,ID2,Distance
N7658|14674|0.339303,N7656|10658|0.228468,0.00325088
N10370|10491|1.475616,N10369|12955|0.257984,0.00488859
N10370|10491|1.475616,N10377|2737|0.745429,0.0081812
N7658|14674|0.339303,N7657|5361|0.465166,0.00243801
N10370|10491|1.475616,N10368|10435|1.459969,0.00488328
N10710|14488|0.669342,N10711|3363|0.821884,0.00325048
N7800|2943|6.161038,N7798|9544|0.794742,0.0147857
N10710|14488|0.669342,N10714|4642|0.261584,0.0147854
N10710|14488|0.669342,N10709|11625|3.161968,0.00819952
N7293|10620|0.193505,N7294|1968|7.258959,0.00406905
N7293|10620|0.193505,N7310|13732|1.407667,0.0114729
N7293|10620|0.193505,N7287|8166|1.549874,0.014774
N7293|10620|0.193505,N7305|3146|1.079431,0.0131329
N10216|5316|0.568411,N10218|6372|3.284745,0.00816524
N10216|5316|0.568411,N10217|6579|1.458097,0.00488998
N10216|5316|0.568411,N10214|9110|3.346328,0.0106273
N7293|10620|0.193505,N7295|11341|1.318164,0.00733406
N10216|5316|0.568411,N10213|14089|2.656472,0.0122886
N7293|10620|0.193505,N7290|10561|0.187526,0.0114983
N7293|10620|0.193505,N7313|10962|3.059378,0.0123213
N7293|10620|0.193505,N7330|4774|0.100347,0.0131275
N10216|5316|0.568411,N10219|8440|5.168443,0.011447
N7293|10620|0.193505,N7331|3424|0.314948,0.0139642
N10216|5316|0.568411,N10215|13112|0.211685,0.00897836
N11030|1870|2.221559,N11024|3627|3.904172,0.0139278
N11030|1870|2.221559,N11028|6907|0.079633,0.0122884
N11030|1870|2.221559,N11027|5290|0.67931,0.0131116
N7293|10620|0.193505,N7291|2113|2.058975,0.00406964
N7293|10620|0.193505,N7311|12350|0.37452,0.0106533
N11030|1870|2.221559,N11031|6794|4.837677,0.0131248
N7293|10620|0.193505,N7292|9536|0.348355,0.00162635
N7294|1968|7.258959,N7310|13732|1.407667,0.0139628
N7497|6172|7.05022,N7499|12201|0.188792,0.012279
N7294|1968|7.258959,N7295|11341|1.318164,0.0114537
N7294|1968|7.258959,N7291|2113|2.058975,0.00817132
N7294|1968|7.258959,N7311|12350|0.37452,0.0148146
N7294|1968|7.258959,N7292|9536|0.348355,0.00570672
N10759|3865|2.981237,N10762|4342|0.021129,0.0139272
N8036|14574|0.924324,N8037|15269|0.90181,0.000811778
N10759|3865|2.981237,N10761|2902|3.439274,0.00980333
N11605|15068|2.585762,N11604|5248|0.72741,0.0098058
N11605|15068|2.585762,N11592|9933|1.620561,0.014811
N11605|15068|2.585762,N11609|7872|0.492763,0.013165
