Status,Node
Susceptible,0
Susceptible,1
Susceptible,2
Susceptible,3
Susceptible,4
Treated chronic,5
Untreated chronic,6
Susceptible,7
Susceptible,8
Treated chronic,9
Treated chronic,10
Susceptible,11
Susceptible,12
Treated chronic,13
Susceptible,14
Susceptible,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Untreated chronic,20
Susceptible,21
Susceptible,22
Untreated chronic,23
Susceptible,24
Untreated chronic,25
Susceptible,26
Susceptible,27
Untreated chronic,28
Untreated chronic,29
Susceptible,30
Susceptible,31
Susceptible,32
Susceptible,33
Treated chronic,34
Treated chronic,35
Susceptible,36
Susceptible,37
Susceptible,38
Susceptible,39
Untreated chronic,40
Susceptible,41
Treated chronic,42
Untreated chronic,43
Untreated chronic,44
Susceptible,45
Treated chronic,46
Treated chronic,47
Susceptible,48
Untreated chronic,49
Susceptible,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Treated chronic,55
Susceptible,56
Susceptible,57
Susceptible,58
Untreated chronic,59
Susceptible,60
Susceptible,61
Susceptible,62
Treated chronic,63
Susceptible,64
Treated chronic,65
Susceptible,66
Susceptible,67
Susceptible,68
Susceptible,69
Susceptible,70
Susceptible,71
Susceptible,72
Susceptible,73
Untreated chronic,74
Susceptible,75
Treated chronic,76
Untreated chronic,77
Susceptible,78
Untreated chronic,79
Susceptible,80
Susceptible,81
Susceptible,82
Susceptible,83
Treated chronic,84
Untreated chronic,85
Untreated chronic,86
Susceptible,87
Treated chronic,88
Susceptible,89
Treated chronic,90
Susceptible,91
Susceptible,92
Treated chronic,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Untreated chronic,101
Susceptible,102
Susceptible,103
Susceptible,104
Susceptible,105
Treated chronic,106
Treated chronic,107
Susceptible,108
Susceptible,109
Susceptible,110
Untreated chronic,111
Susceptible,112
Susceptible,113
Susceptible,114
Susceptible,115
Untreated chronic,116
Treated chronic,117
Susceptible,118
Untreated chronic,119
Untreated chronic,120
Susceptible,121
Susceptible,122
Susceptible,123
Susceptible,124
Untreated chronic,125
Untreated chronic,126
Susceptible,127
Susceptible,128
Susceptible,129
Susceptible,130
Susceptible,131
Untreated chronic,132
Susceptible,133
Susceptible,134
Untreated chronic,135
Treated chronic,136
Untreated chronic,137
Untreated chronic,138
Untreated chronic,139
Treated chronic,140
Susceptible,141
Susceptible,142
Susceptible,143
Untreated chronic,144
Untreated chronic,145
Susceptible,146
Susceptible,147
Treated chronic,148
Susceptible,149
Treated chronic,150
Untreated chronic,151
Susceptible,152
Untreated chronic,153
Untreated chronic,154
Susceptible,155
Susceptible,156
Untreated chronic,157
Treated chronic,158
Untreated chronic,159
Susceptible,160
Susceptible,161
Susceptible,162
Untreated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Susceptible,167
Susceptible,168
Susceptible,169
Susceptible,170
Susceptible,171
Treated chronic,172
Untreated acute,173
Treated chronic,174
Untreated chronic,175
Treated chronic,176
Susceptible,177
Susceptible,178
Susceptible,179
Susceptible,180
Treated chronic,181
Susceptible,182
Susceptible,183
Susceptible,184
Treated chronic,185
Susceptible,186
Susceptible,187
Susceptible,188
Susceptible,189
Susceptible,190
Treated chronic,191
Untreated acute,192
Untreated chronic,193
Susceptible,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Susceptible,202
Treated chronic,203
Susceptible,204
Treated chronic,205
Susceptible,206
Treated chronic,207
Susceptible,208
Susceptible,209
Untreated chronic,210
Untreated chronic,211
Untreated chronic,212
Susceptible,213
Untreated chronic,214
Susceptible,215
Susceptible,216
Susceptible,217
Susceptible,218
Susceptible,219
Susceptible,220
Susceptible,221
Treated chronic,222
Treated chronic,223
Treated chronic,224
Susceptible,225
Susceptible,226
Treated chronic,227
Treated chronic,228
Treated chronic,229
Susceptible,230
Susceptible,231
Susceptible,232
Untreated chronic,233
Susceptible,234
Susceptible,235
Treated chronic,236
Treated chronic,237
Susceptible,238
Treated chronic,239
Susceptible,240
Treated chronic,241
Susceptible,242
Untreated chronic,243
Treated chronic,244
Untreated chronic,245
Susceptible,246
Susceptible,247
Susceptible,248
Susceptible,249
Susceptible,250
Untreated chronic,251
Treated chronic,252
Susceptible,253
Untreated chronic,254
Untreated chronic,255
Treated chronic,256
Susceptible,257
Susceptible,258
Susceptible,259
Susceptible,260
Susceptible,261
Treated chronic,262
Susceptible,263
Susceptible,264
Treated chronic,265
Susceptible,266
Susceptible,267
Treated chronic,268
Treated chronic,269
Susceptible,270
Susceptible,271
Untreated chronic,272
Untreated chronic,273
Untreated chronic,274
Susceptible,275
Susceptible,276
Susceptible,277
Untreated acute,278
Susceptible,279
Susceptible,280
Susceptible,281
Susceptible,282
Untreated chronic,283
Untreated chronic,284
Susceptible,285
Susceptible,286
Susceptible,287
Susceptible,288
Susceptible,289
Susceptible,290
Susceptible,291
Susceptible,292
Treated chronic,293
Untreated chronic,294
Untreated chronic,295
Susceptible,296
Untreated chronic,297
Susceptible,298
Treated chronic,299
Susceptible,300
Susceptible,301
Treated chronic,302
Susceptible,303
Susceptible,304
Susceptible,305
Treated chronic,306
Treated chronic,307
Treated chronic,308
Susceptible,309
Susceptible,310
Susceptible,311
Susceptible,312
Susceptible,313
Susceptible,314
Treated chronic,315
Susceptible,316
Treated chronic,317
Susceptible,318
Susceptible,319
Susceptible,320
Susceptible,321
Susceptible,322
Treated chronic,323
Susceptible,324
Susceptible,325
Susceptible,326
Susceptible,327
Susceptible,328
Susceptible,329
Susceptible,330
Susceptible,331
Susceptible,332
Susceptible,333
Susceptible,334
Treated chronic,335
Treated chronic,336
Susceptible,337
Susceptible,338
Susceptible,339
Untreated chronic,340
Susceptible,341
Susceptible,342
Susceptible,343
Treated chronic,344
Untreated chronic,345
Susceptible,346
Untreated chronic,347
Untreated chronic,348
Susceptible,349
Susceptible,350
Treated chronic,351
Susceptible,352
Susceptible,353
Susceptible,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Susceptible,359
Susceptible,360
Susceptible,361
Susceptible,362
Susceptible,363
Untreated chronic,364
Susceptible,365
Susceptible,366
Susceptible,367
Untreated chronic,368
Treated chronic,369
Susceptible,370
Susceptible,371
Untreated chronic,372
Susceptible,373
Susceptible,374
Untreated chronic,375
Susceptible,376
Untreated chronic,377
Susceptible,378
Susceptible,379
Susceptible,380
Untreated chronic,381
Susceptible,382
Treated chronic,383
Susceptible,384
Susceptible,385
Susceptible,386
Susceptible,387
Susceptible,388
Susceptible,389
Untreated chronic,390
Susceptible,391
Susceptible,392
Untreated chronic,393
Susceptible,394
Untreated chronic,395
Untreated chronic,396
