source,target
0,14551
1,12025
2,6971
3,14371
4,14553
5,15068
6,13831
7,13338
8,14955
9,3198
10,14972
11,12756
12,9769
13,6962
14,8897
15,3494
16,12335
17,4888
18,5038
19,14798
20,15079
21,3902
22,14744
23,15079
24,12861
25,9018
26,13690
27,7575
28,14456
29,5642
30,14472
31,8235
32,12043
33,14884
34,14863
35,15084
36,14924
37,12730
38,13645
38,13853
39,14885
40,12180
41,15026
42,13922
43,14856
44,12368
45,8471
46,9547
47,13549
48,13902
49,13472
50,15097
51,12507
52,8646
53,13410
54,6404
55,13124
56,14942
57,10905
58,14712
59,1187
60,6531
61,14814
62,14963
63,15055
64,14354
64,11511
65,13952
66,6698
67,13733
68,10426
69,14645
70,10198
71,14129
72,14750
73,4529
74,12455
75,4143
76,14963
77,3239
78,14110
79,14983
79,15107
80,11127
81,13748
82,4691
83,14676
84,14745
84,14710
85,14827
86,14268
87,13205
88,15073
89,12673
90,15016
91,8717
92,14901
93,14929
94,14032
95,13295
96,15072
96,15344
97,9590
98,15087
99,10057
100,14754
101,13998
102,12816
103,14719
104,14162
105,13535
106,15068
107,12546
108,10992
109,12495
110,15046
111,14872
112,14145
113,13183
114,13291
115,13584
115,15239
116,9397
117,13589
118,11470
119,11683
120,15027
121,13931
122,15089
123,15003
124,15098
125,15069
126,14205
127,9715
128,15054
129,14464
130,14930
131,12387
132,14996
133,9976
134,14075
135,14773
136,4132
137,12910
138,12881
139,8686
140,4443
141,14661
142,9701
143,11195
144,14187
145,15040
145,14276
146,15069
147,14923
148,15097
149,14958
150,12511
151,15094
152,10134
153,10515
154,7547
155,13576
156,2032
157,14596
158,13044
159,14632
160,10558
161,15040
161,15291
162,12686
163,10894
164,12887
165,15063
166,10445
167,15093
168,9352
169,14792
170,14164
171,10292
172,14364
173,13140
173,15214
174,14118
175,3823
176,15047
177,15053
178,14966
178,15208
179,14713
180,13544
181,14950
182,12359
183,15091
184,3862
185,14826
186,14980
187,15033
188,14996
189,10789
190,13005
190,15219
191,13303
192,13661
193,10870
194,13715
195,12157
196,12151
196,15120
197,13482
198,6563
199,14575
199,15254
200,13783
200,14350
201,13924
202,12803
203,15055
204,13243
205,14701
206,10916
207,15094
208,1440
208,8641
209,13596
210,15087
211,10014
212,14020
213,15050
214,15022
215,14397
216,14849
217,13051
218,13021
219,15007
220,14893
221,15055
222,9690
223,14445
224,15033
225,13330
226,2502
227,14114
228,15056
229,14738
230,14161
231,9458
232,13851
233,11651
234,11526
235,14856
236,14112
237,14561
238,13000
239,12607
240,15084
241,14921
242,14758
243,13318
244,13062
245,13051
245,12912
246,15057
247,14339
248,14094
248,12431
249,14976
250,13277
251,13275
252,14967
253,10144
253,11796
254,14561
255,13982
256,15089
257,15076
257,14641
258,11384
259,13188
260,14615
261,14204
262,1136
263,14382
263,14553
264,15031
265,13109
266,2704
267,9805
268,14475
269,10912
269,13665
270,14259
271,14382
271,15229
272,14987
273,13220
273,15258
273,15262
274,15094
275,13183
276,12690
277,2145
278,10480
279,14937
280,10557
281,15039
282,14405
283,6009
284,11236
285,13875
286,15054
287,15093
288,11906
289,3370
290,15051
291,13544
292,12814
293,7505
294,14667
295,14925
296,13831
297,5456
298,8458
299,11296
300,13994
301,13383
302,9450
303,14994
304,14263
305,13244
306,14755
307,13494
308,12307
309,14714
310,14302
311,12347
312,12866
313,8821
314,15081
315,12361
316,13894
317,14450
318,14706
319,6297
320,14103
321,15082
322,13239
323,14997
324,15051
324,14468
325,14984
326,7934
327,11044
328,11708
329,1188
330,12425
331,14574
332,15052
333,13830
334,2990
335,6835
336,12701
337,14962
338,12703
339,7333
340,13363
341,7172
342,10576
343,14923
344,15097
345,14829
346,7894
347,14186
348,15078
349,14006
350,13988
351,14960
352,15048
353,14085
353,15222
354,15097
355,8511
356,14826
356,15225
357,11435
358,15070
359,11078
360,14224
361,9186
362,13714
363,14465
364,8038
365,4480
366,14949
367,14687
368,14897
369,6681
370,12222
371,15060
372,14026
373,10332
374,14231
375,4175
376,15099
377,15058
378,2704
379,15041
380,13820
381,14754
382,14814
383,5399
384,6668
385,10852
386,14556
387,14678
388,14387
389,10534
390,14724
391,12944
392,15099
393,11286
394,15094
395,15055
396,10990
397,11476
398,9594
399,14024
400,11650
401,14971
402,10462
403,13767
404,5042
405,13597
406,15095
407,7125
408,15003
409,9461
410,15072
411,14083
412,15099
413,14293
414,14966
415,14942
416,3219
417,14926
418,14019
418,15145
419,4225
420,13119
421,12185
422,1953
423,11383
424,13903
425,13751
425,14562
426,14476
427,14013
428,5807
429,7883
430,14978
431,14284
432,14069
433,13941
433,13962
434,2117
435,14478
436,10704
437,11210
438,1107
439,5214
440,14424
441,14877
442,9958
443,1829
444,14922
445,14142
446,14908
447,14783
448,13577
449,15050
450,1433
451,9005
452,10214
453,15059
454,14286
455,14558
456,14550
457,14077
458,15056
459,10275
459,14900
460,15054
461,9134
462,9868
463,9359
464,15024
465,15039
466,6194
467,14597
468,15094
469,13885
470,15017
471,7547
472,14840
473,13586
474,3053
475,15055
476,14213
477,14369
478,13204
479,14811
480,13919
481,15020
482,4113
483,15088
484,8488
485,15082
486,12560
487,12307
488,14340
489,12993
489,14384
490,9484
491,11120
492,14512
492,14869
493,15003
494,15025
495,14818
496,7234
497,14352
498,12566
499,14962
500,15045
501,9841
502,14930
503,8910
504,14982
505,15098
506,13483
507,14004
508,11196
509,14715
510,9633
511,14079
512,14695
513,3372
514,7298
515,13893
516,14985
517,14557
518,14472
519,13959
520,14682
521,8316
522,14538
523,11844
524,15081
525,15024
526,9124
527,14952
528,14870
529,15056
530,13737
531,14110
532,14753
533,12314
534,14209
535,15097
536,15013
537,15094
538,14978
539,8398
540,13908
541,3731
542,15100
543,14761
544,11226
545,13755
546,10903
547,7054
548,12171
549,14172
550,14312
551,12551
552,15097
553,13701
554,14963
555,7279
556,9371
557,15080
558,14917
558,14734
559,15091
560,14715
560,15266
561,15022
562,8807
563,13946
564,14981
565,15014
566,6278
567,15094
568,14485
569,12762
570,8696
570,13501
571,14332
572,13595
572,15202
573,14731
574,12303
575,13555
576,14867
577,14977
578,11085
579,14825
580,15098
581,14925
582,13513
583,11500
584,11569
585,11515
585,15338
586,14960
587,15031
588,15090
589,6350
590,14371
591,14487
592,11727
593,13738
594,14520
595,15043
596,12779
597,14439
598,14258
599,14365
600,12353
601,14752
602,13100
603,15039
604,14780
605,15025
606,14727
607,15008
608,12818
609,15096
610,13488
611,14769
612,15056
612,15147
613,13427
614,819
615,13514
616,11324
617,12469
618,3689
619,15064
620,12719
621,7024
622,14938
623,14599
624,11735
625,15042
626,6401
627,10351
628,11909
629,14818
630,15055
631,13176
632,13078
633,13393
634,15004
635,15085
636,15088
637,7705
638,14635
639,14027
640,13362
641,7563
642,5440
643,13449
643,14536
644,9722
645,15023
646,15089
647,8260
648,15086
649,9484
650,14972
651,14443
652,14882
653,14989
654,9762
655,1282
656,12315
657,11967
658,13231
658,14215
659,15064
660,14918
661,14750
662,14518
663,15048
664,14414
665,11797
666,15089
667,8891
668,13201
669,11832
670,8052
671,15056
672,15084
673,15002
673,13690
674,10175
675,15033
676,14723
677,15092
678,15049
679,15076
680,14757
681,11427
682,10818
683,13512
684,15084
685,13450
686,14806
687,12959
688,15084
689,15074
690,14673
691,5674
692,11039
693,9676
694,12665
695,13647
695,15302
696,4740
697,14919
698,2276
699,3635
700,2472
701,15065
702,15069
703,14478
704,15078
705,15016
705,14307
706,14833
707,14683
708,4410
708,14920
709,11691
710,10781
711,12835
712,13106
713,13229
714,15035
715,14666
