ID1,ID2,Distance
N7624|4321|4.179688,N7625|10245|2.901083,0.0133441
N7624|4321|4.179688,N7623|9808|0.405015,0.0141988
N11466|8311|2.644832,N11465|2978|0.451219,0.00664246
N11466|8311|2.644832,N11462|8331|2.365632,0.00998068
N11466|8311|2.644832,N11464|6307|0.240455,0.0100028
N10051|12767|0.042818,N10062|12221|0.001117,0.0133905
N10051|12767|0.042818,N10059|7899|0.505072,0.0116754
N10051|12767|0.042818,N10053|2949|1.718483,0.006648
N9525|2362|1.066354,N9522|3690|3.027129,0.0108636
N9525|2362|1.066354,N9526|13021|0.545103,0.00833395
N9525|2362|1.066354,N9520|12899|1.909152,0.0108362
N9525|2362|1.066354,N9506|7046|0.021846,0.0108503
N9525|2362|1.066354,N9515|7724|0.297169,0.011731
N9525|2362|1.066354,N9524|14846|1.073868,0.00332328
N8937|14740|0.681883,N8935|4300|0.679919,0.0116643
N9525|2362|1.066354,N9505|3660|0.433995,0.00999581
N9877|14901|1.769985,N9881|3878|0.54504,0.00830815
N9877|14901|1.769985,N9869|5063|2.393778,0.00748026
N9877|14901|1.769985,N9870|14087|0.077387,0.00581041
N9877|14901|1.769985,N9878|10983|0.897956,0.00914033
N9877|14901|1.769985,N9879|8451|2.228641,0.0133585
N9877|14901|1.769985,N9866|14478|0.646504,0.0133432
N9877|14901|1.769985,N9871|1719|0.899825,0.0108361
N9877|14901|1.769985,N9868|10201|4.364358,0.0116966
N9818|2220|1.951802,N9814|14675|0.895901,0.00832846
N9818|2220|1.951802,N9821|14312|1.259517,0.0125464
N9818|2220|1.951802,N9798|8308|0.393735,0.0142339
N9818|2220|1.951802,N9807|12398|3.463262,0.0108501
N9818|2220|1.951802,N9813|13969|1.091911,0.00831618
N9818|2220|1.951802,N9815|12039|0.63132,0.00248387
N9818|2220|1.951802,N9806|14936|0.158096,0.0142434
N9818|2220|1.951802,N9817|14143|8.563186,0.0125221
N9818|2220|1.951802,N9811|5317|0.741196,0.0117414
N9323|4705|2.014709,N9324|2776|0.164235,0.00581135
N11338|11997|0.787955,N11332|5440|1.137137,0.00832855
N11338|11997|0.787955,N11339|2516|3.912201,0.0116893
N11338|11997|0.787955,N11351|2376|0.265066,0.0083164
N11338|11997|0.787955,N11340|2295|3.904454,0.0125365
N11338|11997|0.787955,N11335|14452|4.383206,0.0125189
N11338|11997|0.787955,N11345|14314|2.267526,0.0108475
N11338|11997|0.787955,N11355|10316|0.469088,0.0125397
N10074|4912|1.875835,N10073|2241|2.567441,0.00414343
N11868|7709|0.443314,N11862|3749|2.114685,0.0125225
N10074|4912|1.875835,N10076|1404|3.480016,0.0133722
N11868|7709|0.443314,N11859|8704|0.502985,0.0133867
N11868|7709|0.443314,N11872|4821|5.612726,0.0142212
N11868|7709|0.443314,N11871|8557|1.133805,0.0117037
N11868|7709|0.443314,N11863|6599|0.437395,0.0134028
N11868|7709|0.443314,N11865|14770|2.527988,0.00498017
N11868|7709|0.443314,N11858|13036|0.402436,0.0116859
N12859|7457|1.33938,N12858|14448|1.296342,0.0100111
N11868|7709|0.443314,N11861|14848|1.644246,0.0125331
N11868|7709|0.443314,N11870|13536|4.012865,0.0116859
N11868|7709|0.443314,N11866|3865|4.333186,0.0142209
N12859|7457|1.33938,N12860|5148|2.10195,0.0125356
N11868|7709|0.443314,N11864|7943|2.944024,0.00831629
N11868|7709|0.443314,N11867|5210|2.179138,0.00668774
N11868|7709|0.443314,N11869|8683|6.335338,0.0116966
N7255|2640|0.986817,N7258|2941|0.206817,0.0116855
N7255|2640|0.986817,N7254|13845|0.851732,0.0125122
N10284|6946|3.817673,N10279|7638|1.411476,0.0116861
N7255|2640|0.986817,N7256|5852|0.340417,0.0142394
N7255|2640|0.986817,N7246|13890|0.031327,0.0142832
N7255|2640|0.986817,N7259|3962|0.886628,0.0142274
N10832|5418|0.083284,N10833|9942|3.344958,0.00165659
N10832|5418|0.083284,N10837|9634|0.52044,0.01255
N10535|10914|0.877545,N10533|3010|1.445673,0.00915736
N10535|10914|0.877545,N10536|7064|9.238146,0.0108375
N10832|5418|0.083284,N10839|14501|1.072698,0.0116988
N10535|10914|0.877545,N10534|2157|0.862604,0.00581135
N10832|5418|0.083284,N10829|2085|1.012304,0.0117304
N11275|10883|1.317304,N11277|12573|0.082947,0.00668728
N11275|10883|1.317304,N11283|12834|0.249006,0.0100262
N10535|10914|0.877545,N10532|2188|0.409553,0.00916693
N11275|10883|1.317304,N11279|14400|1.698655,0.00753495
N11275|10883|1.317304,N11278|13930|0.899499,0.00668728
N11150|15262|1.864711,N11147|14771|3.247789,0.0142369
N12400|14004|0.151215,N12395|10879|1.404334,0.00831361
N11150|15262|1.864711,N11163|12215|0.069501,0.014237
N12400|14004|0.151215,N12392|12925|0.339607,0.00747776
N12400|14004|0.151215,N12393|5416|1.038349,0.00664261
N11150|15262|1.864711,N11160|14095|2.503541,0.0142068
N12400|14004|0.151215,N12397|3170|1.540371,0.00914524
N11150|15262|1.864711,N11151|12524|3.242392,0.00748875
N11150|15262|1.864711,N11143|10600|0.329651,0.0100118
N11150|15262|1.864711,N11141|2062|3.007946,0.0133956
N7886|6648|3.254602,N7884|3397|0.370684,0.0142023
N12180|5006|1.987018,N12177|5351|3.860151,0.00581844
N12180|5006|1.987018,N12178|5480|0.036795,0.00165659
N12180|5006|1.987018,N12179|14536|5.173372,0.00915612
N7886|6648|3.254602,N7887|12474|0.023973,0.00498029
N10744|14067|2.099547,N10751|3716|0.073507,0.0133953
N12752|11321|1.31728,N12750|6373|0.608922,0.00414272
N10744|14067|2.099547,N10746|12320|1.284419,0.0133782
N12752|11321|1.31728,N12751|14788|2.910739,0.0108209
N8013|10830|0.26744,N8011|2209|1.196671,0.0116916
N11658|14858|0.821178,N11660|4768|0.584585,0.0108373
N12053|13136|1.517054,N12054|11228|0.75436,0.00165778
N11255|8060|0.019961,N11253|13440|1.605705,0.00915477
N12053|13136|1.517054,N12051|4624|0.929164,0.00415051
N11255|8060|0.019961,N11254|5496|0.017944,0.00831376
N11149|3773|1.943544,N11163|12215|0.069501,0.0125178
N11149|3773|1.943544,N11162|13520|0.243075,0.0133635
N11149|3773|1.943544,N11160|14095|2.503541,0.0125096
N11149|3773|1.943544,N11151|12524|3.242392,0.0125351
N11149|3773|1.943544,N11143|10600|0.329651,0.00664916
N11255|8060|0.019961,N11250|7453|1.030131,0.0133599
N11149|3773|1.943544,N11141|2062|3.007946,0.0100045
N7363|10619|0.009495,N7366|15235|0.150615,0.0108309
N7363|10619|0.009495,N7364|7203|3.336839,0.00663858
N7363|10619|0.009495,N7365|8131|0.907052,0.00581785
N7363|10619|0.009495,N7358|12466|1.088495,0.0141892
N10438|5628|7.297382,N10441|13604|0.9257,0.014203
N10438|5628|7.297382,N10442|8158|0.227702,0.0125123
N7363|10619|0.009495,N7353|8196|1.217284,0.0133485
N12066|14460|0.161552,N12071|12067|1.55073,0.0141942
N9366|13578|0.057825,N9365|8687|0.301573,0.0108465
N9366|13578|0.057825,N9364|7929|2.240531,0.0142093
N12066|14460|0.161552,N12065|6572|0.340201,0.00664269
N12066|14460|0.161552,N12068|6370|0.548365,0.000827323
N12066|14460|0.161552,N12064|8071|0.359151,0.00498
N8924|9091|2.712315,N8923|10406|0.788863,0.0083166
