Status,Node
Untreated chronic,0
Treated chronic,1
Susceptible,2
Susceptible,3
Susceptible,4
Susceptible,5
Susceptible,6
Susceptible,7
Susceptible,8
Susceptible,9
Untreated chronic,10
Susceptible,11
Susceptible,12
Susceptible,13
Susceptible,14
Untreated chronic,15
Susceptible,16
Susceptible,17
Susceptible,18
Susceptible,19
Susceptible,20
Untreated chronic,21
Susceptible,22
Untreated chronic,23
Susceptible,24
Untreated chronic,25
Untreated chronic,26
Untreated chronic,27
Susceptible,28
Untreated chronic,29
Treated chronic,30
Treated chronic,31
Susceptible,32
Treated chronic,33
Untreated chronic,34
Susceptible,35
Treated chronic,36
Treated chronic,37
Susceptible,38
Susceptible,39
Untreated chronic,40
Susceptible,41
Untreated chronic,42
Susceptible,43
Susceptible,44
Untreated chronic,45
Susceptible,46
Susceptible,47
Treated chronic,48
Susceptible,49
Susceptible,50
Untreated chronic,51
Susceptible,52
Treated chronic,53
Susceptible,54
Susceptible,55
Susceptible,56
Untreated chronic,57
Susceptible,58
Susceptible,59
Susceptible,60
Treated chronic,61
Treated chronic,62
Susceptible,63
Susceptible,64
Susceptible,65
Susceptible,66
Susceptible,67
Susceptible,68
Susceptible,69
Susceptible,70
Susceptible,71
Susceptible,72
Untreated chronic,73
Susceptible,74
Treated chronic,75
Susceptible,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Untreated chronic,85
Susceptible,86
Untreated chronic,87
Susceptible,88
Untreated chronic,89
Susceptible,90
Untreated chronic,91
Susceptible,92
Treated chronic,93
Susceptible,94
Untreated chronic,95
Susceptible,96
Treated chronic,97
Susceptible,98
Susceptible,99
Untreated chronic,100
Susceptible,101
Susceptible,102
Susceptible,103
Untreated chronic,104
Susceptible,105
Susceptible,106
Treated chronic,107
Treated chronic,108
Treated chronic,109
Untreated chronic,110
Susceptible,111
Untreated chronic,112
Susceptible,113
Untreated chronic,114
Treated acute,115
Treated chronic,116
Susceptible,117
Susceptible,118
Treated chronic,119
Susceptible,120
Susceptible,121
Susceptible,122
Susceptible,123
Susceptible,124
Untreated chronic,125
Untreated chronic,126
Susceptible,127
Untreated chronic,128
Susceptible,129
Susceptible,130
Untreated chronic,131
Untreated chronic,132
Susceptible,133
Susceptible,134
Susceptible,135
Untreated chronic,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Susceptible,141
Susceptible,142
Untreated chronic,143
Susceptible,144
Treated chronic,145
Treated chronic,146
Susceptible,147
Susceptible,148
Treated chronic,149
Untreated chronic,150
Susceptible,151
Susceptible,152
Susceptible,153
Susceptible,154
Untreated chronic,155
Susceptible,156
Treated chronic,157
Susceptible,158
Susceptible,159
Susceptible,160
Untreated chronic,161
Susceptible,162
Treated chronic,163
Susceptible,164
Treated chronic,165
Susceptible,166
Untreated chronic,167
Untreated chronic,168
Untreated chronic,169
Susceptible,170
Susceptible,171
Susceptible,172
Untreated acute,173
Susceptible,174
Susceptible,175
Untreated chronic,176
Susceptible,177
Susceptible,178
Untreated chronic,179
Untreated chronic,180
Untreated chronic,181
Untreated chronic,182
Treated chronic,183
Susceptible,184
Susceptible,185
Susceptible,186
Untreated chronic,187
Untreated chronic,188
Susceptible,189
Susceptible,190
Susceptible,191
Treated chronic,192
Susceptible,193
Susceptible,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Untreated chronic,202
Susceptible,203
Treated chronic,204
Treated chronic,205
Susceptible,206
Susceptible,207
Susceptible,208
Untreated chronic,209
Susceptible,210
Susceptible,211
Treated chronic,212
Untreated chronic,213
Susceptible,214
Susceptible,215
Susceptible,216
Treated chronic,217
Susceptible,218
Untreated chronic,219
Untreated chronic,220
Untreated chronic,221
Susceptible,222
Untreated chronic,223
Susceptible,224
Susceptible,225
Susceptible,226
Susceptible,227
Susceptible,228
Untreated chronic,229
Susceptible,230
Untreated chronic,231
Treated chronic,232
Treated chronic,233
Susceptible,234
Susceptible,235
Susceptible,236
Susceptible,237
Susceptible,238
Susceptible,239
Susceptible,240
Susceptible,241
Susceptible,242
Untreated chronic,243
Susceptible,244
Susceptible,245
Untreated chronic,246
Susceptible,247
Susceptible,248
Susceptible,249
Untreated chronic,250
Susceptible,251
Susceptible,252
Susceptible,253
Susceptible,254
Untreated chronic,255
Untreated chronic,256
Untreated chronic,257
Untreated chronic,258
Susceptible,259
Susceptible,260
Susceptible,261
Treated chronic,262
Susceptible,263
Susceptible,264
Susceptible,265
Untreated chronic,266
Treated chronic,267
Treated chronic,268
