Status,Node
Susceptible,0
Susceptible,1
Susceptible,2
Untreated chronic,3
Susceptible,4
Susceptible,5
Treated chronic,6
Susceptible,7
Susceptible,8
Susceptible,9
Susceptible,10
Treated chronic,11
Untreated chronic,12
Untreated chronic,13
Susceptible,14
Treated chronic,15
Susceptible,16
Untreated chronic,17
Susceptible,18
Susceptible,19
Untreated chronic,20
Susceptible,21
Susceptible,22
Untreated chronic,23
Treated chronic,24
Treated chronic,25
Untreated chronic,26
Treated chronic,27
Susceptible,28
Susceptible,29
Untreated chronic,30
Treated chronic,31
Susceptible,32
Susceptible,33
Susceptible,34
Treated chronic,35
Susceptible,36
Susceptible,37
Susceptible,38
Treated chronic,39
Susceptible,40
Susceptible,41
Susceptible,42
Susceptible,43
Susceptible,44
Susceptible,45
Susceptible,46
Untreated chronic,47
Susceptible,48
Untreated chronic,49
Susceptible,50
Susceptible,51
Susceptible,52
Susceptible,53
Susceptible,54
Untreated chronic,55
Treated chronic,56
Susceptible,57
Treated chronic,58
Treated chronic,59
Treated chronic,60
Susceptible,61
Susceptible,62
Untreated chronic,63
Untreated chronic,64
Susceptible,65
Susceptible,66
Susceptible,67
Susceptible,68
Susceptible,69
Untreated chronic,70
Susceptible,71
Susceptible,72
Susceptible,73
Susceptible,74
Susceptible,75
Susceptible,76
Susceptible,77
Susceptible,78
Susceptible,79
Susceptible,80
Untreated chronic,81
Susceptible,82
Susceptible,83
Susceptible,84
Treated chronic,85
Treated chronic,86
Untreated chronic,87
Untreated chronic,88
Susceptible,89
Susceptible,90
Susceptible,91
Susceptible,92
Untreated chronic,93
Susceptible,94
Susceptible,95
Susceptible,96
Susceptible,97
Susceptible,98
Susceptible,99
Susceptible,100
Untreated chronic,101
Susceptible,102
Susceptible,103
Susceptible,104
Untreated chronic,105
Susceptible,106
Treated chronic,107
Treated chronic,108
Susceptible,109
Susceptible,110
Susceptible,111
Susceptible,112
Untreated chronic,113
Treated chronic,114
Susceptible,115
Susceptible,116
Susceptible,117
Untreated chronic,118
Susceptible,119
Untreated chronic,120
Treated chronic,121
Susceptible,122
Susceptible,123
Untreated chronic,124
Susceptible,125
Susceptible,126
Susceptible,127
Susceptible,128
Susceptible,129
Susceptible,130
Susceptible,131
Treated chronic,132
Susceptible,133
Susceptible,134
Susceptible,135
Susceptible,136
Susceptible,137
Susceptible,138
Susceptible,139
Susceptible,140
Susceptible,141
Untreated chronic,142
Susceptible,143
Susceptible,144
Untreated chronic,145
Susceptible,146
Susceptible,147
Treated chronic,148
Treated chronic,149
Susceptible,150
Susceptible,151
Treated chronic,152
Untreated chronic,153
Susceptible,154
Susceptible,155
Susceptible,156
Untreated chronic,157
Untreated chronic,158
Susceptible,159
Untreated chronic,160
Susceptible,161
Susceptible,162
Treated chronic,163
Susceptible,164
Susceptible,165
Susceptible,166
Treated chronic,167
Untreated chronic,168
Susceptible,169
Susceptible,170
Untreated chronic,171
Susceptible,172
Susceptible,173
Susceptible,174
Susceptible,175
Susceptible,176
Susceptible,177
Susceptible,178
Susceptible,179
Treated chronic,180
Susceptible,181
Susceptible,182
Susceptible,183
Treated chronic,184
Susceptible,185
Susceptible,186
Susceptible,187
Untreated chronic,188
Susceptible,189
Treated chronic,190
Susceptible,191
Untreated chronic,192
Untreated chronic,193
Susceptible,194
Susceptible,195
Susceptible,196
Susceptible,197
Susceptible,198
Susceptible,199
Susceptible,200
Susceptible,201
Treated acute,202
Susceptible,203
Treated chronic,204
Susceptible,205
Susceptible,206
Susceptible,207
Untreated chronic,208
Susceptible,209
Untreated chronic,210
Treated chronic,211
Treated chronic,212
Untreated chronic,213
Susceptible,214
Treated chronic,215
Susceptible,216
Treated chronic,217
Untreated chronic,218
Susceptible,219
Susceptible,220
Susceptible,221
Untreated chronic,222
Untreated chronic,223
Susceptible,224
Untreated acute,225
Susceptible,226
Susceptible,227
Susceptible,228
Untreated chronic,229
Susceptible,230
Susceptible,231
Treated chronic,232
Untreated chronic,233
Susceptible,234
Susceptible,235
Susceptible,236
Susceptible,237
Susceptible,238
Untreated chronic,239
Susceptible,240
Untreated chronic,241
Untreated chronic,242
Susceptible,243
Treated chronic,244
Susceptible,245
Treated chronic,246
Susceptible,247
Susceptible,248
Untreated chronic,249
Untreated chronic,250
Treated chronic,251
Susceptible,252
Untreated chronic,253
Untreated chronic,254
Susceptible,255
Susceptible,256
Untreated chronic,257
Untreated chronic,258
Untreated chronic,259
Susceptible,260
Susceptible,261
Treated chronic,262
Susceptible,263
Susceptible,264
Susceptible,265
Treated chronic,266
Treated chronic,267
Treated chronic,268
Untreated chronic,269
Untreated acute,270
Susceptible,271
Susceptible,272
Untreated chronic,273
Susceptible,274
Susceptible,275
Susceptible,276
Susceptible,277
Untreated chronic,278
Susceptible,279
Treated chronic,280
Susceptible,281
Susceptible,282
Susceptible,283
Susceptible,284
Treated chronic,285
Susceptible,286
Treated chronic,287
Untreated chronic,288
Susceptible,289
Susceptible,290
Untreated chronic,291
Susceptible,292
Susceptible,293
Untreated chronic,294
Susceptible,295
Untreated chronic,296
Susceptible,297
Susceptible,298
Untreated chronic,299
Susceptible,300
Untreated chronic,301
Susceptible,302
Untreated chronic,303
Susceptible,304
Untreated chronic,305
Untreated chronic,306
Susceptible,307
Untreated chronic,308
Susceptible,309
Susceptible,310
Susceptible,311
Susceptible,312
Untreated chronic,313
Susceptible,314
Untreated chronic,315
Treated chronic,316
Susceptible,317
Susceptible,318
Susceptible,319
Treated acute,320
Susceptible,321
Untreated chronic,322
Susceptible,323
Untreated chronic,324
Susceptible,325
Untreated chronic,326
Susceptible,327
Treated chronic,328
Untreated chronic,329
Untreated chronic,330
Treated chronic,331
Susceptible,332
Susceptible,333
Treated chronic,334
Susceptible,335
Untreated chronic,336
Susceptible,337
Susceptible,338
Untreated chronic,339
Susceptible,340
Treated chronic,341
Susceptible,342
Susceptible,343
Untreated chronic,344
Treated chronic,345
Susceptible,346
Susceptible,347
Treated chronic,348
Susceptible,349
Susceptible,350
Susceptible,351
Untreated chronic,352
Untreated chronic,353
Susceptible,354
Susceptible,355
Susceptible,356
Susceptible,357
Susceptible,358
Susceptible,359
Untreated chronic,360
Susceptible,361
Susceptible,362
Treated chronic,363
Susceptible,364
Susceptible,365
Treated chronic,366
Susceptible,367
Susceptible,368
Untreated chronic,369
Susceptible,370
Susceptible,371
Susceptible,372
Untreated chronic,373
Susceptible,374
Susceptible,375
Untreated chronic,376
Susceptible,377
Susceptible,378
Susceptible,379
Untreated chronic,380
Treated chronic,381
Treated chronic,382
Susceptible,383
Susceptible,384
Susceptible,385
Treated chronic,386
Susceptible,387
Susceptible,388
Susceptible,389
Untreated chronic,390
Treated chronic,391
Treated chronic,392
Treated chronic,393
